id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B0CHFSZX9W,"SAMSUNG T9 Portable SSD 4TB, USB 3.2 Gen 2x2 External Solid State Drive, Seq. Read Speeds Up to 2,000MB/s for Gaming, Students and Professionals,MU-PG4T0B/AM, Black (pack of 1)",319.99,Samsung,‎T9,4 TB,,"PC, Gaming Console, iPhone 15/16, Tablet, Mac",External Hard Drive,https://www.amazon.com/SAMSUNG-Portable-Professionals-MU-PG4T0B-AM/dp/B0CHFSZX9W/ref=sr_1_4?dib=eyJ2IjoiMSJ9.QO46KwweW60TWv0xKYV6pIkRIOkQAhDL13OFS4SeW6YHZNhoN8eV0MCg8UFdizEKn_jGz5crx1pOB7IMoB5TLCxTEoAYB88Cnl5mTi3ByH3xosEJZ7scsO2NkdRedObpB33YpuYyZ-VwQNlKfaagLIxytB9k1eB_kYWBi9-OZBhibjsCwuJE3knl-0RUQpVccuJr-dqPgy78ZBSA5NiyEjx65EMkywI-lsBvAF3gtH8.Tl6S1ysWawzD257dr2D0At4W2PXJZG1bAzPnQUCjT-A&dib_tag=se&keywords=hard+drive&qid=1751755899&sr=8-4
2,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",79.99,Seagate,‎Basic Portable Drive,2 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_3?dib=eyJ2IjoiMSJ9.QO46KwweW60TWv0xKYV6pIkRIOkQAhDL13OFS4SeW6YHZNhoN8eV0MCg8UFdizEKn_jGz5crx1pOB7IMoB5TLCxTEoAYB88Cnl5mTi3ByH3xosEJZ7scsO2NkdRedObpB33YpuYyZ-VwQNlKfaagLIxytB9k1eB_kYWBi9-OZBhibjsCwuJE3knl-0RUQpVccuJr-dqPgy78ZBSA5NiyEjx65EMkywI-lsBvAF3gtH8.Tl6S1ysWawzD257dr2D0At4W2PXJZG1bAzPnQUCjT-A&dib_tag=se&keywords=hard+drive&qid=1751755899&sr=8-3
3,Amazon,monitor,‎B08RX3343D,"SanDisk 4TB Extreme PRO Portable SSD - Up to 2000MB/s - USB-C, USB 3.2 Gen 2x2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE81-4T00-G25",309.99,SanDisk,‎SanDisk Extreme PRO Portable SSD,4 TB,"Hardware Encryption,Portable","Laptop, Desktop, Tablet, Smartphone",External Hard Drive,https://www.amazon.com/SanDisk-4TB-Extreme-Portable-SDSSDE81-4T00-G25/dp/B08RX3343D/ref=sr_1_5?dib=eyJ2IjoiMSJ9.QO46KwweW60TWv0xKYV6pIkRIOkQAhDL13OFS4SeW6YHZNhoN8eV0MCg8UFdizEKn_jGz5crx1pOB7IMoB5TLCxTEoAYB88Cnl5mTi3ByH3xosEJZ7scsO2NkdRedObpB33YpuYyZ-VwQNlKfaagLIxytB9k1eB_kYWBi9-OZBhibjsCwuJE3knl-0RUQpVccuJr-dqPgy78ZBSA5NiyEjx65EMkywI-lsBvAF3gtH8.Tl6S1ysWawzD257dr2D0At4W2PXJZG1bAzPnQUCjT-A&dib_tag=se&keywords=hard+drive&qid=1751755899&sr=8-5
4,Amazon,monitor,‎B08GTYFC37,"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",99.9,SanDisk,‎SanDisk Extreme Portable SSD,1 TB,"Water-resistant,dust-resistant,Portable","Laptop, Desktop, Tablet",,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08GTYFC37/ref=sr_1_6?dib=eyJ2IjoiMSJ9.QO46KwweW60TWv0xKYV6pIkRIOkQAhDL13OFS4SeW6YHZNhoN8eV0MCg8UFdizEKn_jGz5crx1pOB7IMoB5TLCxTEoAYB88Cnl5mTi3ByH3xosEJZ7scsO2NkdRedObpB33YpuYyZ-VwQNlKfaagLIxytB9k1eB_kYWBi9-OZBhibjsCwuJE3knl-0RUQpVccuJr-dqPgy78ZBSA5NiyEjx65EMkywI-lsBvAF3gtH8.Tl6S1ysWawzD257dr2D0At4W2PXJZG1bAzPnQUCjT-A&dib_tag=se&keywords=hard+drive&qid=1751755899&sr=8-6
5,Amazon,monitor,‎B07H289S7C,Seagate BarraCuda 8TB Internal Hard Drive HDD – 3.5 Inch Sata 6 Gb/s 5400 RPM 256MB Cache for Computer Desktop PC (ST8000DMZ04/004),131.5,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Gaming Console, Desktop",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_9?dib=eyJ2IjoiMSJ9.QO46KwweW60TWv0xKYV6pIkRIOkQAhDL13OFS4SeW6YHZNhoN8eV0MCg8UFdizEKn_jGz5crx1pOB7IMoB5TLCxTEoAYB88Cnl5mTi3ByH3xosEJZ7scsO2NkdRedObpB33YpuYyZ-VwQNlKfaagLIxytB9k1eB_kYWBi9-OZBhibjsCwuJE3knl-0RUQpVccuJr-dqPgy78ZBSA5NiyEjx65EMkywI-lsBvAF3gtH8.Tl6S1ysWawzD257dr2D0At4W2PXJZG1bAzPnQUCjT-A&dib_tag=se&keywords=hard+drive&qid=1751755899&sr=8-9
6,Amazon,monitor,‎B091FS79T8,"UnionSine 500GB 2.5"" Ultra Slim Portable External Hard Drive HDD-USB 3.0 for PC, Mac, Laptop, PS4, Xbox one,Xbox 360-HD-2510(Black)",29.94,UnionSine,‎HD2510,500 GB,"Portable, 3 Years Warranty","PS4, Laptop, Desktop, xbox",External Hard Drive,https://www.amazon.com/UnionSine-Portable-External-Storage-Compatible/dp/B091FS79T8/ref=sr_1_8?dib=eyJ2IjoiMSJ9.QO46KwweW60TWv0xKYV6pIkRIOkQAhDL13OFS4SeW6YHZNhoN8eV0MCg8UFdizEKn_jGz5crx1pOB7IMoB5TLCxTEoAYB88Cnl5mTi3ByH3xosEJZ7scsO2NkdRedObpB33YpuYyZ-VwQNlKfaagLIxytB9k1eB_kYWBi9-OZBhibjsCwuJE3knl-0RUQpVccuJr-dqPgy78ZBSA5NiyEjx65EMkywI-lsBvAF3gtH8.Tl6S1ysWawzD257dr2D0At4W2PXJZG1bAzPnQUCjT-A&dib_tag=se&keywords=hard+drive&qid=1751755899&sr=8-8
7,Amazon,monitor,‎B07D5V2ZXD,"Western Digital 8TB Elements Desktop External Hard Drive, USB 3.0 external hard drive for plug-and-play storage - Western DigitalBWLG0080HBK-NESN, Black",161.49,WD,‎Elements Desktop,8 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Western-Digital-Elements-External-external/dp/B07D5V2ZXD/ref=sr_1_11?dib=eyJ2IjoiMSJ9.QO46KwweW60TWv0xKYV6pIkRIOkQAhDL13OFS4SeW6YHZNhoN8eV0MCg8UFdizEKn_jGz5crx1pOB7IMoB5TLCxTEoAYB88Cnl5mTi3ByH3xosEJZ7scsO2NkdRedObpB33YpuYyZ-VwQNlKfaagLIxytB9k1eB_kYWBi9-OZBhibjsCwuJE3knl-0RUQpVccuJr-dqPgy78ZBSA5NiyEjx65EMkywI-lsBvAF3gtH8.Tl6S1ysWawzD257dr2D0At4W2PXJZG1bAzPnQUCjT-A&dib_tag=se&keywords=hard+drive&qid=1751755899&sr=8-11
8,Amazon,monitor,B0DMLN3WMY,"Portable Docking Station External Hard Drive 500GB Storage Hub, Multiport USB-C Huc + HDD 7-in-1, USB 3.0, SD/TF Card, HDD for Windows, Mac, Android, TV, Phone, Laptop, Desktop, PC",39.99,YOTUO,,1 TB,"USB-C Hub, Docking Station External Hard Drive, HDD+ Hub","Laptop, Desktop Computer",External Hard Drive,https://www.amazon.com/YOTUO-External-Drive-Docking-Station/dp/B0DMLN3WMY/ref=sr_1_10?dib=eyJ2IjoiMSJ9.QO46KwweW60TWv0xKYV6pIkRIOkQAhDL13OFS4SeW6YHZNhoN8eV0MCg8UFdizEKn_jGz5crx1pOB7IMoB5TLCxTEoAYB88Cnl5mTi3ByH3xosEJZ7scsO2NkdRedObpB33YpuYyZ-VwQNlKfaagLIxytB9k1eB_kYWBi9-OZBhibjsCwuJE3knl-0RUQpVccuJr-dqPgy78ZBSA5NiyEjx65EMkywI-lsBvAF3gtH8.Tl6S1ysWawzD257dr2D0At4W2PXJZG1bAzPnQUCjT-A&dib_tag=se&keywords=hard+drive&qid=1751755899&sr=8-10
9,Amazon,monitor,‎B0BQX6DVWY,"Toshiba Canvio Basics 1TB Portable External Hard Drive USB 3.0, Black - HDTB510XK3AA",58.86,TOSHIBA,‎Canvio Basics,1 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/Toshiba-Canvio-Basics-Portable-External/dp/B0BQX6DVWY/ref=sr_1_13?dib=eyJ2IjoiMSJ9.QO46KwweW60TWv0xKYV6pIkRIOkQAhDL13OFS4SeW6YHZNhoN8eV0MCg8UFdizEKn_jGz5crx1pOB7IMoB5TLCxTEoAYB88Cnl5mTi3ByH3xosEJZ7scsO2NkdRedObpB33YpuYyZ-VwQNlKfaagLIxytB9k1eB_kYWBi9-OZBhibjsCwuJE3knl-0RUQpVccuJr-dqPgy78ZBSA5NiyEjx65EMkywI-lsBvAF3gtH8.Tl6S1ysWawzD257dr2D0At4W2PXJZG1bAzPnQUCjT-A&dib_tag=se&keywords=hard+drive&qid=1751755899&sr=8-13
10,Amazon,monitor,‎B0CF51H23P,"1TB External Hard Drive Ultra Slim Portable HDD-USB 3.0 USB-C for PC, Mac, Laptop, PS4, Xbox one,Xbox 360",47.81,Aiolo Innovation,‎A4,1 TB,Portable,Desktop,External Hard Drive,https://www.amazon.com/Aiolo-Innovation-Portable-External-A4/dp/B0CF51H23P/ref=sr_1_15?dib=eyJ2IjoiMSJ9.QO46KwweW60TWv0xKYV6pIkRIOkQAhDL13OFS4SeW6YHZNhoN8eV0MCg8UFdizEKn_jGz5crx1pOB7IMoB5TLCxTEoAYB88Cnl5mTi3ByH3xosEJZ7scsO2NkdRedObpB33YpuYyZ-VwQNlKfaagLIxytB9k1eB_kYWBi9-OZBhibjsCwuJE3knl-0RUQpVccuJr-dqPgy78ZBSA5NiyEjx65EMkywI-lsBvAF3gtH8.Tl6S1ysWawzD257dr2D0At4W2PXJZG1bAzPnQUCjT-A&dib_tag=se&keywords=hard+drive&qid=1751755899&sr=8-15
