id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",79.99,Seagate,‎Basic Portable Drive,2 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh_zm3M7lonK49_NtmSFlwMn_eW-ZLJ4YALZiUqdI8G0IpjSPQA2zFL_xoTZlPNjJFQGKMhv6LdsivNFXgBunCgj8-Wsasjk1lOlnMCvaYHbFTFr0lbeX-XgRt57Jb0a4xdylGVUQuNCZzcpEbBtFX3yntxfv_MTnfct_laRjq4BdKucI6cbR6ooL_MFDAGvNPf1O7iTYMokrzC4aUkLQ5q0.yszQgOODaMlbVOO20yKWe6wYetjqzcwbPKIWMyIjZD4&dib_tag=se&keywords=hard+drive&qid=1752965605&sr=8-1
2,Amazon,monitor,‎B08GTYFC37,"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",82.53,SanDisk,‎SanDisk Extreme Portable SSD,1 TB,"Water-resistant,dust-resistant,Portable","Laptop, Desktop, Tablet",,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08GTYFC37/ref=sr_1_2?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh_zm3M7lonK49_NtmSFlwMn_eW-ZLJ4YALZiUqdI8G0IpjSPQA2zFL_xoTZlPNjJFQGKMhv6LdsivNFXgBunCgj8-Wsasjk1lOlnMCvaYHbFTFr0lbeX-XgRt57Jb0a4xdylGVUQuNCZzcpEbBtFX3yntxfv_MTnfct_laRjq4BdKucI6cbR6ooL_MFDAGvNPf1O7iTYMokrzC4aUkLQ5q0.yszQgOODaMlbVOO20yKWe6wYetjqzcwbPKIWMyIjZD4&dib_tag=se&keywords=hard+drive&qid=1752965605&sr=8-2
3,Amazon,monitor,‎B0FH5L71HN,"Water Panther Arsenal 15.36TB SAS 12Gb/s 2.5"" DAS SSD (Renewed)",944.99,Water Panther,,15.36 TB,Portable,,,https://www.amazon.com/Water-Panther-Arsenal-15-36TB-Renewed/dp/B0FH5L71HN/ref=sr_1_3?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh_zm3M7lonK49_NtmSFlwMn_eW-ZLJ4YALZiUqdI8G0IpjSPQA2zFL_xoTZlPNjJFQGKMhv6LdsivNFXgBunCgj8-Wsasjk1lOlnMCvaYHbFTFr0lbeX-XgRt57Jb0a4xdylGVUQuNCZzcpEbBtFX3yntxfv_MTnfct_laRjq4BdKucI6cbR6ooL_MFDAGvNPf1O7iTYMokrzC4aUkLQ5q0.yszQgOODaMlbVOO20yKWe6wYetjqzcwbPKIWMyIjZD4&dib_tag=se&keywords=hard+drive&qid=1752965605&sr=8-3
4,Amazon,monitor,B0874XN4D8,"Samsung T7 Portable SSD, 1TB External Solid State Drive, Speeds Up to 1,050MB/s, USB 3.2 Gen 2, Reliable Storage for Gaming, Students, Professionals, MU-PC1T0T/AM, Gray",89.99,Samsung,,1 TB,,"PC, Gaming Console, Tablet, Smartphone, Mac",External Hard Drive,https://www.amazon.com/SAMSUNG-Portable-SSD-1TB-MU-PC1T0T/dp/B0874XN4D8/ref=sr_1_5?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh_zm3M7lonK49_NtmSFlwMn_eW-ZLJ4YALZiUqdI8G0IpjSPQA2zFL_xoTZlPNjJFQGKMhv6LdsivNFXgBunCgj8-Wsasjk1lOlnMCvaYHbFTFr0lbeX-XgRt57Jb0a4xdylGVUQuNCZzcpEbBtFX3yntxfv_MTnfct_laRjq4BdKucI6cbR6ooL_MFDAGvNPf1O7iTYMokrzC4aUkLQ5q0.yszQgOODaMlbVOO20yKWe6wYetjqzcwbPKIWMyIjZD4&dib_tag=se&keywords=hard+drive&qid=1752965605&sr=8-5
5,Amazon,monitor,‎B07H289S7C,Seagate BarraCuda 8TB Internal Hard Drive HDD – 3.5 Inch Sata 6 Gb/s 5400 RPM 256MB Cache for Computer Desktop PC (ST8000DMZ04/004),129.41,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Gaming Console, Desktop",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_4?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh_zm3M7lonK49_NtmSFlwMn_eW-ZLJ4YALZiUqdI8G0IpjSPQA2zFL_xoTZlPNjJFQGKMhv6LdsivNFXgBunCgj8-Wsasjk1lOlnMCvaYHbFTFr0lbeX-XgRt57Jb0a4xdylGVUQuNCZzcpEbBtFX3yntxfv_MTnfct_laRjq4BdKucI6cbR6ooL_MFDAGvNPf1O7iTYMokrzC4aUkLQ5q0.yszQgOODaMlbVOO20yKWe6wYetjqzcwbPKIWMyIjZD4&dib_tag=se&keywords=hard+drive&qid=1752965605&sr=8-4
6,Amazon,monitor,‎B0FC5ZTFTP,"1TB External Hard Drive - Portable SSD External Solid State Drive, USB 3.2 Gen2 Type-C External SSD, 1000MB/s, Aluminum Alloy, External Hard Drive for iPhone15/16,Android, Mac, Windows PS1008",79.99,fanxiang,‎PS1008,1 TB,Portable,"PC, Gaming Console, Camera, iphone, Smartphone",External Hard Drive,https://www.amazon.com/fanxiang-1TB-External-Hard-Drive/dp/B0FC5ZTFTP/ref=sr_1_7?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh_zm3M7lonK49_NtmSFlwMn_eW-ZLJ4YALZiUqdI8G0IpjSPQA2zFL_xoTZlPNjJFQGKMhv6LdsivNFXgBunCgj8-Wsasjk1lOlnMCvaYHbFTFr0lbeX-XgRt57Jb0a4xdylGVUQuNCZzcpEbBtFX3yntxfv_MTnfct_laRjq4BdKucI6cbR6ooL_MFDAGvNPf1O7iTYMokrzC4aUkLQ5q0.yszQgOODaMlbVOO20yKWe6wYetjqzcwbPKIWMyIjZD4&dib_tag=se&keywords=hard+drive&qid=1752965605&sr=8-7
7,Amazon,monitor,‎B00IRV005E,"LaCie Rugged Mini 2TB External Hard Drive Portable HDD - USB 3.0/ 2.0 Compatible, Drop Shock Dust Rain Resistant Shuttle Drive, For Mac And PC Computer (LAC9000298), orange",84.99,LaCie,‎LaCie Rugged Mini,2 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/LaCie-Rugged-External-Portable-LAC9000298/dp/B00IRV005E/ref=sr_1_6?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh_zm3M7lonK49_NtmSFlwMn_eW-ZLJ4YALZiUqdI8G0IpjSPQA2zFL_xoTZlPNjJFQGKMhv6LdsivNFXgBunCgj8-Wsasjk1lOlnMCvaYHbFTFr0lbeX-XgRt57Jb0a4xdylGVUQuNCZzcpEbBtFX3yntxfv_MTnfct_laRjq4BdKucI6cbR6ooL_MFDAGvNPf1O7iTYMokrzC4aUkLQ5q0.yszQgOODaMlbVOO20yKWe6wYetjqzcwbPKIWMyIjZD4&dib_tag=se&keywords=hard+drive&qid=1752965605&sr=8-6
8,Amazon,monitor,‎B07C812LHQ,"Maxone 1TB Ultra Slim Portable External Hard Drive HDD USB 3.0 Compatible with PC, Laptop, Charcoal Grey",47.28,Maxone,‎Ultra Slim,1 TB,"3 Years Warranty, Portable hard drive","Laptop, Desktop",External Hard Drive,https://www.amazon.com/1000GB-Portable-External-Desktop-Chromebook/dp/B07C812LHQ/ref=sr_1_9?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh_zm3M7lonK49_NtmSFlwMn_eW-ZLJ4YALZiUqdI8G0IpjSPQA2zFL_xoTZlPNjJFQGKMhv6LdsivNFXgBunCgj8-Wsasjk1lOlnMCvaYHbFTFr0lbeX-XgRt57Jb0a4xdylGVUQuNCZzcpEbBtFX3yntxfv_MTnfct_laRjq4BdKucI6cbR6ooL_MFDAGvNPf1O7iTYMokrzC4aUkLQ5q0.yszQgOODaMlbVOO20yKWe6wYetjqzcwbPKIWMyIjZD4&dib_tag=se&keywords=hard+drive&qid=1752965605&sr=8-9
9,Amazon,monitor,‎B091FV14V9,"UnionSine 1TB Ultra Slim Portable External Hard Drive HDD-USB 3.0 for PC, Mac, Laptop, PS4, Xbox one, Xbox 360-HD2510(Black)",48.49,UnionSine,‎HD2510,1 TB,"Portable, 3 Year Warranty","PS4, Laptop, Gaming Console, Xbox, Mac",External Hard Drive,https://www.amazon.com/UnionSine-Portable-External-Storage-Compatible/dp/B091FV14V9/ref=sr_1_8?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh_zm3M7lonK49_NtmSFlwMn_eW-ZLJ4YALZiUqdI8G0IpjSPQA2zFL_xoTZlPNjJFQGKMhv6LdsivNFXgBunCgj8-Wsasjk1lOlnMCvaYHbFTFr0lbeX-XgRt57Jb0a4xdylGVUQuNCZzcpEbBtFX3yntxfv_MTnfct_laRjq4BdKucI6cbR6ooL_MFDAGvNPf1O7iTYMokrzC4aUkLQ5q0.yszQgOODaMlbVOO20yKWe6wYetjqzcwbPKIWMyIjZD4&dib_tag=se&keywords=hard+drive&qid=1752965605&sr=8-8
10,Amazon,monitor,‎B084ZV4DXB,Seagate IronWolf 8TB NAS Internal Hard Drive HDD – 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage – Frustration Free Packaging (ST8000VNZ04/N004),179.99,Seagate,‎ST8000VNZ04,8 TB,Portable,Desktop,Internal Hard Drive,https://www.amazon.com/Seagate-IronWolf-Internal-Hard-Drive/dp/B084ZV4DXB/ref=sr_1_10?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh_zm3M7lonK49_NtmSFlwMn_eW-ZLJ4YALZiUqdI8G0IpjSPQA2zFL_xoTZlPNjJFQGKMhv6LdsivNFXgBunCgj8-Wsasjk1lOlnMCvaYHbFTFr0lbeX-XgRt57Jb0a4xdylGVUQuNCZzcpEbBtFX3yntxfv_MTnfct_laRjq4BdKucI6cbR6ooL_MFDAGvNPf1O7iTYMokrzC4aUkLQ5q0.yszQgOODaMlbVOO20yKWe6wYetjqzcwbPKIWMyIjZD4&dib_tag=se&keywords=hard+drive&qid=1752965605&sr=8-10
