id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B07X41PWTY,"WD 5TB Elements Portable External Hard Drive for Windows, USB 3.2 Gen 1/USB 3.0 for PC & Mac, Plug and Play Ready - WDBU6Y0050BBK-WESN",119.99,Western Digital,‎Elements Desktop,5 TB,Portable,"Laptop, Desktop, Tablet",External Hard Drive,https://www.amazon.com/Elements-Portable-External-Drive-WDBU6Y0050BBK-WESN/dp/B07X41PWTY/ref=sr_1_2?dib=eyJ2IjoiMSJ9.sKG-QLyEB6HGqW24lB0DA-eORIjfMMhOAUCYGkHhgZKK19lwjwcl-X5cNtCf-LCpGYaKxwoTQmMyb1wvKkbhw50wV46BfrLlKivyM6T490WoxfqZkgMyqJ_QbWODwKGQiCbmi4KH_4Sn4FqAomhMiqzifBg9-722ssQgORx4-3jo7uulqoAx4jShO9i1r1DufXy1VueqdY23_kY2ahMhq4fKtlCosA3knW6U0HQeRC8.PgNWz9NVYPNtW9zqug_pDC9FJ6ETRXqM3YHtyJOwmHE&dib_tag=se&keywords=hard+drive&qid=1749682302&sr=8-2
2,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",69.99,Seagate,‎Basic Portable Drive,2 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.sKG-QLyEB6HGqW24lB0DA-eORIjfMMhOAUCYGkHhgZKK19lwjwcl-X5cNtCf-LCpGYaKxwoTQmMyb1wvKkbhw50wV46BfrLlKivyM6T490WoxfqZkgMyqJ_QbWODwKGQiCbmi4KH_4Sn4FqAomhMiqzifBg9-722ssQgORx4-3jo7uulqoAx4jShO9i1r1DufXy1VueqdY23_kY2ahMhq4fKtlCosA3knW6U0HQeRC8.PgNWz9NVYPNtW9zqug_pDC9FJ6ETRXqM3YHtyJOwmHE&dib_tag=se&keywords=hard+drive&qid=1749682302&sr=8-1
3,Amazon,monitor,‎B08GTYFC37,"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",99.99,SanDisk,‎SanDisk Extreme Portable SSD,1 TB,"Water-resistant,dust-resistant,Portable","Laptop, Desktop, Tablet",,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08GTYFC37/ref=sr_1_3?dib=eyJ2IjoiMSJ9.sKG-QLyEB6HGqW24lB0DA-eORIjfMMhOAUCYGkHhgZKK19lwjwcl-X5cNtCf-LCpGYaKxwoTQmMyb1wvKkbhw50wV46BfrLlKivyM6T490WoxfqZkgMyqJ_QbWODwKGQiCbmi4KH_4Sn4FqAomhMiqzifBg9-722ssQgORx4-3jo7uulqoAx4jShO9i1r1DufXy1VueqdY23_kY2ahMhq4fKtlCosA3knW6U0HQeRC8.PgNWz9NVYPNtW9zqug_pDC9FJ6ETRXqM3YHtyJOwmHE&dib_tag=se&keywords=hard+drive&qid=1749682302&sr=8-3
4,Amazon,monitor,‎B07H289S7C,Seagate BarraCuda 8TB Internal Hard Drive HDD – 3.5 Inch Sata 6 Gb/s 5400 RPM 256MB Cache for Computer Desktop PC (ST8000DMZ04/004),119.99,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Gaming Console, Desktop",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_4?dib=eyJ2IjoiMSJ9.sKG-QLyEB6HGqW24lB0DA-eORIjfMMhOAUCYGkHhgZKK19lwjwcl-X5cNtCf-LCpGYaKxwoTQmMyb1wvKkbhw50wV46BfrLlKivyM6T490WoxfqZkgMyqJ_QbWODwKGQiCbmi4KH_4Sn4FqAomhMiqzifBg9-722ssQgORx4-3jo7uulqoAx4jShO9i1r1DufXy1VueqdY23_kY2ahMhq4fKtlCosA3knW6U0HQeRC8.PgNWz9NVYPNtW9zqug_pDC9FJ6ETRXqM3YHtyJOwmHE&dib_tag=se&keywords=hard+drive&qid=1749682302&sr=8-4
5,Amazon,monitor,‎B091FS79T8,"UnionSine 500GB 2.5"" Ultra Slim Portable External Hard Drive HDD-USB 3.0 for PC, Mac, Laptop, PS4, Xbox one,Xbox 360-HD-2510(Black)",28.28,UnionSine,‎HD2510,500 GB,"3 Years Warranty, portable hard drive","PS4, Laptop, Desktop, xbox",External Hard Drive,https://www.amazon.com/UnionSine-Portable-External-Storage-Compatible/dp/B091FS79T8/ref=sr_1_5?dib=eyJ2IjoiMSJ9.sKG-QLyEB6HGqW24lB0DA-eORIjfMMhOAUCYGkHhgZKK19lwjwcl-X5cNtCf-LCpGYaKxwoTQmMyb1wvKkbhw50wV46BfrLlKivyM6T490WoxfqZkgMyqJ_QbWODwKGQiCbmi4KH_4Sn4FqAomhMiqzifBg9-722ssQgORx4-3jo7uulqoAx4jShO9i1r1DufXy1VueqdY23_kY2ahMhq4fKtlCosA3knW6U0HQeRC8.PgNWz9NVYPNtW9zqug_pDC9FJ6ETRXqM3YHtyJOwmHE&dib_tag=se&keywords=hard+drive&qid=1749682302&sr=8-5
6,Amazon,monitor,‎B07H8PHXYH,Seagate Enterprise Capacity 3.5 HDD 10TB (Helium) 7200RPM SATA 6Gb/s 256 MB Cache Internal Bare Drive (ST10000NM0016) (Renewed),113.88,Seagate,‎Exos X10,1E+1 TB,Data Recovery Service,Desktop,Internal Hard Drive,https://www.amazon.com/Seagate-Enterprise-Cache-Internal-ST10000NM0016-Refurbished/dp/B07H8PHXYH/ref=sr_1_7?dib=eyJ2IjoiMSJ9.sKG-QLyEB6HGqW24lB0DA-eORIjfMMhOAUCYGkHhgZKK19lwjwcl-X5cNtCf-LCpGYaKxwoTQmMyb1wvKkbhw50wV46BfrLlKivyM6T490WoxfqZkgMyqJ_QbWODwKGQiCbmi4KH_4Sn4FqAomhMiqzifBg9-722ssQgORx4-3jo7uulqoAx4jShO9i1r1DufXy1VueqdY23_kY2ahMhq4fKtlCosA3knW6U0HQeRC8.PgNWz9NVYPNtW9zqug_pDC9FJ6ETRXqM3YHtyJOwmHE&dib_tag=se&keywords=hard+drive&qid=1749682302&sr=8-7
7,Amazon,monitor,‎B0CHFSZX9W,"SAMSUNG T9 Portable SSD 4TB, USB 3.2 Gen 2x2 External Solid State Drive, Seq. Read Speeds Up to 2,000MB/s for Gaming, Students and Professionals,MU-PG4T0B/AM, Black (pack of 1)",319.99,Samsung,‎T9,4 TB,,"PC, Gaming Console, iPhone 15/16, Tablet, Mac",External Hard Drive,https://www.amazon.com/SAMSUNG-Portable-Professionals-MU-PG4T0B-AM/dp/B0CHFSZX9W/ref=sr_1_6?dib=eyJ2IjoiMSJ9.sKG-QLyEB6HGqW24lB0DA-eORIjfMMhOAUCYGkHhgZKK19lwjwcl-X5cNtCf-LCpGYaKxwoTQmMyb1wvKkbhw50wV46BfrLlKivyM6T490WoxfqZkgMyqJ_QbWODwKGQiCbmi4KH_4Sn4FqAomhMiqzifBg9-722ssQgORx4-3jo7uulqoAx4jShO9i1r1DufXy1VueqdY23_kY2ahMhq4fKtlCosA3knW6U0HQeRC8.PgNWz9NVYPNtW9zqug_pDC9FJ6ETRXqM3YHtyJOwmHE&dib_tag=se&keywords=hard+drive&qid=1749682302&sr=8-6
8,Amazon,monitor,‎B084ZV4DXB,Seagate IronWolf 8TB NAS Internal Hard Drive HDD – 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage – Frustration Free Packaging (ST8000VNZ04/N004),179.99,Seagate,‎ST8000VNZ04,8 TB,Portable,Desktop,Internal Hard Drive,https://www.amazon.com/Seagate-IronWolf-Internal-Hard-Drive/dp/B084ZV4DXB/ref=sr_1_8?dib=eyJ2IjoiMSJ9.sKG-QLyEB6HGqW24lB0DA-eORIjfMMhOAUCYGkHhgZKK19lwjwcl-X5cNtCf-LCpGYaKxwoTQmMyb1wvKkbhw50wV46BfrLlKivyM6T490WoxfqZkgMyqJ_QbWODwKGQiCbmi4KH_4Sn4FqAomhMiqzifBg9-722ssQgORx4-3jo7uulqoAx4jShO9i1r1DufXy1VueqdY23_kY2ahMhq4fKtlCosA3knW6U0HQeRC8.PgNWz9NVYPNtW9zqug_pDC9FJ6ETRXqM3YHtyJOwmHE&dib_tag=se&keywords=hard+drive&qid=1749682302&sr=8-8
9,Amazon,monitor,‎B07D5V2ZXD,"Western Digital 8TB Elements Desktop External Hard Drive, USB 3.0 external hard drive for plug-and-play storage - Western DigitalBWLG0080HBK-NESN, Black",139.99,Western Digital,‎Elements Desktop,8 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Western-Digital-Elements-External-external/dp/B07D5V2ZXD/ref=sr_1_9?dib=eyJ2IjoiMSJ9.sKG-QLyEB6HGqW24lB0DA-eORIjfMMhOAUCYGkHhgZKK19lwjwcl-X5cNtCf-LCpGYaKxwoTQmMyb1wvKkbhw50wV46BfrLlKivyM6T490WoxfqZkgMyqJ_QbWODwKGQiCbmi4KH_4Sn4FqAomhMiqzifBg9-722ssQgORx4-3jo7uulqoAx4jShO9i1r1DufXy1VueqdY23_kY2ahMhq4fKtlCosA3knW6U0HQeRC8.PgNWz9NVYPNtW9zqug_pDC9FJ6ETRXqM3YHtyJOwmHE&dib_tag=se&keywords=hard+drive&qid=1749682302&sr=8-9
10,Amazon,monitor,‎B07C812LHQ,"Maxone 1TB Ultra Slim Portable External Hard Drive HDD USB 3.0 Compatible with PC, Laptop, Charcoal Grey",47.69,Maxone,‎Ultra Slim,1 TB,"3 Years Warranty, Portable hard drive","Laptop, Desktop",External Hard Drive,https://www.amazon.com/1000GB-Portable-External-Desktop-Chromebook/dp/B07C812LHQ/ref=sr_1_10?dib=eyJ2IjoiMSJ9.sKG-QLyEB6HGqW24lB0DA-eORIjfMMhOAUCYGkHhgZKK19lwjwcl-X5cNtCf-LCpGYaKxwoTQmMyb1wvKkbhw50wV46BfrLlKivyM6T490WoxfqZkgMyqJ_QbWODwKGQiCbmi4KH_4Sn4FqAomhMiqzifBg9-722ssQgORx4-3jo7uulqoAx4jShO9i1r1DufXy1VueqdY23_kY2ahMhq4fKtlCosA3knW6U0HQeRC8.PgNWz9NVYPNtW9zqug_pDC9FJ6ETRXqM3YHtyJOwmHE&dib_tag=se&keywords=hard+drive&qid=1749682302&sr=8-10
