id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,B0DZQCTH92,"HP 15.6 inch Laptop, HD Touchscreen Display, AMD Ryzen 3 7320U, 8 GB RAM, 128 GB SSD, AMD Radeon Graphics, Windows 11 Home in S Mode, Natural Silver, 15- fc0099nr",409.99,HP,HP Laptop 15-fc0099nr,‎128 GB 128 GB PCIe NVMe M.2 SSD,‎LPDDR5,‎1366 x 768 pixels,‎Natural silver,https://www.amazon.com/HP-Touchscreen-Display-Graphics-fc0099nr/dp/B0DZQCTH92/ref=sr_1_1?dib=eyJ2IjoiMSJ9.EH355rBgTzYxGSLf8njt4amfb4EYhdyuO49CPOLB1YAQqAEWG422_1bKdo9h6P-KijCKvCdb3fAxXSwBn9FW-_fovbPe7OD1epiogyNVjf4GA4XFVE9RBaYL-MwGeLEeP5y8M0evE-Rkddq1-uLbttTI3s4V1zuT5XB8sfrWsFlfDqlIyX-qgDSsLl3JmGp2yS3CQxJb1qrWIA5rMNu52mT8fXom1UYlNqvk4n_Kqz0.yEmea6EpgX7Iwf6SOCUEkMgnIBTflU25_swcJs4XFWY&dib_tag=se&keywords=laptop&qid=1752448036&sr=8-1
2,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",177.12,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_2?dib=eyJ2IjoiMSJ9.EH355rBgTzYxGSLf8njt4amfb4EYhdyuO49CPOLB1YAQqAEWG422_1bKdo9h6P-KijCKvCdb3fAxXSwBn9FW-_fovbPe7OD1epiogyNVjf4GA4XFVE9RBaYL-MwGeLEeP5y8M0evE-Rkddq1-uLbttTI3s4V1zuT5XB8sfrWsFlfDqlIyX-qgDSsLl3JmGp2yS3CQxJb1qrWIA5rMNu52mT8fXom1UYlNqvk4n_Kqz0.yEmea6EpgX7Iwf6SOCUEkMgnIBTflU25_swcJs4XFWY&dib_tag=se&keywords=laptop&qid=1752448036&sr=8-2
3,Amazon,laptop,B0F8PDCWT3,Lenovo IdeaPad 1i Laptop with Microsoft 365 Home and Business • 12GB RAM • 1TB Cloud Storage and 256GB SSD • Intel Core • 15 Anti-Glare Screen • WiFi-6 • 11HR Battery • Windows 11 • w/o Earbuds,299.99,Lenovo,IdeaPad,‎256 GB SSD,‎DDR4,‎1366 x 768 pixels,‎Black,https://www.amazon.com/Lenovo-IdeaPad-Microsoft-Business-Anti-Glare/dp/B0F8PDCWT3/ref=sr_1_3?dib=eyJ2IjoiMSJ9.EH355rBgTzYxGSLf8njt4amfb4EYhdyuO49CPOLB1YAQqAEWG422_1bKdo9h6P-KijCKvCdb3fAxXSwBn9FW-_fovbPe7OD1epiogyNVjf4GA4XFVE9RBaYL-MwGeLEeP5y8M0evE-Rkddq1-uLbttTI3s4V1zuT5XB8sfrWsFlfDqlIyX-qgDSsLl3JmGp2yS3CQxJb1qrWIA5rMNu52mT8fXom1UYlNqvk4n_Kqz0.yEmea6EpgX7Iwf6SOCUEkMgnIBTflU25_swcJs4XFWY&dib_tag=se&keywords=laptop&qid=1752448036&sr=8-3
4,Amazon,laptop,‎B0DZD9S5GC,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",849.0,Apple,MacBook Air,,,,,https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZD9S5GC/ref=sr_1_4?dib=eyJ2IjoiMSJ9.EH355rBgTzYxGSLf8njt4amfb4EYhdyuO49CPOLB1YAQqAEWG422_1bKdo9h6P-KijCKvCdb3fAxXSwBn9FW-_fovbPe7OD1epiogyNVjf4GA4XFVE9RBaYL-MwGeLEeP5y8M0evE-Rkddq1-uLbttTI3s4V1zuT5XB8sfrWsFlfDqlIyX-qgDSsLl3JmGp2yS3CQxJb1qrWIA5rMNu52mT8fXom1UYlNqvk4n_Kqz0.yEmea6EpgX7Iwf6SOCUEkMgnIBTflU25_swcJs4XFWY&dib_tag=se&keywords=laptop&qid=1752448036&sr=8-4
5,Amazon,laptop,B0CWHYV27D,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8GB DDR5 RAM, 128GB SSD, Windows 11 Home, Fast Charging, Webcam Sheild, Military Grade Durability, Black, E1504FA-AS33",309.51,ASUS,Vivobook Go,‎128 GB SSD,‎8 GB LPDDR5,‎1920 x 1080 pixels,‎Black,https://www.amazon.com/ASUS-Vivobook-Laptop-Windows-E1504FA-AS33/dp/B0CWHYV27D/ref=sr_1_5?dib=eyJ2IjoiMSJ9.EH355rBgTzYxGSLf8njt4amfb4EYhdyuO49CPOLB1YAQqAEWG422_1bKdo9h6P-KijCKvCdb3fAxXSwBn9FW-_fovbPe7OD1epiogyNVjf4GA4XFVE9RBaYL-MwGeLEeP5y8M0evE-Rkddq1-uLbttTI3s4V1zuT5XB8sfrWsFlfDqlIyX-qgDSsLl3JmGp2yS3CQxJb1qrWIA5rMNu52mT8fXom1UYlNqvk4n_Kqz0.yEmea6EpgX7Iwf6SOCUEkMgnIBTflU25_swcJs4XFWY&dib_tag=se&keywords=laptop&qid=1752448036&sr=8-5
6,Amazon,laptop,B0CZKPF2QH,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",309.0,HP,HP Stream,‎128 GB Emmc,‎16 GB DDR4,‎1366 x 768 pixels,‎Silver,https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZKPF2QH/ref=sr_1_6?dib=eyJ2IjoiMSJ9.EH355rBgTzYxGSLf8njt4amfb4EYhdyuO49CPOLB1YAQqAEWG422_1bKdo9h6P-KijCKvCdb3fAxXSwBn9FW-_fovbPe7OD1epiogyNVjf4GA4XFVE9RBaYL-MwGeLEeP5y8M0evE-Rkddq1-uLbttTI3s4V1zuT5XB8sfrWsFlfDqlIyX-qgDSsLl3JmGp2yS3CQxJb1qrWIA5rMNu52mT8fXom1UYlNqvk4n_Kqz0.yEmea6EpgX7Iwf6SOCUEkMgnIBTflU25_swcJs4XFWY&dib_tag=se&keywords=laptop&qid=1752448036&sr=8-6
7,Amazon,laptop,B0DWPQDLM5,"HP 17.3 inch Laptop, HD+ Display, AMD Ryzen 5 7520U, 16 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home, Natural Silver, 17-cp2199nr",532.45,HP,HP Laptop 17-cp2199nr,‎512 GB 512 GB PCIe NVMe M.2 SSD,‎LPDDR5,‎1600 x 900,‎Natural silver,https://www.amazon.com/HP-Display-Graphics-Windows-17-cp2199nr/dp/B0DWPQDLM5/ref=sr_1_7?dib=eyJ2IjoiMSJ9.EH355rBgTzYxGSLf8njt4amfb4EYhdyuO49CPOLB1YAQqAEWG422_1bKdo9h6P-KijCKvCdb3fAxXSwBn9FW-_fovbPe7OD1epiogyNVjf4GA4XFVE9RBaYL-MwGeLEeP5y8M0evE-Rkddq1-uLbttTI3s4V1zuT5XB8sfrWsFlfDqlIyX-qgDSsLl3JmGp2yS3CQxJb1qrWIA5rMNu52mT8fXom1UYlNqvk4n_Kqz0.yEmea6EpgX7Iwf6SOCUEkMgnIBTflU25_swcJs4XFWY&dib_tag=se&keywords=laptop&qid=1752448036&sr=8-7
8,Amazon,laptop,B0F4GD28JM,"HP Chromebook 14 inch Laptop, HD Display, Intel Processor N100, 8 GB RAM, 128 GB UFS, Intel UHD Graphics, Chrome OS, Chalkboard Gray, 14a-nf0099nr",288.0,HP,HP Chromebook 14 inch 14a-nf0099nr,‎SSD,‎DDR5,‎1366x768 Pixels,‎Black,https://www.amazon.com/HP-Chromebook-Processor-Chalkboard-14a-nf0099nr/dp/B0F4GD28JM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.EH355rBgTzYxGSLf8njt4amfb4EYhdyuO49CPOLB1YAQqAEWG422_1bKdo9h6P-KijCKvCdb3fAxXSwBn9FW-_fovbPe7OD1epiogyNVjf4GA4XFVE9RBaYL-MwGeLEeP5y8M0evE-Rkddq1-uLbttTI3s4V1zuT5XB8sfrWsFlfDqlIyX-qgDSsLl3JmGp2yS3CQxJb1qrWIA5rMNu52mT8fXom1UYlNqvk4n_Kqz0.yEmea6EpgX7Iwf6SOCUEkMgnIBTflU25_swcJs4XFWY&dib_tag=se&keywords=laptop&qid=1752448036&sr=8-8
9,Amazon,laptop,B0D6PHQVSV,"ASUS Lightweight 15.5"" Full HD Laptop, Windows 11 Home OS, Intel Celeron Processor Up to 2.76GHz, 4GB LPDDR4, 128GB SSD, Backlit Keyboard, Star Black (Renewed)",178.99,ASUS,ASUS 15.5 Laptop,‎128 GB SSD,‎4 DDR4,‎1920 x 1080 pixels,‎Dark Gray,https://www.amazon.com/ASUS-Lightweight-15-5-Laptop-Processor/dp/B0D6PHQVSV/ref=sr_1_9?dib=eyJ2IjoiMSJ9.EH355rBgTzYxGSLf8njt4amfb4EYhdyuO49CPOLB1YAQqAEWG422_1bKdo9h6P-KijCKvCdb3fAxXSwBn9FW-_fovbPe7OD1epiogyNVjf4GA4XFVE9RBaYL-MwGeLEeP5y8M0evE-Rkddq1-uLbttTI3s4V1zuT5XB8sfrWsFlfDqlIyX-qgDSsLl3JmGp2yS3CQxJb1qrWIA5rMNu52mT8fXom1UYlNqvk4n_Kqz0.yEmea6EpgX7Iwf6SOCUEkMgnIBTflU25_swcJs4XFWY&dib_tag=se&keywords=laptop&qid=1752448036&sr=8-9
10,Amazon,laptop,B0CRDDWTX3,"ASUS Vivobook Go 11.6” HD Slim Laptop, Intel Dual Core N4500, Intel Graphics, 4GB, 128GB, Windows 11 Home, SonicMaster, ErgoSense, Black, L210KA-ES04",237.22,ASUS,Vivobook Go,‎128 GB SSD,‎4 DDR4,‎1366 x 768 pixels,‎Star Black,https://www.amazon.com/ASUS-Vivobook-Celeron-Graphics-L210KA-ES04/dp/B0CRDDWTX3/ref=sr_1_10?dib=eyJ2IjoiMSJ9.EH355rBgTzYxGSLf8njt4amfb4EYhdyuO49CPOLB1YAQqAEWG422_1bKdo9h6P-KijCKvCdb3fAxXSwBn9FW-_fovbPe7OD1epiogyNVjf4GA4XFVE9RBaYL-MwGeLEeP5y8M0evE-Rkddq1-uLbttTI3s4V1zuT5XB8sfrWsFlfDqlIyX-qgDSsLl3JmGp2yS3CQxJb1qrWIA5rMNu52mT8fXom1UYlNqvk4n_Kqz0.yEmea6EpgX7Iwf6SOCUEkMgnIBTflU25_swcJs4XFWY&dib_tag=se&keywords=laptop&qid=1752448036&sr=8-10
