id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,B0DRVV3H89,"15.6-FHD-Laptop Student-Laptop, 16GB RAM 1TB SSD, Intel Pentium Quad-Core N100 Processor (Up to 3.4GHz) Backlit Keyboard Fingerprint WiFi 6 BT5.2 Business-Laptop, 2 Years Warranty Windows 11 Laptop",299.99,NIMO,16GB RAM|1TB SSD,‎1024 GB SSD,‎16 GB LPDDR4,‎1920x1080,‎Royal Blue,https://www.amazon.com/15-6-FHD-Laptop-Student-Laptop-Quad-Core-Fingerprint-Business-Laptop/dp/B0DRVV3H89/ref=sr_1_3?dib=eyJ2IjoiMSJ9.jcfF2LrZ20Wy_J52yAK64t5a79kfcSuyMKOfVyKGWvW_ECql01EMJyAdjBBgkH_GlIlTwvEwu4grnEWmk9-LYfbuvzaGjyk0TOtqW3zSboGs8jkgI3XBM7joH8gCfsCyhlA0CRNKjNL7ODXV5-NmfG0-Hj7azXhYqdEMPpU8wiqXkqAvp4xyS34zczg1z-0cn0NDvP_cYBdzgkxv-Hvq3r4wRU6gq-78zJ9zR_La7cU.YU1I18kSoFm9fB89hD9vQm0qkPY9FTK9WtKSBLbCogQ&dib_tag=se&keywords=laptop&qid=1743721677&sr=8-3
2,Amazon,laptop,B0CF62H34N,"Lenovo IdeaPad 1 Student Laptop, 15.6"" FHD Display, Intel Dual Core Processor, 12GB RAM, 512GB SSD + 128GB eMMC, 1 Year Office 365, Wi-Fi 6, Webcam, Bluetooth, SD Card Reader, Windows 11 Home, Grey",289.0,Lenovo,IdeaPad 1 15IJL7,‎512 GB SSD,‎12 GB DDR4,‎1920 x 1080 pixels,‎Gray,https://www.amazon.com/Lenovo-IdeaPad-Student-Processor-Bluetooth/dp/B0CF62H34N/ref=sr_1_4?dib=eyJ2IjoiMSJ9.jcfF2LrZ20Wy_J52yAK64t5a79kfcSuyMKOfVyKGWvW_ECql01EMJyAdjBBgkH_GlIlTwvEwu4grnEWmk9-LYfbuvzaGjyk0TOtqW3zSboGs8jkgI3XBM7joH8gCfsCyhlA0CRNKjNL7ODXV5-NmfG0-Hj7azXhYqdEMPpU8wiqXkqAvp4xyS34zczg1z-0cn0NDvP_cYBdzgkxv-Hvq3r4wRU6gq-78zJ9zR_La7cU.YU1I18kSoFm9fB89hD9vQm0qkPY9FTK9WtKSBLbCogQ&dib_tag=se&keywords=laptop&qid=1743721677&sr=8-4
3,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",179.0,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_5?dib=eyJ2IjoiMSJ9.jcfF2LrZ20Wy_J52yAK64t5a79kfcSuyMKOfVyKGWvW_ECql01EMJyAdjBBgkH_GlIlTwvEwu4grnEWmk9-LYfbuvzaGjyk0TOtqW3zSboGs8jkgI3XBM7joH8gCfsCyhlA0CRNKjNL7ODXV5-NmfG0-Hj7azXhYqdEMPpU8wiqXkqAvp4xyS34zczg1z-0cn0NDvP_cYBdzgkxv-Hvq3r4wRU6gq-78zJ9zR_La7cU.YU1I18kSoFm9fB89hD9vQm0qkPY9FTK9WtKSBLbCogQ&dib_tag=se&keywords=laptop&qid=1743721677&sr=8-5
4,Amazon,laptop,B0DWYJL2PF,"Lenovo V15 Business Laptop | Intel 4-core Processor | Intel UHD Graphics | 15.6"" FHD (1920 x 1080) | 32GB RAM | 1TB SSD | Ethernet RJ-45 | Military Durability | Windows 11 Pro",459.99,Lenovo,V15,‎1 TB SSD,‎DDR4,‎1920 x 1080 pixels,‎Black,https://www.amazon.com/Lenovo-V15-Business-Processor-Durability/dp/B0DWYJL2PF/ref=sr_1_6?dib=eyJ2IjoiMSJ9.jcfF2LrZ20Wy_J52yAK64t5a79kfcSuyMKOfVyKGWvW_ECql01EMJyAdjBBgkH_GlIlTwvEwu4grnEWmk9-LYfbuvzaGjyk0TOtqW3zSboGs8jkgI3XBM7joH8gCfsCyhlA0CRNKjNL7ODXV5-NmfG0-Hj7azXhYqdEMPpU8wiqXkqAvp4xyS34zczg1z-0cn0NDvP_cYBdzgkxv-Hvq3r4wRU6gq-78zJ9zR_La7cU.YU1I18kSoFm9fB89hD9vQm0qkPY9FTK9WtKSBLbCogQ&dib_tag=se&keywords=laptop&qid=1743721677&sr=8-6
5,Amazon,laptop,B0CZKPF2QH,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",309.0,HP,HP Stream,‎128 GB Emmc,‎16 GB DDR4,‎1366 x 768 pixels,‎Silver,https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZKPF2QH/ref=sr_1_8?dib=eyJ2IjoiMSJ9.jcfF2LrZ20Wy_J52yAK64t5a79kfcSuyMKOfVyKGWvW_ECql01EMJyAdjBBgkH_GlIlTwvEwu4grnEWmk9-LYfbuvzaGjyk0TOtqW3zSboGs8jkgI3XBM7joH8gCfsCyhlA0CRNKjNL7ODXV5-NmfG0-Hj7azXhYqdEMPpU8wiqXkqAvp4xyS34zczg1z-0cn0NDvP_cYBdzgkxv-Hvq3r4wRU6gq-78zJ9zR_La7cU.YU1I18kSoFm9fB89hD9vQm0qkPY9FTK9WtKSBLbCogQ&dib_tag=se&keywords=laptop&qid=1743721677&sr=8-8
6,Amazon,laptop,B0DP6T38KY,"laptop 16-inch , 8GB DDR 256GB SSD portable laptop, expandable to 1TB,Pentium quad-core CPU up to 2.64 GHz,9000mAh battery,Mini HDMI interface,USB3.0 interface,dual-band WiFi,webcam,slim laptops",199.99,Morostron,LeadBook T15,‎256 GB SSD,‎DDR3,‎1920 x 1080 pixels,‎Gray,https://www.amazon.com/portable-expandable-quad-core-interface-dual-band/dp/B0DP6T38KY/ref=sr_1_9?dib=eyJ2IjoiMSJ9.jcfF2LrZ20Wy_J52yAK64t5a79kfcSuyMKOfVyKGWvW_ECql01EMJyAdjBBgkH_GlIlTwvEwu4grnEWmk9-LYfbuvzaGjyk0TOtqW3zSboGs8jkgI3XBM7joH8gCfsCyhlA0CRNKjNL7ODXV5-NmfG0-Hj7azXhYqdEMPpU8wiqXkqAvp4xyS34zczg1z-0cn0NDvP_cYBdzgkxv-Hvq3r4wRU6gq-78zJ9zR_La7cU.YU1I18kSoFm9fB89hD9vQm0qkPY9FTK9WtKSBLbCogQ&dib_tag=se&keywords=laptop&qid=1743721677&sr=8-9
7,Amazon,laptop,B0C4G4L53W,"HP Pavilion 15.6"" HD Touchscreen Anti-Glare Laptop, 16GB RAM, 1TB SSD Storage, Intel Core Processor up to 4.1GHz, Up to 11 Hours Long Battery Life, Type-C, HDMI, Windows 11 Home, Silver",390.99,HP,hp laptop,,,,‎Silver,https://www.amazon.com/HP-Pavilion-Touchscreen-Anti-Glare-Processor/dp/B0C4G4L53W/ref=sr_1_10?dib=eyJ2IjoiMSJ9.jcfF2LrZ20Wy_J52yAK64t5a79kfcSuyMKOfVyKGWvW_ECql01EMJyAdjBBgkH_GlIlTwvEwu4grnEWmk9-LYfbuvzaGjyk0TOtqW3zSboGs8jkgI3XBM7joH8gCfsCyhlA0CRNKjNL7ODXV5-NmfG0-Hj7azXhYqdEMPpU8wiqXkqAvp4xyS34zczg1z-0cn0NDvP_cYBdzgkxv-Hvq3r4wRU6gq-78zJ9zR_La7cU.YU1I18kSoFm9fB89hD9vQm0qkPY9FTK9WtKSBLbCogQ&dib_tag=se&keywords=laptop&qid=1743721677&sr=8-10
8,Amazon,laptop,B0B2D77YB8,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core, 8GB RAM, 192GB Storage(64GB eMMC+128GB Ghost Manta SD Card), 1 Year Office 365, USB C, Win 11 S",239.99,HP,HP Laptop,‎64 GB SSD,‎8 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Students-Business-Quad-Core-Storage/dp/B0B2D77YB8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.jcfF2LrZ20Wy_J52yAK64t5a79kfcSuyMKOfVyKGWvW_ECql01EMJyAdjBBgkH_GlIlTwvEwu4grnEWmk9-LYfbuvzaGjyk0TOtqW3zSboGs8jkgI3XBM7joH8gCfsCyhlA0CRNKjNL7ODXV5-NmfG0-Hj7azXhYqdEMPpU8wiqXkqAvp4xyS34zczg1z-0cn0NDvP_cYBdzgkxv-Hvq3r4wRU6gq-78zJ9zR_La7cU.YU1I18kSoFm9fB89hD9vQm0qkPY9FTK9WtKSBLbCogQ&dib_tag=se&keywords=laptop&qid=1743721677&sr=8-11
9,Amazon,laptop,B0BS4BP8FB,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",329.99,acer,Laptop,‎128 GB SSD,‎8 GB LPDDR5,‎1920 x 1080 pixels,‎Silver,https://www.amazon.com/A315-24P-R7VH-Display-Quad-Core-Processor-Graphics/dp/B0BS4BP8FB/ref=sr_1_13?dib=eyJ2IjoiMSJ9.jcfF2LrZ20Wy_J52yAK64t5a79kfcSuyMKOfVyKGWvW_ECql01EMJyAdjBBgkH_GlIlTwvEwu4grnEWmk9-LYfbuvzaGjyk0TOtqW3zSboGs8jkgI3XBM7joH8gCfsCyhlA0CRNKjNL7ODXV5-NmfG0-Hj7azXhYqdEMPpU8wiqXkqAvp4xyS34zczg1z-0cn0NDvP_cYBdzgkxv-Hvq3r4wRU6gq-78zJ9zR_La7cU.YU1I18kSoFm9fB89hD9vQm0qkPY9FTK9WtKSBLbCogQ&dib_tag=se&keywords=laptop&qid=1743721677&sr=8-13
10,Amazon,laptop,B0DW9JFQH9,"HP Business 17.3"" Touchscreen Laptop, 8-Cores Intel Core i3-N305, 32GB RAM, 128GB eMMC + 1TB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Pro, Silver",749.0,HP,TPN-I139,‎1 TB SSD,‎32 GB DDR4,‎1600 x 900 pixels,‎Silver,https://www.amazon.com/HP-Business-Touchscreen-8-Cores-i3-N305/dp/B0DW9JFQH9/ref=sr_1_14?dib=eyJ2IjoiMSJ9.jcfF2LrZ20Wy_J52yAK64t5a79kfcSuyMKOfVyKGWvW_ECql01EMJyAdjBBgkH_GlIlTwvEwu4grnEWmk9-LYfbuvzaGjyk0TOtqW3zSboGs8jkgI3XBM7joH8gCfsCyhlA0CRNKjNL7ODXV5-NmfG0-Hj7azXhYqdEMPpU8wiqXkqAvp4xyS34zczg1z-0cn0NDvP_cYBdzgkxv-Hvq3r4wRU6gq-78zJ9zR_La7cU.YU1I18kSoFm9fB89hD9vQm0qkPY9FTK9WtKSBLbCogQ&dib_tag=se&keywords=laptop&qid=1743721677&sr=8-14
