id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,B0CZKS6XHB,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Black",293.55,HP,HP Stream,‎128 GB Emmc,‎16 GB DDR4,‎1366 x 768 pixels,‎Black,https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZKS6XHB/ref=sr_1_4?dib=eyJ2IjoiMSJ9.cZ4WcKgV8aBwW9kATeECgo_KJ91-eT_UjrxRr9-iVJxkUHMygDP3UtGL8ZWtGDBUrGVRuw0XDEZut6G9Xeg8wPM_e-YdrTSuu9qjbfLn1XKkVUV0R2xiYMcZcCtBH0JCTM3gQ4CG0PHEheyRSmlfLoeMCQaUZuq-WZlGW4J_7suQOUmJSqXkAzd-nTtgvIfgjJDpAVww9Bktqug1kMd72UYuloqEgx6L77zAwCZZ1uU.Kxc21M22PVMylEc4WsIvS5gmfNPbxKR2NUMkmtQ-3jQ&dib_tag=se&keywords=laptop&qid=1738506965&sr=8-4
2,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",170.0,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_3?dib=eyJ2IjoiMSJ9.cZ4WcKgV8aBwW9kATeECgo_KJ91-eT_UjrxRr9-iVJxkUHMygDP3UtGL8ZWtGDBUrGVRuw0XDEZut6G9Xeg8wPM_e-YdrTSuu9qjbfLn1XKkVUV0R2xiYMcZcCtBH0JCTM3gQ4CG0PHEheyRSmlfLoeMCQaUZuq-WZlGW4J_7suQOUmJSqXkAzd-nTtgvIfgjJDpAVww9Bktqug1kMd72UYuloqEgx6L77zAwCZZ1uU.Kxc21M22PVMylEc4WsIvS5gmfNPbxKR2NUMkmtQ-3jQ&dib_tag=se&keywords=laptop&qid=1738506965&sr=8-3
3,Amazon,laptop,B0CTPCTW66,"Dell Inspiron Touchscreen Laptop, 15.6"" Business & Student Laptop Computer, Windows 11 Pro Laptop 32GB RAM 1TB SSD, Intel i5-1155G7 Processor, Full HD IPS Display, Numeric Keypad, HDMI, Carbon Black",529.0,Dell,Dell inspiron,‎1 TB SSD,‎32 GB DDR4,‎1920 x 1080 pixels,‎Black,https://www.amazon.com/Dell-Inspiron-Touchscreen-i5-1155G7-Processor/dp/B0CTPCTW66/ref=sr_1_5?dib=eyJ2IjoiMSJ9.cZ4WcKgV8aBwW9kATeECgo_KJ91-eT_UjrxRr9-iVJxkUHMygDP3UtGL8ZWtGDBUrGVRuw0XDEZut6G9Xeg8wPM_e-YdrTSuu9qjbfLn1XKkVUV0R2xiYMcZcCtBH0JCTM3gQ4CG0PHEheyRSmlfLoeMCQaUZuq-WZlGW4J_7suQOUmJSqXkAzd-nTtgvIfgjJDpAVww9Bktqug1kMd72UYuloqEgx6L77zAwCZZ1uU.Kxc21M22PVMylEc4WsIvS5gmfNPbxKR2NUMkmtQ-3jQ&dib_tag=se&keywords=laptop&qid=1738506965&sr=8-5
4,Amazon,laptop,B0B2D77YB8,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core, 8GB RAM, 192GB Storage(64GB eMMC+128GB Ghost Manta SD Card), 1 Year Office 365, USB C, Win 11 S",265.99,HP,HP Laptop,‎64 GB SSD,‎8 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Students-Business-Quad-Core-Storage/dp/B0B2D77YB8/ref=sr_1_8?dib=eyJ2IjoiMSJ9.cZ4WcKgV8aBwW9kATeECgo_KJ91-eT_UjrxRr9-iVJxkUHMygDP3UtGL8ZWtGDBUrGVRuw0XDEZut6G9Xeg8wPM_e-YdrTSuu9qjbfLn1XKkVUV0R2xiYMcZcCtBH0JCTM3gQ4CG0PHEheyRSmlfLoeMCQaUZuq-WZlGW4J_7suQOUmJSqXkAzd-nTtgvIfgjJDpAVww9Bktqug1kMd72UYuloqEgx6L77zAwCZZ1uU.Kxc21M22PVMylEc4WsIvS5gmfNPbxKR2NUMkmtQ-3jQ&dib_tag=se&keywords=laptop&qid=1738506965&sr=8-8
5,Amazon,laptop,B09YRY6QCX,ASUS E410 Intel Celeron N4020 4GB 64GB 14-Inch HD LED Win 10 Laptop (Star Black),138.0,ASUS,Asus,‎64 GB Emmc,‎4 GB SDRAM,‎1366 x 768 pixels,‎Black,https://www.amazon.com/Intel-Celeron-N4020-14-Inch-Laptop/dp/B09YRY6QCX/ref=sr_1_6?dib=eyJ2IjoiMSJ9.cZ4WcKgV8aBwW9kATeECgo_KJ91-eT_UjrxRr9-iVJxkUHMygDP3UtGL8ZWtGDBUrGVRuw0XDEZut6G9Xeg8wPM_e-YdrTSuu9qjbfLn1XKkVUV0R2xiYMcZcCtBH0JCTM3gQ4CG0PHEheyRSmlfLoeMCQaUZuq-WZlGW4J_7suQOUmJSqXkAzd-nTtgvIfgjJDpAVww9Bktqug1kMd72UYuloqEgx6L77zAwCZZ1uU.Kxc21M22PVMylEc4WsIvS5gmfNPbxKR2NUMkmtQ-3jQ&dib_tag=se&keywords=laptop&qid=1738506965&sr=8-6
6,Amazon,laptop,B0DPGHQ7KW,"Lenovo V15 Business Laptop Computer, 15.6"" FHD Display, Intel Dual-Core CPU, 16GB DDR4 RAM, 256GB PCIe SSD, WiFi 6, Bluetooth 5.2, RJ-45, Type-C, HDMI, Numeric Keypad, Black, Windows 11 Pro, Tichang",349.0,Lenovo,V15,‎256 GB SSD,‎16 GB DDR4,‎1920x1080,‎Black,https://www.amazon.com/Lenovo-Business-Computer-Dual-Core-Bluetooth/dp/B0DPGHQ7KW/ref=sr_1_9?dib=eyJ2IjoiMSJ9.cZ4WcKgV8aBwW9kATeECgo_KJ91-eT_UjrxRr9-iVJxkUHMygDP3UtGL8ZWtGDBUrGVRuw0XDEZut6G9Xeg8wPM_e-YdrTSuu9qjbfLn1XKkVUV0R2xiYMcZcCtBH0JCTM3gQ4CG0PHEheyRSmlfLoeMCQaUZuq-WZlGW4J_7suQOUmJSqXkAzd-nTtgvIfgjJDpAVww9Bktqug1kMd72UYuloqEgx6L77zAwCZZ1uU.Kxc21M22PVMylEc4WsIvS5gmfNPbxKR2NUMkmtQ-3jQ&dib_tag=se&keywords=laptop&qid=1738506965&sr=8-9
7,Amazon,laptop,B0C4P29ZXH,"HP Premium Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 64GB eMMC Storage, UHD Graphics, HD Webcam, 1 Year Office 365, Bluetooth, WiFi, HDMI, Win 11s, Pink, 32GB Hotface USB Card",278.1,HP,HP Stream,‎64 GB Emmc,‎16 GB DDR4,‎1366 x 768 pixels,‎Pink,https://www.amazon.com/HP-Stream-BrightView-Graphics-Bluetooth/dp/B0C4P29ZXH/ref=sr_1_10?dib=eyJ2IjoiMSJ9.cZ4WcKgV8aBwW9kATeECgo_KJ91-eT_UjrxRr9-iVJxkUHMygDP3UtGL8ZWtGDBUrGVRuw0XDEZut6G9Xeg8wPM_e-YdrTSuu9qjbfLn1XKkVUV0R2xiYMcZcCtBH0JCTM3gQ4CG0PHEheyRSmlfLoeMCQaUZuq-WZlGW4J_7suQOUmJSqXkAzd-nTtgvIfgjJDpAVww9Bktqug1kMd72UYuloqEgx6L77zAwCZZ1uU.Kxc21M22PVMylEc4WsIvS5gmfNPbxKR2NUMkmtQ-3jQ&dib_tag=se&keywords=laptop&qid=1738506965&sr=8-10
8,Amazon,laptop,B0DQ7VNP1G,"jumper Laptop Computer 16 inch FHD Display, 8GB RAM, 128GB SSD, 128GB eMMC, 5G/2.4G WiFi, Type-C, HDMI, Numeric Keypad, Bluetooth, 38Wh Battery, 5305U Processor, Cooling System",519.99,jumper,S7 Max,‎128 GB SSD,‎DDR4,‎1920 x 1200 pixels,‎Gray,https://www.amazon.com/jumper-Computer-Display-Bluetooth-Processor/dp/B0DQ7VNP1G/ref=sr_1_13?dib=eyJ2IjoiMSJ9.cZ4WcKgV8aBwW9kATeECgo_KJ91-eT_UjrxRr9-iVJxkUHMygDP3UtGL8ZWtGDBUrGVRuw0XDEZut6G9Xeg8wPM_e-YdrTSuu9qjbfLn1XKkVUV0R2xiYMcZcCtBH0JCTM3gQ4CG0PHEheyRSmlfLoeMCQaUZuq-WZlGW4J_7suQOUmJSqXkAzd-nTtgvIfgjJDpAVww9Bktqug1kMd72UYuloqEgx6L77zAwCZZ1uU.Kxc21M22PVMylEc4WsIvS5gmfNPbxKR2NUMkmtQ-3jQ&dib_tag=se&keywords=laptop&qid=1738506965&sr=8-13
9,Amazon,laptop,B0CPL25J3W,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 8GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",204.0,HP,TPN-Q221,‎64 GB SSD,‎8 GB DDR4,‎1366 x 768 pixels,‎Silver,https://www.amazon.com/HP-Portable-Student-Business-Quad-Core/dp/B0CPL25J3W/ref=sr_1_11?dib=eyJ2IjoiMSJ9.cZ4WcKgV8aBwW9kATeECgo_KJ91-eT_UjrxRr9-iVJxkUHMygDP3UtGL8ZWtGDBUrGVRuw0XDEZut6G9Xeg8wPM_e-YdrTSuu9qjbfLn1XKkVUV0R2xiYMcZcCtBH0JCTM3gQ4CG0PHEheyRSmlfLoeMCQaUZuq-WZlGW4J_7suQOUmJSqXkAzd-nTtgvIfgjJDpAVww9Bktqug1kMd72UYuloqEgx6L77zAwCZZ1uU.Kxc21M22PVMylEc4WsIvS5gmfNPbxKR2NUMkmtQ-3jQ&dib_tag=se&keywords=laptop&qid=1738506965&sr=8-11
10,Amazon,laptop,B0DSKPFRKP,"16.0-inch Gaming Laptop, 2025 16GB DDR4 512GB SSD laptop, Windows 11 Laptop with Intel 12th Quad-Core Processor(Up to 3.6GHz), 1920P FHD Display, Metal Shell, WiFi 6, USB3.2, Type_C, Long Battery Life",389.99,KAIGERR,AX16,‎512 GB M.2 2280 SSD,‎DDR4,‎1920x1200 Pixels,‎Sliver Gray,https://www.amazon.com/16-0-inch-Windows-Quad-Core-Processor-Display/dp/B0DSKPFRKP/ref=sr_1_14?dib=eyJ2IjoiMSJ9.cZ4WcKgV8aBwW9kATeECgo_KJ91-eT_UjrxRr9-iVJxkUHMygDP3UtGL8ZWtGDBUrGVRuw0XDEZut6G9Xeg8wPM_e-YdrTSuu9qjbfLn1XKkVUV0R2xiYMcZcCtBH0JCTM3gQ4CG0PHEheyRSmlfLoeMCQaUZuq-WZlGW4J_7suQOUmJSqXkAzd-nTtgvIfgjJDpAVww9Bktqug1kMd72UYuloqEgx6L77zAwCZZ1uU.Kxc21M22PVMylEc4WsIvS5gmfNPbxKR2NUMkmtQ-3jQ&dib_tag=se&keywords=laptop&qid=1738506965&sr=8-14
