id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B07VS8QCXC,"Seagate Portable 5TB External Hard Drive HDD – USB 3.0 for PC, Mac, PS4, & Xbox - 1-Year Rescue Service (STGX5000400), Black",129.99,Seagate,‎Expansion Amazon Exclusive Edition,5 TB,Hardware Encryption,"Desktop, Gaming Console",Plug In,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07VS8QCXC/ref=sr_1_4?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHf-9pNNKzfAV90zTCd5zqQ1tNs4Su-7R174pyk45KVVfGFEFpwvl86ujWXFgxLvQ_PQ1ooPq2sej3fTiNWhcRRs5TWmwkUvrH0Hz7bEVa6UxXUpB_cQBMcebhiJzdR2-Dle0xUbZGN0VPtjyzFcAlLbrrmX5OaQmdtpepq5QVn9X4fTLraQqThr04890-y1yYEPQyqkcmufgNzhEcGfjBgtg.9f_kBR4zEN6uzFbZFzXpp1klYjY6-hzCitWteLimEDU&dib_tag=se&keywords=hard+drive&qid=1759704698&sr=8-4
2,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",79.67,Seagate,‎Basic Portable Drive,2 TB,Portable,"Desktop, Laptop",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_3?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHf-9pNNKzfAV90zTCd5zqQ1tNs4Su-7R174pyk45KVVfGFEFpwvl86ujWXFgxLvQ_PQ1ooPq2sej3fTiNWhcRRs5TWmwkUvrH0Hz7bEVa6UxXUpB_cQBMcebhiJzdR2-Dle0xUbZGN0VPtjyzFcAlLbrrmX5OaQmdtpepq5QVn9X4fTLraQqThr04890-y1yYEPQyqkcmufgNzhEcGfjBgtg.9f_kBR4zEN6uzFbZFzXpp1klYjY6-hzCitWteLimEDU&dib_tag=se&keywords=hard+drive&qid=1759704698&sr=8-3
3,Amazon,monitor,‎B0FQCPT5G7,Western Digital Ultrastar DC HC HC570 WUH722222ALE6L0 0F48153 22TB 7.2K RPM SATA 6Gb/s 512e 3.5in Enterprise Hard Drive (Renewed),354.99,Western Digital,‎DC HC HC570,22 TB,Portable,,,https://www.amazon.com/Western-Digital-Ultrastar-WUH722222ALE6L0-Enterprise/dp/B0FQCPT5G7/ref=sr_1_5?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHf-9pNNKzfAV90zTCd5zqQ1tNs4Su-7R174pyk45KVVfGFEFpwvl86ujWXFgxLvQ_PQ1ooPq2sej3fTiNWhcRRs5TWmwkUvrH0Hz7bEVa6UxXUpB_cQBMcebhiJzdR2-Dle0xUbZGN0VPtjyzFcAlLbrrmX5OaQmdtpepq5QVn9X4fTLraQqThr04890-y1yYEPQyqkcmufgNzhEcGfjBgtg.9f_kBR4zEN6uzFbZFzXpp1klYjY6-hzCitWteLimEDU&dib_tag=se&keywords=hard+drive&qid=1759704698&sr=8-5
4,Amazon,monitor,‎B0CHGT1KFJ,"SAMSUNG 990 PRO SSD 4TB PCIe 4.0 M.2 2280 Internal Solid State Hard Drive, Seq. Read Speeds Up to 7,450 MB/s for High End Computing, Gaming, and Heavy Duty Workstations, MZ-V9P4T0B/AM",299.99,SAMSUNG,‎990 PRO,4 TB,,"Laptop, Mac, PC",Internal Hard Drive,https://www.amazon.com/SAMSUNG-Computing-Workstations-MZ-V9P4T0B-AM/dp/B0CHGT1KFJ/ref=sr_1_6?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHf-9pNNKzfAV90zTCd5zqQ1tNs4Su-7R174pyk45KVVfGFEFpwvl86ujWXFgxLvQ_PQ1ooPq2sej3fTiNWhcRRs5TWmwkUvrH0Hz7bEVa6UxXUpB_cQBMcebhiJzdR2-Dle0xUbZGN0VPtjyzFcAlLbrrmX5OaQmdtpepq5QVn9X4fTLraQqThr04890-y1yYEPQyqkcmufgNzhEcGfjBgtg.9f_kBR4zEN6uzFbZFzXpp1klYjY6-hzCitWteLimEDU&dib_tag=se&keywords=hard+drive&qid=1759704698&sr=8-6
5,Amazon,monitor,‎B08GTYFC37,"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",104.99,SanDisk,‎SanDisk Extreme Portable SSD,1 TB,"Water-resistant,dust-resistant,Portable","Desktop, Laptop, Tablet",,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08GTYFC37/ref=sr_1_8?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHf-9pNNKzfAV90zTCd5zqQ1tNs4Su-7R174pyk45KVVfGFEFpwvl86ujWXFgxLvQ_PQ1ooPq2sej3fTiNWhcRRs5TWmwkUvrH0Hz7bEVa6UxXUpB_cQBMcebhiJzdR2-Dle0xUbZGN0VPtjyzFcAlLbrrmX5OaQmdtpepq5QVn9X4fTLraQqThr04890-y1yYEPQyqkcmufgNzhEcGfjBgtg.9f_kBR4zEN6uzFbZFzXpp1klYjY6-hzCitWteLimEDU&dib_tag=se&keywords=hard+drive&qid=1759704698&sr=8-8
6,Amazon,monitor,‎B07H289S7C,"Seagate BarraCuda 8 TB Internal Hard Drive HDD – 3.5 Inch SATA 6 Gb/s, 5,400 RPM, 256 MB Cache for Computer Desktop PC (ST8000DMZ04/004)",134.99,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Desktop, Gaming Console",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_9?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHf-9pNNKzfAV90zTCd5zqQ1tNs4Su-7R174pyk45KVVfGFEFpwvl86ujWXFgxLvQ_PQ1ooPq2sej3fTiNWhcRRs5TWmwkUvrH0Hz7bEVa6UxXUpB_cQBMcebhiJzdR2-Dle0xUbZGN0VPtjyzFcAlLbrrmX5OaQmdtpepq5QVn9X4fTLraQqThr04890-y1yYEPQyqkcmufgNzhEcGfjBgtg.9f_kBR4zEN6uzFbZFzXpp1klYjY6-hzCitWteLimEDU&dib_tag=se&keywords=hard+drive&qid=1759704698&sr=8-9
7,Amazon,monitor,‎B08HN37XC1,"SanDisk 2TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-2T00-G25",149.99,SanDisk,‎Extreme Portable SSD,2 TB,"Dust Resistant, Water Resistant, Portable, Hardware Encryption","Desktop, Laptop, Tablet",,https://www.amazon.com/SanDisk-2TB-Extreme-Portable-SDSSDE61-2T00-G25/dp/B08HN37XC1/ref=sr_1_10?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHf-9pNNKzfAV90zTCd5zqQ1tNs4Su-7R174pyk45KVVfGFEFpwvl86ujWXFgxLvQ_PQ1ooPq2sej3fTiNWhcRRs5TWmwkUvrH0Hz7bEVa6UxXUpB_cQBMcebhiJzdR2-Dle0xUbZGN0VPtjyzFcAlLbrrmX5OaQmdtpepq5QVn9X4fTLraQqThr04890-y1yYEPQyqkcmufgNzhEcGfjBgtg.9f_kBR4zEN6uzFbZFzXpp1klYjY6-hzCitWteLimEDU&dib_tag=se&keywords=hard+drive&qid=1759704698&sr=8-10
8,Amazon,monitor,‎B00IRV005E,"LaCie Rugged Mini 2TB External Hard Drive Portable HDD - USB 3.0/ 2.0 Compatible, Drop Shock Dust Rain Resistant Shuttle Drive, For Mac And PC Computer (LAC9000298), orange",83.95,LaCie,‎LaCie Rugged Mini,2 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/LaCie-Rugged-External-Portable-LAC9000298/dp/B00IRV005E/ref=sr_1_11?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHf-9pNNKzfAV90zTCd5zqQ1tNs4Su-7R174pyk45KVVfGFEFpwvl86ujWXFgxLvQ_PQ1ooPq2sej3fTiNWhcRRs5TWmwkUvrH0Hz7bEVa6UxXUpB_cQBMcebhiJzdR2-Dle0xUbZGN0VPtjyzFcAlLbrrmX5OaQmdtpepq5QVn9X4fTLraQqThr04890-y1yYEPQyqkcmufgNzhEcGfjBgtg.9f_kBR4zEN6uzFbZFzXpp1klYjY6-hzCitWteLimEDU&dib_tag=se&keywords=hard+drive&qid=1759704698&sr=8-11
9,Amazon,monitor,‎B07C812LHQ,"Maxone 1TB Ultra Slim Portable External Hard Drive HDD USB 3.0 Compatible with PC, Laptop, Charcoal Grey",49.99,Maxone,‎Ultra Slim,1 TB,"3 Years Warranty, Portable hard drive","Desktop, Laptop",External Hard Drive,https://www.amazon.com/1000GB-Portable-External-Desktop-Chromebook/dp/B07C812LHQ/ref=sr_1_13?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHf-9pNNKzfAV90zTCd5zqQ1tNs4Su-7R174pyk45KVVfGFEFpwvl86ujWXFgxLvQ_PQ1ooPq2sej3fTiNWhcRRs5TWmwkUvrH0Hz7bEVa6UxXUpB_cQBMcebhiJzdR2-Dle0xUbZGN0VPtjyzFcAlLbrrmX5OaQmdtpepq5QVn9X4fTLraQqThr04890-y1yYEPQyqkcmufgNzhEcGfjBgtg.9f_kBR4zEN6uzFbZFzXpp1klYjY6-hzCitWteLimEDU&dib_tag=se&keywords=hard+drive&qid=1759704698&sr=8-13
10,Amazon,monitor,‎B07YD3G568,"Western Digital 14TB Elements Desktop External Hard Drive, USB 3.0 external hard drive for plug-and-play storage - Western DigitalBWLG0140HBK-NESN",209.95,WD,‎Elements Desktop,14 TB,Portable,"Desktop, Laptop",External Hard Drive,https://www.amazon.com/Western-Digital-WD-Elements-External/dp/B07YD3G568/ref=sr_1_14?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHf-9pNNKzfAV90zTCd5zqQ1tNs4Su-7R174pyk45KVVfGFEFpwvl86ujWXFgxLvQ_PQ1ooPq2sej3fTiNWhcRRs5TWmwkUvrH0Hz7bEVa6UxXUpB_cQBMcebhiJzdR2-Dle0xUbZGN0VPtjyzFcAlLbrrmX5OaQmdtpepq5QVn9X4fTLraQqThr04890-y1yYEPQyqkcmufgNzhEcGfjBgtg.9f_kBR4zEN6uzFbZFzXpp1klYjY6-hzCitWteLimEDU&dib_tag=se&keywords=hard+drive&qid=1759704698&sr=8-14
