id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,B0CHHMH36M,"HP Portable Laptop (Include 1 Year Microsoft 365), 14’’ HD Display, 16GB RAM, 64GB eMMC, Intel Quad-Core N4120, Student and Business, Webcam, HDMI, Wi-Fi, RJ-45, Windows 11 Home, Pink",237.0,HP,TPN-I130,‎64 GB SSD,‎16 GB DDR4,‎1366 x 768 pixels,‎Pink,https://www.amazon.com/HP-Portable-Microsoft-Quad-Core-Business/dp/B0CHHMH36M/ref=sr_1_2?dib=eyJ2IjoiMSJ9.Dvk64bt6Lh6SGWc4pXP7UQxLUbqTdyDhE_zFKk4AE3vudRSWETvjp9cxXCykiw4GiaTa77WLp24ocDOfB443olFJCYEmMjG9lFiFqWd13HTfGDV3Gp4aQVnZrnZq6FKVbaiR2anyqKavCiq_g8HVHIcXv4fOZ3MMj9lhPI0H1BG2Jtqb37KhKW2BGNNpKp8NciuVWewArcOotaLpXuKvjqyCv0iKhX2VUHG0NWBwmNg.6Sewo04-yHQSF3gXPclzTaPiRVo-wTzUz0xlNUfjjHE&dib_tag=se&keywords=laptop&qid=1741907219&sr=8-2
2,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",177.43,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_1?dib=eyJ2IjoiMSJ9.Dvk64bt6Lh6SGWc4pXP7UQxLUbqTdyDhE_zFKk4AE3vudRSWETvjp9cxXCykiw4GiaTa77WLp24ocDOfB443olFJCYEmMjG9lFiFqWd13HTfGDV3Gp4aQVnZrnZq6FKVbaiR2anyqKavCiq_g8HVHIcXv4fOZ3MMj9lhPI0H1BG2Jtqb37KhKW2BGNNpKp8NciuVWewArcOotaLpXuKvjqyCv0iKhX2VUHG0NWBwmNg.6Sewo04-yHQSF3gXPclzTaPiRVo-wTzUz0xlNUfjjHE&dib_tag=se&keywords=laptop&qid=1741907219&sr=8-1
3,Amazon,laptop,B0BS4BP8FB,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",299.99,acer,Laptop,‎128 GB SSD,‎8 GB LPDDR5,‎1920 x 1080 pixels,‎Silver,https://www.amazon.com/A315-24P-R7VH-Display-Quad-Core-Processor-Graphics/dp/B0BS4BP8FB/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Dvk64bt6Lh6SGWc4pXP7UQxLUbqTdyDhE_zFKk4AE3vudRSWETvjp9cxXCykiw4GiaTa77WLp24ocDOfB443olFJCYEmMjG9lFiFqWd13HTfGDV3Gp4aQVnZrnZq6FKVbaiR2anyqKavCiq_g8HVHIcXv4fOZ3MMj9lhPI0H1BG2Jtqb37KhKW2BGNNpKp8NciuVWewArcOotaLpXuKvjqyCv0iKhX2VUHG0NWBwmNg.6Sewo04-yHQSF3gXPclzTaPiRVo-wTzUz0xlNUfjjHE&dib_tag=se&keywords=laptop&qid=1741907219&sr=8-4
4,Amazon,laptop,B0C4G4L53W,"HP Pavilion 15.6"" HD Touchscreen Anti-Glare Laptop, 16GB RAM, 1TB SSD Storage, Intel Core Processor up to 4.1GHz, Up to 11 Hours Long Battery Life, Type-C, HDMI, Windows 11 Home, Silver",404.49,HP,hp laptop,,,,‎Silver,https://www.amazon.com/HP-Pavilion-Touchscreen-Anti-Glare-Processor/dp/B0C4G4L53W/ref=sr_1_3?dib=eyJ2IjoiMSJ9.Dvk64bt6Lh6SGWc4pXP7UQxLUbqTdyDhE_zFKk4AE3vudRSWETvjp9cxXCykiw4GiaTa77WLp24ocDOfB443olFJCYEmMjG9lFiFqWd13HTfGDV3Gp4aQVnZrnZq6FKVbaiR2anyqKavCiq_g8HVHIcXv4fOZ3MMj9lhPI0H1BG2Jtqb37KhKW2BGNNpKp8NciuVWewArcOotaLpXuKvjqyCv0iKhX2VUHG0NWBwmNg.6Sewo04-yHQSF3gXPclzTaPiRVo-wTzUz0xlNUfjjHE&dib_tag=se&keywords=laptop&qid=1741907219&sr=8-3
5,Amazon,laptop,B0DQ7XG5YJ,"jumper Laptop Computer 16 inch FHD Display, 12GB RAM, 256GB SSD, 128GB eMMC, 5G/2.4G WiFi, Type-C, HDMI, Numeric Keypad, Bluetooth, 38Wh Battery, 5305U Processor, Cooling System",249.99,jumper,S7 Max,‎256 GB SSD,‎DDR4,‎1920 x 1200 pixels,‎Blue,https://www.amazon.com/jumper-Computer-Display-Bluetooth-Processor/dp/B0DQ7XG5YJ/ref=sr_1_6?dib=eyJ2IjoiMSJ9.Dvk64bt6Lh6SGWc4pXP7UQxLUbqTdyDhE_zFKk4AE3vudRSWETvjp9cxXCykiw4GiaTa77WLp24ocDOfB443olFJCYEmMjG9lFiFqWd13HTfGDV3Gp4aQVnZrnZq6FKVbaiR2anyqKavCiq_g8HVHIcXv4fOZ3MMj9lhPI0H1BG2Jtqb37KhKW2BGNNpKp8NciuVWewArcOotaLpXuKvjqyCv0iKhX2VUHG0NWBwmNg.6Sewo04-yHQSF3gXPclzTaPiRVo-wTzUz0xlNUfjjHE&dib_tag=se&keywords=laptop&qid=1741907219&sr=8-6
6,Amazon,laptop,B0DCSYTVDD,"HP 255 G10 Laptop for Home or Work, 16GB RAM, 1TB SSD, 15.6"" Full HD, Ryzen 3 7330U (Beat Intel i5-1135G7), HDMI, USB-C, Windows 11 Pro, Business and Fun Ready",449.99,Hp,G10,‎1 TB SSD,‎16 GB DDR4,‎1920 x 1080 pixels,‎Silver,https://www.amazon.com/HP-255-i5-1135G7-Windows-Business/dp/B0DCSYTVDD/ref=sr_1_5?dib=eyJ2IjoiMSJ9.Dvk64bt6Lh6SGWc4pXP7UQxLUbqTdyDhE_zFKk4AE3vudRSWETvjp9cxXCykiw4GiaTa77WLp24ocDOfB443olFJCYEmMjG9lFiFqWd13HTfGDV3Gp4aQVnZrnZq6FKVbaiR2anyqKavCiq_g8HVHIcXv4fOZ3MMj9lhPI0H1BG2Jtqb37KhKW2BGNNpKp8NciuVWewArcOotaLpXuKvjqyCv0iKhX2VUHG0NWBwmNg.6Sewo04-yHQSF3gXPclzTaPiRVo-wTzUz0xlNUfjjHE&dib_tag=se&keywords=laptop&qid=1741907219&sr=8-5
7,Amazon,laptop,,,,,,,,,,https://www.amazon.com/HP-Pavilion-Touchscreen-Computer-Microsoft/dp/B0DYF98C59/ref=sr_1_8?dib=eyJ2IjoiMSJ9.Dvk64bt6Lh6SGWc4pXP7UQxLUbqTdyDhE_zFKk4AE3vudRSWETvjp9cxXCykiw4GiaTa77WLp24ocDOfB443olFJCYEmMjG9lFiFqWd13HTfGDV3Gp4aQVnZrnZq6FKVbaiR2anyqKavCiq_g8HVHIcXv4fOZ3MMj9lhPI0H1BG2Jtqb37KhKW2BGNNpKp8NciuVWewArcOotaLpXuKvjqyCv0iKhX2VUHG0NWBwmNg.6Sewo04-yHQSF3gXPclzTaPiRVo-wTzUz0xlNUfjjHE&dib_tag=se&keywords=laptop&qid=1741907219&sr=8-8
8,Amazon,laptop,B0DRWCK964,"Lenovo V15 Laptop | 32GB RAM | 1TB PCIe SSD | Intel Celeron N4500 Processor | Intel UHD Graphics | 15.6"" FHD 1080p Anti-Glare Display | Ethernet Port RJ-45 | Windows 11 Pro | WOWPC Recovery USB",399.99,Lenovo,V15,‎1 TB SSD,‎DDR4,‎1920 x 1080 pixels,‎Black,https://www.amazon.com/Lenovo-V15-Processor-Graphics-Anti-Glare/dp/B0DRWCK964/ref=sr_1_7?dib=eyJ2IjoiMSJ9.Dvk64bt6Lh6SGWc4pXP7UQxLUbqTdyDhE_zFKk4AE3vudRSWETvjp9cxXCykiw4GiaTa77WLp24ocDOfB443olFJCYEmMjG9lFiFqWd13HTfGDV3Gp4aQVnZrnZq6FKVbaiR2anyqKavCiq_g8HVHIcXv4fOZ3MMj9lhPI0H1BG2Jtqb37KhKW2BGNNpKp8NciuVWewArcOotaLpXuKvjqyCv0iKhX2VUHG0NWBwmNg.6Sewo04-yHQSF3gXPclzTaPiRVo-wTzUz0xlNUfjjHE&dib_tag=se&keywords=laptop&qid=1741907219&sr=8-7
9,Amazon,laptop,B0D74GBJ1L,"Lenovo IdeaPad 1 Home Laptop, 15.6"" FHD Display, Intel Celeron Dual Core Processor, 12GB RAM, 384GB Storage(128GB eMMC + 256GB PCIe), 1 Yr Office 365, Wi-Fi 6, W11H, Additional 1 Yr ADP",288.99,Lenovo,IdeaPad 1 15IJL7,‎256 GB SSD,‎12 GB DDR4,‎1920 x 1080 pixels,‎Gray,https://www.amazon.com/Lenovo-IdeaPad-Display-Processor-Additional/dp/B0D74GBJ1L/ref=sr_1_9?dib=eyJ2IjoiMSJ9.Dvk64bt6Lh6SGWc4pXP7UQxLUbqTdyDhE_zFKk4AE3vudRSWETvjp9cxXCykiw4GiaTa77WLp24ocDOfB443olFJCYEmMjG9lFiFqWd13HTfGDV3Gp4aQVnZrnZq6FKVbaiR2anyqKavCiq_g8HVHIcXv4fOZ3MMj9lhPI0H1BG2Jtqb37KhKW2BGNNpKp8NciuVWewArcOotaLpXuKvjqyCv0iKhX2VUHG0NWBwmNg.6Sewo04-yHQSF3gXPclzTaPiRVo-wTzUz0xlNUfjjHE&dib_tag=se&keywords=laptop&qid=1741907219&sr=8-9
10,Amazon,laptop,B09YRY6QCX,ASUS E410 Intel Celeron N4020 4GB 64GB 14-Inch HD LED Win 10 Laptop (Star Black),143.88,ASUS,Asus,‎64 GB Emmc,‎4 GB SDRAM,‎1366 x 768 pixels,‎Black,https://www.amazon.com/Intel-Celeron-N4020-14-Inch-Laptop/dp/B09YRY6QCX/ref=sr_1_10?dib=eyJ2IjoiMSJ9.Dvk64bt6Lh6SGWc4pXP7UQxLUbqTdyDhE_zFKk4AE3vudRSWETvjp9cxXCykiw4GiaTa77WLp24ocDOfB443olFJCYEmMjG9lFiFqWd13HTfGDV3Gp4aQVnZrnZq6FKVbaiR2anyqKavCiq_g8HVHIcXv4fOZ3MMj9lhPI0H1BG2Jtqb37KhKW2BGNNpKp8NciuVWewArcOotaLpXuKvjqyCv0iKhX2VUHG0NWBwmNg.6Sewo04-yHQSF3gXPclzTaPiRVo-wTzUz0xlNUfjjHE&dib_tag=se&keywords=laptop&qid=1741907219&sr=8-10
