id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",79.98,Seagate,‎Basic Portable Drive,2 TB,Portable,"Laptop, Desktop",Plug In,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_3?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKhwxdOCL6-fNfsuDnla_0btdgRhbkbQxRhTinajxdW6uDnrX5B4GQqajQeVRVO93EvL-4trj2fwGTGg64h3m4hpJLc3E5mAjcGijCGpmJ4QUPDAYmBZdZQRKMtpGeEWvGDwzReQpwKLgF2F8ZPsrvycMUjraV7nJivdpCmkCP6_2IrcOjngV9oiiebYTv2KPLHgQQKq__XMtpZt3n3uw9tRc._aprpgvJDfIje6yIn83AMNFGX3xuzM3npKJfa9FFxaI&dib_tag=se&keywords=hard+drive&qid=1738508107&sr=8-3
2,Amazon,monitor,‎B08GTYFC37,"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",96.99,SanDisk,‎SanDisk Extreme Portable SSD,1 TB,"Water-resistant,dust-resistant,Portable","Laptop, Desktop, Tablet",,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08GTYFC37/ref=sr_1_4?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKhwxdOCL6-fNfsuDnla_0btdgRhbkbQxRhTinajxdW6uDnrX5B4GQqajQeVRVO93EvL-4trj2fwGTGg64h3m4hpJLc3E5mAjcGijCGpmJ4QUPDAYmBZdZQRKMtpGeEWvGDwzReQpwKLgF2F8ZPsrvycMUjraV7nJivdpCmkCP6_2IrcOjngV9oiiebYTv2KPLHgQQKq__XMtpZt3n3uw9tRc._aprpgvJDfIje6yIn83AMNFGX3xuzM3npKJfa9FFxaI&dib_tag=se&keywords=hard+drive&qid=1738508107&sr=8-4
3,Amazon,monitor,‎B091FS79T8,"UnionSine 500GB 2.5"" Ultra Slim Portable External Hard Drive HDD-USB 3.0 for PC, Mac, Laptop, PS4, Xbox one,Xbox 360-HD-2510(Black)",28.28,UnionSine,,500 GB,"3 Years Warranty, portable hard drive","PS4, Laptop, Desktop, xbox",External Hard Drive,https://www.amazon.com/UnionSine-Portable-External-Storage-Compatible/dp/B091FS79T8/ref=sr_1_5?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKhwxdOCL6-fNfsuDnla_0btdgRhbkbQxRhTinajxdW6uDnrX5B4GQqajQeVRVO93EvL-4trj2fwGTGg64h3m4hpJLc3E5mAjcGijCGpmJ4QUPDAYmBZdZQRKMtpGeEWvGDwzReQpwKLgF2F8ZPsrvycMUjraV7nJivdpCmkCP6_2IrcOjngV9oiiebYTv2KPLHgQQKq__XMtpZt3n3uw9tRc._aprpgvJDfIje6yIn83AMNFGX3xuzM3npKJfa9FFxaI&dib_tag=se&keywords=hard+drive&qid=1738508107&sr=8-5
4,Amazon,monitor,‎B07H289S7C,Seagate BarraCuda 8TB Internal Hard Drive HDD – 3.5 Inch Sata 6 Gb/s 5400 RPM 256MB Cache for Computer Desktop PC (ST8000DMZ04/004),130.44,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Gaming Console, Desktop",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_6?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKhwxdOCL6-fNfsuDnla_0btdgRhbkbQxRhTinajxdW6uDnrX5B4GQqajQeVRVO93EvL-4trj2fwGTGg64h3m4hpJLc3E5mAjcGijCGpmJ4QUPDAYmBZdZQRKMtpGeEWvGDwzReQpwKLgF2F8ZPsrvycMUjraV7nJivdpCmkCP6_2IrcOjngV9oiiebYTv2KPLHgQQKq__XMtpZt3n3uw9tRc._aprpgvJDfIje6yIn83AMNFGX3xuzM3npKJfa9FFxaI&dib_tag=se&keywords=hard+drive&qid=1738508107&sr=8-6
5,Amazon,monitor,‎B07C812LHQ,"Maxone 1TB Ultra Slim Portable External Hard Drive HDD USB 3.0 Compatible with PC, Laptop, Charcoal Grey",47.89,Maxone,‎Ultra Slim,1 TB,"3 Years Warranty, Portable hard drive","Laptop, Desktop",External Hard Drive,https://www.amazon.com/1000GB-Portable-External-Desktop-Chromebook/dp/B07C812LHQ/ref=sr_1_9?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKhwxdOCL6-fNfsuDnla_0btdgRhbkbQxRhTinajxdW6uDnrX5B4GQqajQeVRVO93EvL-4trj2fwGTGg64h3m4hpJLc3E5mAjcGijCGpmJ4QUPDAYmBZdZQRKMtpGeEWvGDwzReQpwKLgF2F8ZPsrvycMUjraV7nJivdpCmkCP6_2IrcOjngV9oiiebYTv2KPLHgQQKq__XMtpZt3n3uw9tRc._aprpgvJDfIje6yIn83AMNFGX3xuzM3npKJfa9FFxaI&dib_tag=se&keywords=hard+drive&qid=1738508107&sr=8-9
6,Amazon,monitor,‎B07X41PWTY,"WD 5TB Elements Portable External Hard Drive for Windows, USB 3.2 Gen 1/USB 3.0 for PC & Mac, Plug and Play Ready - WDBU6Y0050BBK-WESN",114.99,WD,‎WD Elements Portable Hard Drive,5 TB,Portable,"Laptop, Desktop, Tablet",External Hard Drive,https://www.amazon.com/Elements-Portable-External-Drive-WDBU6Y0050BBK-WESN/dp/B07X41PWTY/ref=sr_1_8?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKhwxdOCL6-fNfsuDnla_0btdgRhbkbQxRhTinajxdW6uDnrX5B4GQqajQeVRVO93EvL-4trj2fwGTGg64h3m4hpJLc3E5mAjcGijCGpmJ4QUPDAYmBZdZQRKMtpGeEWvGDwzReQpwKLgF2F8ZPsrvycMUjraV7nJivdpCmkCP6_2IrcOjngV9oiiebYTv2KPLHgQQKq__XMtpZt3n3uw9tRc._aprpgvJDfIje6yIn83AMNFGX3xuzM3npKJfa9FFxaI&dib_tag=se&keywords=hard+drive&qid=1738508107&sr=8-8
7,Amazon,monitor,‎B0058VIWTM,"LaCie Rugged Mini 1TB USB 3.0 Portable External Hard Drive - Shock, Dust and Rain Resistant for Mac and PC",79.0,LaCie,‎LaCie Rugged Mini,1 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/LaCie-Rugged-External-Drive-Portable/dp/B0058VIWTM/ref=sr_1_10?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKhwxdOCL6-fNfsuDnla_0btdgRhbkbQxRhTinajxdW6uDnrX5B4GQqajQeVRVO93EvL-4trj2fwGTGg64h3m4hpJLc3E5mAjcGijCGpmJ4QUPDAYmBZdZQRKMtpGeEWvGDwzReQpwKLgF2F8ZPsrvycMUjraV7nJivdpCmkCP6_2IrcOjngV9oiiebYTv2KPLHgQQKq__XMtpZt3n3uw9tRc._aprpgvJDfIje6yIn83AMNFGX3xuzM3npKJfa9FFxaI&dib_tag=se&keywords=hard+drive&qid=1738508107&sr=8-10
8,Amazon,monitor,‎B09VCXWPQG,"WD 20TB Elements Desktop External Hard Drive, USB 3.0 drive for plug-and-play storage - WDBWLG0200HBK-NESN",325.0,Western Digital,‎Elements Desktop,20000 GB,"Plug-and-play simplicity, Fast transfer rates","PC, Mac",External Hard Drive,https://www.amazon.com/Elements-Desktop-External-external-storage/dp/B09VCXWPQG/ref=sr_1_11?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKhwxdOCL6-fNfsuDnla_0btdgRhbkbQxRhTinajxdW6uDnrX5B4GQqajQeVRVO93EvL-4trj2fwGTGg64h3m4hpJLc3E5mAjcGijCGpmJ4QUPDAYmBZdZQRKMtpGeEWvGDwzReQpwKLgF2F8ZPsrvycMUjraV7nJivdpCmkCP6_2IrcOjngV9oiiebYTv2KPLHgQQKq__XMtpZt3n3uw9tRc._aprpgvJDfIje6yIn83AMNFGX3xuzM3npKJfa9FFxaI&dib_tag=se&keywords=hard+drive&qid=1738508107&sr=8-11
9,Amazon,monitor,‎B0CMQ8XBBR,"Western Digital 8TB WD Blue PC Internal Hard Drive HDD - 5640 RPM, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD80EAAZ",119.99,Western Digital,‎WD Blue HDD,8 TB,Free Acronis True Image WD Edition cloning software,Desktop,Internal Hard Drive,https://www.amazon.com/Western-Digital-Blue-Internal-Drive/dp/B0CMQ8XBBR/ref=sr_1_13?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKhwxdOCL6-fNfsuDnla_0btdgRhbkbQxRhTinajxdW6uDnrX5B4GQqajQeVRVO93EvL-4trj2fwGTGg64h3m4hpJLc3E5mAjcGijCGpmJ4QUPDAYmBZdZQRKMtpGeEWvGDwzReQpwKLgF2F8ZPsrvycMUjraV7nJivdpCmkCP6_2IrcOjngV9oiiebYTv2KPLHgQQKq__XMtpZt3n3uw9tRc._aprpgvJDfIje6yIn83AMNFGX3xuzM3npKJfa9FFxaI&dib_tag=se&keywords=hard+drive&qid=1738508107&sr=8-13
10,Amazon,monitor,‎B0BQX82Q17,"Toshiba Canvio Basics 4TB Portable External Hard Drive USB 3.0, Black - HDTB540XK3CA",94.95,TOSHIBA,‎Canvio Basics,4 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Toshiba-Canvio-Basics-Portable-External/dp/B0BQX82Q17/ref=sr_1_14?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKhwxdOCL6-fNfsuDnla_0btdgRhbkbQxRhTinajxdW6uDnrX5B4GQqajQeVRVO93EvL-4trj2fwGTGg64h3m4hpJLc3E5mAjcGijCGpmJ4QUPDAYmBZdZQRKMtpGeEWvGDwzReQpwKLgF2F8ZPsrvycMUjraV7nJivdpCmkCP6_2IrcOjngV9oiiebYTv2KPLHgQQKq__XMtpZt3n3uw9tRc._aprpgvJDfIje6yIn83AMNFGX3xuzM3npKJfa9FFxaI&dib_tag=se&keywords=hard+drive&qid=1738508107&sr=8-14
