id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,B0FFSPXRGN,"15.6 Inch Laptop with Office 365, 4GB RAM, 128GB Storage Expandable 1TB, 5205U Processor, HD Display, Windows 11 Laptops Computer, Wi-Fi 5, BT4.2, Numpad, Type-C, for Business and Students.",209.99,jumper,EZbook S7-Hi,‎128 GB Emmc,‎DDR4,‎1366 x 768 pixels,‎Gray,https://www.amazon.com/Expandable-Processor-Computer-Business-Students/dp/B0FFSPXRGN/ref=sr_1_2?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-2
2,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",173.9,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_1?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-1
3,Amazon,laptop,B0DZQCTH92,"HP 15.6 inch Laptop, HD Touchscreen Display, AMD Ryzen 3 7320U, 8 GB RAM, 128 GB SSD, AMD Radeon Graphics, Windows 11 Home in S Mode, Natural Silver, 15- fc0099nr",299.99,HP,HP Laptop 15-fc0099nr,‎128 GB 128 GB PCIe NVMe M.2 SSD,‎LPDDR5,‎1366 x 768 pixels,‎Natural silver,https://www.amazon.com/HP-Touchscreen-Display-Graphics-fc0099nr/dp/B0DZQCTH92/ref=sr_1_3?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-3
4,Amazon,laptop,‎B0DZDC3WW5,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue",799.0,Apple,MacBook Air,,,,,https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZDC3WW5/ref=sr_1_4?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-4
5,Amazon,laptop,B09SVSBVP1,"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)",174.95,HP,Chromebook 14a-na0226nr,‎64 GB SSD,‎4 GB DDR4,‎1366 x 768 pixels,‎Mineral Silver,https://www.amazon.com/HP-Chromebook-Graphics-Keyboard-14a-na0226nr/dp/B09SVSBVP1/ref=sr_1_5?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-5
6,Amazon,laptop,B0FFN2DMLD,"Lenovo 15.6"" Laptop Computer for Home Business Student, Intel Dual-Core Processor, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.2, HDMI, Abyss Blue, Windows 11 Pro S, Tichang Type C to RJ45 Cable",449.99,Lenovo,IdeaPad,‎1 TB SSD,‎32 GB DDR4,‎1366 x 768 pixels,‎Abyss Blue,https://www.amazon.com/Lenovo-Computer-Dual-Core-Processor-Bluetooth/dp/B0FFN2DMLD/ref=sr_1_6?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-6
7,Amazon,laptop,B0CRDCW3Q3,"ASUS 15.6” Vivobook Go Slim Laptop, Intel Dual Core N4500, 4GB RAM, 128GB SSD, Windows 11, Star Black, L510KA-ES04",179.99,ASUS,L510KA-ES04,‎SSD,‎4 DDR4,‎1366 x 768 pixels,‎Star Black,https://www.amazon.com/ASUS-Vivobook-Celeron-Windows-L510KA-ES04/dp/B0CRDCW3Q3/ref=sr_1_7?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-7
8,Amazon,laptop,B0F8P2KW7W,"acer Aspire Premium Slim Laptop - 15.6"" Full HD IPS 1080P Display - AMD Ryzen 3 7330U Quad-Core Processor - 16GB RAM - 512GB NVMe SSD - Webcam - Wi-Fi 6 - AI PC - Windows 11 Pro - No Mouse",359.99,acer,Acer Aspire,‎512 GB SSD,‎DDR4,‎1920 x 1080 pixels,,https://www.amazon.com/acer-Aspire-Premium-Slim-Laptop/dp/B0F8P2KW7W/ref=sr_1_8?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-8
9,Amazon,laptop,B0CZKPF2QH,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",262.65,HP,HP Stream,‎128 GB Emmc,‎16 GB DDR4,‎1366 x 768 pixels,‎Silver,https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZKPF2QH/ref=sr_1_9?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-9
10,Amazon,laptop,B07B6KYTXF,"Dell 15.6"" Laptop Computer for Home and Student, Intel Core Processor (Beat i5-1145G7), 32GB DDR4 RAM, 1TB PCIe SSD, Business Vostro 3530 120Hz FHD, WiFi, Bluetooth, Type-C, HDMI, Windows 11 Pro",529.0,Dell,Vostro,‎1 TB SSD,‎12 GB DDR4,‎1920x1080 Pixels,‎Black,https://www.amazon.com/Dell-Computer-Processor-i5-1145G7-Bluetooth/dp/B07B6KYTXF/ref=sr_1_10?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-10
11,Amazon,laptop,B0CKTZVB17,"HP 17 Laptop, 17.3"" HD+ Touchscreen Display, 12th Gen Intel Core i7-1255U, 64GB RAM, 2TB SSD, Webcam, HDMI, SuperSpeed USB Ports, Wi-Fi 6, Windows 11 Home, Silver",878.0,HP,TPN-I139_4V788AV,‎2 TB SSD,‎64 GB DDR4,‎1600 x 900 pixels,‎Silver,https://www.amazon.com/HP-Touchscreen-Display-i7-1255U-SuperSpeed/dp/B0CKTZVB17/ref=sr_1_11?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-11
12,Amazon,laptop,B0B2D77YB8,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core, 8GB RAM, 192GB Storage(64GB eMMC+128GB Ghost Manta SD Card), 1 Year Office 365, USB C, Win 11 S",249.99,HP,HP Laptop,‎64GB eMMC,‎8 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Students-Business-Quad-Core-Storage/dp/B0B2D77YB8/ref=sr_1_12?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-12
13,Amazon,laptop,B0FHGPTBQJ,"2025 New AMD Laptop, Laptop with AMD Ryzen 7 7735HS (8C/16T, Up to 4.75GHz), 16GB DDR5 512GB NVMe SSD Laptop Computer, Up to 4TB, 16-inch FHD Display, WiFi 6, Backlit KB, Type-C, Dual Fans",599.99,KAIGERR,RX16,‎512 GB SSD,‎DDR5,‎1900x1200 Pixels,‎Gray,https://www.amazon.com/KAIGERR-4-75GHz-Computer-16-inch-Display/dp/B0FHGPTBQJ/ref=sr_1_14?dib=eyJ2IjoiMSJ9.lSqaijFGgiy_ZlWJVc-OMSWXQCr-Z3okWspgvXafK8kq2VJtGrNRtpm8m6fAG71Xj_c60Wy9g_lwh_0ajjRlxaZ0M2v58AzCevKB5yKtkMTDmSxV2AcTvSSWFFHJKdJ8-pcWQkijlSfc_MNWvXpFypU2f1cq5c01jEHT4phXLKWjd4AzC4SRl51TpXXgXcJInG_cqDLu0j79CjEIUvJy3VtnJLGyMz2GcJnWGv-EvFE.v2y7S5KqFtJu3tmz0hDZy6MAlYlZ08ceF7woVeOCyyM&dib_tag=se&keywords=laptop&qid=1754262596&sr=8-14
