id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B08GTYFC37,"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",99.0,SanDisk,‎SanDisk Extreme Portable SSD,1 TB,"Water-resistant,dust-resistant,Portable","Laptop, Desktop, Tablet",,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08GTYFC37/ref=sr_1_2?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh2Cwo4_xWgxJR2DzTFcFGwWK19lwjwcl-X5cNtCf-LCpXZgZrx4DEPHiXEh99qVZASMKkYspTv1jhAUuaaKhZAOegKIeoZGwy4zeUsDO9dXrDDwbpHIfTx3XGIvXM_Re3z4Lu-Cd8LdhqnIdmi3OFeLaCmv0yXSnENIeOdYgj2vqcSp0K9KQhABJDk82Ts-wtHguK8ibN0-assRktPNI3ks.3Xs6g0Lgs0F2L56gKEp8d-mDLnk8OupcvHlmkcgj710&dib_tag=se&keywords=hard+drive&qid=1754779952&sr=8-2
2,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",69.99,Seagate,‎Basic Portable Drive,2 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh2Cwo4_xWgxJR2DzTFcFGwWK19lwjwcl-X5cNtCf-LCpXZgZrx4DEPHiXEh99qVZASMKkYspTv1jhAUuaaKhZAOegKIeoZGwy4zeUsDO9dXrDDwbpHIfTx3XGIvXM_Re3z4Lu-Cd8LdhqnIdmi3OFeLaCmv0yXSnENIeOdYgj2vqcSp0K9KQhABJDk82Ts-wtHguK8ibN0-assRktPNI3ks.3Xs6g0Lgs0F2L56gKEp8d-mDLnk8OupcvHlmkcgj710&dib_tag=se&keywords=hard+drive&qid=1754779952&sr=8-1
3,Amazon,monitor,‎B0F1NK18LK,"Seagate Barracuda 16TB Internal Hard Drive, 7200 U/Min, 512MB Cache, SATA 6Gb/s, 3.5"" (ST16000DM001)",129.99,Seagate,"‎Barracuda HDD 3.5"" 16TB",16 TB,,Desktop,Internal Hard Drive,https://www.amazon.com/Seagate-Barracuda-Internal-Drive-ST16000DM001/dp/B0F1NK18LK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh2Cwo4_xWgxJR2DzTFcFGwWK19lwjwcl-X5cNtCf-LCpXZgZrx4DEPHiXEh99qVZASMKkYspTv1jhAUuaaKhZAOegKIeoZGwy4zeUsDO9dXrDDwbpHIfTx3XGIvXM_Re3z4Lu-Cd8LdhqnIdmi3OFeLaCmv0yXSnENIeOdYgj2vqcSp0K9KQhABJDk82Ts-wtHguK8ibN0-assRktPNI3ks.3Xs6g0Lgs0F2L56gKEp8d-mDLnk8OupcvHlmkcgj710&dib_tag=se&keywords=hard+drive&qid=1754779952&sr=8-3
4,Amazon,monitor,‎B07H289S7C,"Seagate BarraCuda 8 TB Internal Hard Drive HDD – 3.5 Inch SATA 6 Gb/s, 5,400 RPM, 256 MB Cache for Computer Desktop PC (ST8000DMZ04/004)",133.29,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Gaming Console, Desktop",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_4?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh2Cwo4_xWgxJR2DzTFcFGwWK19lwjwcl-X5cNtCf-LCpXZgZrx4DEPHiXEh99qVZASMKkYspTv1jhAUuaaKhZAOegKIeoZGwy4zeUsDO9dXrDDwbpHIfTx3XGIvXM_Re3z4Lu-Cd8LdhqnIdmi3OFeLaCmv0yXSnENIeOdYgj2vqcSp0K9KQhABJDk82Ts-wtHguK8ibN0-assRktPNI3ks.3Xs6g0Lgs0F2L56gKEp8d-mDLnk8OupcvHlmkcgj710&dib_tag=se&keywords=hard+drive&qid=1754779952&sr=8-4
5,Amazon,monitor,‎B091FV14V9,"UnionSine 1TB Ultra Slim Portable External Hard Drive HDD-USB 3.0 for PC, Mac, Laptop, PS4, Xbox one, Xbox 360-HD2510(Black)",47.94,UnionSine,‎HD2510,1 TB,"Portable, 3 Year Warranty","PS4, Laptop, Gaming Console, Xbox, Mac",External Hard Drive,https://www.amazon.com/UnionSine-Portable-External-Storage-Compatible/dp/B091FV14V9/ref=sr_1_5?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh2Cwo4_xWgxJR2DzTFcFGwWK19lwjwcl-X5cNtCf-LCpXZgZrx4DEPHiXEh99qVZASMKkYspTv1jhAUuaaKhZAOegKIeoZGwy4zeUsDO9dXrDDwbpHIfTx3XGIvXM_Re3z4Lu-Cd8LdhqnIdmi3OFeLaCmv0yXSnENIeOdYgj2vqcSp0K9KQhABJDk82Ts-wtHguK8ibN0-assRktPNI3ks.3Xs6g0Lgs0F2L56gKEp8d-mDLnk8OupcvHlmkcgj710&dib_tag=se&keywords=hard+drive&qid=1754779952&sr=8-5
6,Amazon,monitor,B0874XN4D8,"SAMSUNG T7 Portable SSD, 1TB External Solid State Drive, Speeds Up to 1,050MB/s, USB 3.2 Gen 2, Reliable Storage for Gaming, Students, Professionals, MU-PC1T0T/AM, Gray",89.99,SAMSUNG,,1 TB,,"PC, Gaming Console, Tablet, Smartphone, Mac",External Hard Drive,https://www.amazon.com/SAMSUNG-Portable-SSD-1TB-MU-PC1T0T/dp/B0874XN4D8/ref=sr_1_6?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh2Cwo4_xWgxJR2DzTFcFGwWK19lwjwcl-X5cNtCf-LCpXZgZrx4DEPHiXEh99qVZASMKkYspTv1jhAUuaaKhZAOegKIeoZGwy4zeUsDO9dXrDDwbpHIfTx3XGIvXM_Re3z4Lu-Cd8LdhqnIdmi3OFeLaCmv0yXSnENIeOdYgj2vqcSp0K9KQhABJDk82Ts-wtHguK8ibN0-assRktPNI3ks.3Xs6g0Lgs0F2L56gKEp8d-mDLnk8OupcvHlmkcgj710&dib_tag=se&keywords=hard+drive&qid=1754779952&sr=8-6
7,Amazon,monitor,B0F5QFX6LW,"SATA to USB 3.0 Adapter, SATA to USB Cable, External Hard Drive Cable for 2.5"" 3.5 inch SSD/HDD Up to 20TB Converter Support UASP Compatible with Samsung Seagate WD Hitachi with 12V 24W DC Adapter",12.99,DERSUR,,,,"Laptop,Personal Computer,2.5"" SSD/HDD,3.5"" HDD",,https://www.amazon.com/Adapter-External-Converter-Support-Compatible/dp/B0F5QFX6LW/ref=sr_1_7?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh2Cwo4_xWgxJR2DzTFcFGwWK19lwjwcl-X5cNtCf-LCpXZgZrx4DEPHiXEh99qVZASMKkYspTv1jhAUuaaKhZAOegKIeoZGwy4zeUsDO9dXrDDwbpHIfTx3XGIvXM_Re3z4Lu-Cd8LdhqnIdmi3OFeLaCmv0yXSnENIeOdYgj2vqcSp0K9KQhABJDk82Ts-wtHguK8ibN0-assRktPNI3ks.3Xs6g0Lgs0F2L56gKEp8d-mDLnk8OupcvHlmkcgj710&dib_tag=se&keywords=hard+drive&qid=1754779952&sr=8-7
8,Amazon,monitor,‎B07YD3G568,"Western Digital 14TB Elements Desktop External Hard Drive, USB 3.0 external hard drive for plug-and-play storage - Western DigitalBWLG0140HBK-NESN",199.99,Western Digital,‎Elements Desktop,14 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Western-Digital-WD-Elements-External/dp/B07YD3G568/ref=sr_1_8?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh2Cwo4_xWgxJR2DzTFcFGwWK19lwjwcl-X5cNtCf-LCpXZgZrx4DEPHiXEh99qVZASMKkYspTv1jhAUuaaKhZAOegKIeoZGwy4zeUsDO9dXrDDwbpHIfTx3XGIvXM_Re3z4Lu-Cd8LdhqnIdmi3OFeLaCmv0yXSnENIeOdYgj2vqcSp0K9KQhABJDk82Ts-wtHguK8ibN0-assRktPNI3ks.3Xs6g0Lgs0F2L56gKEp8d-mDLnk8OupcvHlmkcgj710&dib_tag=se&keywords=hard+drive&qid=1754779952&sr=8-8
9,Amazon,monitor,‎B00IRV005E,"LaCie Rugged Mini 2TB External Hard Drive Portable HDD - USB 3.0/ 2.0 Compatible, Drop Shock Dust Rain Resistant Shuttle Drive, For Mac And PC Computer (LAC9000298), orange",99.21,LaCie,‎LaCie Rugged Mini,2 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/LaCie-Rugged-External-Portable-LAC9000298/dp/B00IRV005E/ref=sr_1_9?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh2Cwo4_xWgxJR2DzTFcFGwWK19lwjwcl-X5cNtCf-LCpXZgZrx4DEPHiXEh99qVZASMKkYspTv1jhAUuaaKhZAOegKIeoZGwy4zeUsDO9dXrDDwbpHIfTx3XGIvXM_Re3z4Lu-Cd8LdhqnIdmi3OFeLaCmv0yXSnENIeOdYgj2vqcSp0K9KQhABJDk82Ts-wtHguK8ibN0-assRktPNI3ks.3Xs6g0Lgs0F2L56gKEp8d-mDLnk8OupcvHlmkcgj710&dib_tag=se&keywords=hard+drive&qid=1754779952&sr=8-9
10,Amazon,monitor,‎B07C812LHQ,"Maxone 1TB Ultra Slim Portable External Hard Drive HDD USB 3.0 Compatible with PC, Laptop, Charcoal Grey",47.28,Maxone,‎Ultra Slim,1 TB,"3 Years Warranty, Portable hard drive","Laptop, Desktop",External Hard Drive,https://www.amazon.com/1000GB-Portable-External-Desktop-Chromebook/dp/B07C812LHQ/ref=sr_1_10?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh2Cwo4_xWgxJR2DzTFcFGwWK19lwjwcl-X5cNtCf-LCpXZgZrx4DEPHiXEh99qVZASMKkYspTv1jhAUuaaKhZAOegKIeoZGwy4zeUsDO9dXrDDwbpHIfTx3XGIvXM_Re3z4Lu-Cd8LdhqnIdmi3OFeLaCmv0yXSnENIeOdYgj2vqcSp0K9KQhABJDk82Ts-wtHguK8ibN0-assRktPNI3ks.3Xs6g0Lgs0F2L56gKEp8d-mDLnk8OupcvHlmkcgj710&dib_tag=se&keywords=hard+drive&qid=1754779952&sr=8-10
