id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B08GTYFC37,"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",103.9,SanDisk,‎SanDisk Extreme Portable SSD,1 TB,"Water-resistant,dust-resistant,Portable","Desktop, Laptop, Tablet",,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08GTYFC37/ref=sr_1_2?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh5ZvoAqusOjRS4n8hgASK-v7cziVXM5CVBoPTO3atVjOOmLieDi-TcPJXg8g-ae72jmZ2ZHBJyEPmFapRYpVy6Y_8DjtHG1udb_DFh4dM2oiUxeg8Vy76ainK5sqzCdFNNylGVUQuNCZzcpEbBtFX3y-zoK-yQNxNtU4e2w4nl2plggbDbbcrXG1kVufVajjYQ50YMXv-ShGrx6ICAWXHCs.cQg08iarmuToCXqZDVsX5EBlap8RfrkYjEMxME80okQ&dib_tag=se&keywords=hard+drive&qid=1755989508&sr=8-2
2,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",69.99,Seagate,‎Basic Portable Drive,2 TB,Portable,"Desktop, Laptop",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh5ZvoAqusOjRS4n8hgASK-v7cziVXM5CVBoPTO3atVjOOmLieDi-TcPJXg8g-ae72jmZ2ZHBJyEPmFapRYpVy6Y_8DjtHG1udb_DFh4dM2oiUxeg8Vy76ainK5sqzCdFNNylGVUQuNCZzcpEbBtFX3y-zoK-yQNxNtU4e2w4nl2plggbDbbcrXG1kVufVajjYQ50YMXv-ShGrx6ICAWXHCs.cQg08iarmuToCXqZDVsX5EBlap8RfrkYjEMxME80okQ&dib_tag=se&keywords=hard+drive&qid=1755989508&sr=8-1
3,Amazon,monitor,B0874XN4D8,"SAMSUNG T7 Portable SSD, 1TB External Solid State Drive, Speeds Up to 1,050MB/s, USB 3.2 Gen 2, Reliable Storage for Gaming, Students, Professionals, MU-PC1T0T/AM, Gray",79.99,SAMSUNG,,1 TB,,"Gaming Console, Mac, PC, Smartphone, Tablet",External Hard Drive,https://www.amazon.com/SAMSUNG-Portable-SSD-1TB-MU-PC1T0T/dp/B0874XN4D8/ref=sr_1_3?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh5ZvoAqusOjRS4n8hgASK-v7cziVXM5CVBoPTO3atVjOOmLieDi-TcPJXg8g-ae72jmZ2ZHBJyEPmFapRYpVy6Y_8DjtHG1udb_DFh4dM2oiUxeg8Vy76ainK5sqzCdFNNylGVUQuNCZzcpEbBtFX3y-zoK-yQNxNtU4e2w4nl2plggbDbbcrXG1kVufVajjYQ50YMXv-ShGrx6ICAWXHCs.cQg08iarmuToCXqZDVsX5EBlap8RfrkYjEMxME80okQ&dib_tag=se&keywords=hard+drive&qid=1755989508&sr=8-3
4,Amazon,monitor,‎B0BQX6DVWY,"Toshiba Canvio Basics 1TB Portable External Hard Drive USB 3.0, Black - HDTB510XK3AA",56.45,TOSHIBA,‎Canvio Basics,1 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/Toshiba-Canvio-Basics-Portable-External/dp/B0BQX6DVWY/ref=sr_1_4?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh5ZvoAqusOjRS4n8hgASK-v7cziVXM5CVBoPTO3atVjOOmLieDi-TcPJXg8g-ae72jmZ2ZHBJyEPmFapRYpVy6Y_8DjtHG1udb_DFh4dM2oiUxeg8Vy76ainK5sqzCdFNNylGVUQuNCZzcpEbBtFX3y-zoK-yQNxNtU4e2w4nl2plggbDbbcrXG1kVufVajjYQ50YMXv-ShGrx6ICAWXHCs.cQg08iarmuToCXqZDVsX5EBlap8RfrkYjEMxME80okQ&dib_tag=se&keywords=hard+drive&qid=1755989508&sr=8-4
5,Amazon,monitor,‎B07BCP3PYL,"Maxone 500GB Ultra Slim Portable External Hard Drive HDD USB 3.0 Compatible with PC, Laptop, Charcoal Grey",27.79,Maxone,‎Ultra Slim,500 GB,Portable,"Desktop, Laptop",External Hard Drive,https://www.amazon.com/Portable-External-Drive-Desktop-Chromebook/dp/B07BCP3PYL/ref=sr_1_5?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh5ZvoAqusOjRS4n8hgASK-v7cziVXM5CVBoPTO3atVjOOmLieDi-TcPJXg8g-ae72jmZ2ZHBJyEPmFapRYpVy6Y_8DjtHG1udb_DFh4dM2oiUxeg8Vy76ainK5sqzCdFNNylGVUQuNCZzcpEbBtFX3y-zoK-yQNxNtU4e2w4nl2plggbDbbcrXG1kVufVajjYQ50YMXv-ShGrx6ICAWXHCs.cQg08iarmuToCXqZDVsX5EBlap8RfrkYjEMxME80okQ&dib_tag=se&keywords=hard+drive&qid=1755989508&sr=8-5
6,Amazon,monitor,‎B06W55K9N6,"WD 2TB Elements Portable External Hard Drive for Windows, USB 3.2 Gen 1/USB 3.0 for PC & Mac, Plug and Play Ready - WDBU6Y0020BBK-WESN",79.99,WD,‎Elements Desktop,2 TB,Portable,"Desktop, Laptop, Gaming Console",External Hard Drive,https://www.amazon.com/Western-Digital-Elements-Portable-External/dp/B06W55K9N6/ref=sr_1_6?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh5ZvoAqusOjRS4n8hgASK-v7cziVXM5CVBoPTO3atVjOOmLieDi-TcPJXg8g-ae72jmZ2ZHBJyEPmFapRYpVy6Y_8DjtHG1udb_DFh4dM2oiUxeg8Vy76ainK5sqzCdFNNylGVUQuNCZzcpEbBtFX3y-zoK-yQNxNtU4e2w4nl2plggbDbbcrXG1kVufVajjYQ50YMXv-ShGrx6ICAWXHCs.cQg08iarmuToCXqZDVsX5EBlap8RfrkYjEMxME80okQ&dib_tag=se&keywords=hard+drive&qid=1755989508&sr=8-6
7,Amazon,monitor,‎B00IRV005E,"LaCie Rugged Mini 2TB External Hard Drive Portable HDD - USB 3.0/ 2.0 Compatible, Drop Shock Dust Rain Resistant Shuttle Drive, For Mac And PC Computer (LAC9000298), orange",99.99,LaCie,‎LaCie Rugged Mini,2 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/LaCie-Rugged-External-Portable-LAC9000298/dp/B00IRV005E/ref=sr_1_7?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh5ZvoAqusOjRS4n8hgASK-v7cziVXM5CVBoPTO3atVjOOmLieDi-TcPJXg8g-ae72jmZ2ZHBJyEPmFapRYpVy6Y_8DjtHG1udb_DFh4dM2oiUxeg8Vy76ainK5sqzCdFNNylGVUQuNCZzcpEbBtFX3y-zoK-yQNxNtU4e2w4nl2plggbDbbcrXG1kVufVajjYQ50YMXv-ShGrx6ICAWXHCs.cQg08iarmuToCXqZDVsX5EBlap8RfrkYjEMxME80okQ&dib_tag=se&keywords=hard+drive&qid=1755989508&sr=8-7
8,Amazon,monitor,‎B0BNGLFBXV,"Western Digital 4TB WD Blue PC Internal Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD40EZAX",84.99,Western Digital,‎Blue HDD,4 TB,Portable,"Desktop, Laptop",Internal Hard Drive,https://www.amazon.com/Western-Digital-Blue-Internal-Drive/dp/B0BNGLFBXV/ref=sr_1_9?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh5ZvoAqusOjRS4n8hgASK-v7cziVXM5CVBoPTO3atVjOOmLieDi-TcPJXg8g-ae72jmZ2ZHBJyEPmFapRYpVy6Y_8DjtHG1udb_DFh4dM2oiUxeg8Vy76ainK5sqzCdFNNylGVUQuNCZzcpEbBtFX3y-zoK-yQNxNtU4e2w4nl2plggbDbbcrXG1kVufVajjYQ50YMXv-ShGrx6ICAWXHCs.cQg08iarmuToCXqZDVsX5EBlap8RfrkYjEMxME80okQ&dib_tag=se&keywords=hard+drive&qid=1755989508&sr=8-9
9,Amazon,monitor,‎B07H2RR55Q,Seagate BarraCuda 2TB Internal Hard Drive HDD – 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache – Frustration Free Packaging (ST2000DM008/ST2000DMZ08),64.99,Seagate,‎BarraCuda,2 TB,Portable,PC,Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H2RR55Q/ref=sr_1_8?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh5ZvoAqusOjRS4n8hgASK-v7cziVXM5CVBoPTO3atVjOOmLieDi-TcPJXg8g-ae72jmZ2ZHBJyEPmFapRYpVy6Y_8DjtHG1udb_DFh4dM2oiUxeg8Vy76ainK5sqzCdFNNylGVUQuNCZzcpEbBtFX3y-zoK-yQNxNtU4e2w4nl2plggbDbbcrXG1kVufVajjYQ50YMXv-ShGrx6ICAWXHCs.cQg08iarmuToCXqZDVsX5EBlap8RfrkYjEMxME80okQ&dib_tag=se&keywords=hard+drive&qid=1755989508&sr=8-8
10,Amazon,monitor,‎B0BDXSK2K7,"Western Digital 4TB WD Red Plus NAS Internal Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, CMR, 256 MB Cache, 3.5"" -WD40EFPX",84.99,Western Digital,‎Red Plus,,Portable,NAS System,Internal Hard Drive,https://www.amazon.com/Western-Digital-Plus-Internal-Drive/dp/B0BDXSK2K7/ref=sr_1_10?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh5ZvoAqusOjRS4n8hgASK-v7cziVXM5CVBoPTO3atVjOOmLieDi-TcPJXg8g-ae72jmZ2ZHBJyEPmFapRYpVy6Y_8DjtHG1udb_DFh4dM2oiUxeg8Vy76ainK5sqzCdFNNylGVUQuNCZzcpEbBtFX3y-zoK-yQNxNtU4e2w4nl2plggbDbbcrXG1kVufVajjYQ50YMXv-ShGrx6ICAWXHCs.cQg08iarmuToCXqZDVsX5EBlap8RfrkYjEMxME80okQ&dib_tag=se&keywords=hard+drive&qid=1755989508&sr=8-10
