id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,B0F12WMB5Z,"Lenovo IdeaPad (15.6"" FHD Anti-Glare, Intel Core i5-1235U (> i7-1165G7), 16GB RAM, 1TB SSD), Laptop for Home, Student, Business, Webcam w/ Shutter, 10-Hour Long Battery Life, Win 11 Home in S Mode",499.99,,IdeaPad,‎1 TB SSD,‎DDR4,‎1920 x 1080 pixels,‎Abyss Blue,https://www.amazon.com/IdeaPad-Anti-Glare-i5-1235U-i7-1165G7-Business/dp/B0F12WMB5Z/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ZCMHXHdfm6kBmdEeYGdtSxyQRHbBURUoP_nJOLyf6Z-pOKC3m_xaH7eCjT81NgwNk7VvlALH81nsszHj7uEr9kywmbc7wXU1W0RjFDR_eY6oHrPurKOohusXjQW0Fin_5a8OKMHucGNparCsgiQpsISt5QcrmclsbSklKlpzVgpQHQ19a3zYKO6uzMA4n8K7qlbOHVdb7WQP8wFvXTVZ-05tokycbxV1cGRO28FuDzY.PHajb9NMTr5GPwoqXbNpcsDM1k9R2huqarjH9HWNRUc&dib_tag=se&keywords=laptop&qid=1752620912&sr=8-2
2,Amazon,laptop,‎B0DZDC3WW5,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue",849.0,Apple,MacBook Air,,,,,https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZDC3WW5/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ZCMHXHdfm6kBmdEeYGdtSxyQRHbBURUoP_nJOLyf6Z-pOKC3m_xaH7eCjT81NgwNk7VvlALH81nsszHj7uEr9kywmbc7wXU1W0RjFDR_eY6oHrPurKOohusXjQW0Fin_5a8OKMHucGNparCsgiQpsISt5QcrmclsbSklKlpzVgpQHQ19a3zYKO6uzMA4n8K7qlbOHVdb7WQP8wFvXTVZ-05tokycbxV1cGRO28FuDzY.PHajb9NMTr5GPwoqXbNpcsDM1k9R2huqarjH9HWNRUc&dib_tag=se&keywords=laptop&qid=1752620912&sr=8-1
3,Amazon,laptop,B0DZZWMB2L,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDIA® GeForce RTX™ 5060 Laptop GPU, Intel® Core™ i7 Processor 14650HX, 16GB DDR5, 1TB Gen 4 SSD, Wi-Fi 7, Windows 11 Home",1499.99,ASUS,ROG Strix G16,‎SSD,‎DDR5,,‎Eclipse Gray,https://www.amazon.com/ASUS-ROG-Strix-Gaming-Laptop/dp/B0DZZWMB2L/ref=sr_1_4?dib=eyJ2IjoiMSJ9.ZCMHXHdfm6kBmdEeYGdtSxyQRHbBURUoP_nJOLyf6Z-pOKC3m_xaH7eCjT81NgwNk7VvlALH81nsszHj7uEr9kywmbc7wXU1W0RjFDR_eY6oHrPurKOohusXjQW0Fin_5a8OKMHucGNparCsgiQpsISt5QcrmclsbSklKlpzVgpQHQ19a3zYKO6uzMA4n8K7qlbOHVdb7WQP8wFvXTVZ-05tokycbxV1cGRO28FuDzY.PHajb9NMTr5GPwoqXbNpcsDM1k9R2huqarjH9HWNRUc&dib_tag=se&keywords=laptop&qid=1752620912&sr=8-4
4,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",175.0,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ZCMHXHdfm6kBmdEeYGdtSxyQRHbBURUoP_nJOLyf6Z-pOKC3m_xaH7eCjT81NgwNk7VvlALH81nsszHj7uEr9kywmbc7wXU1W0RjFDR_eY6oHrPurKOohusXjQW0Fin_5a8OKMHucGNparCsgiQpsISt5QcrmclsbSklKlpzVgpQHQ19a3zYKO6uzMA4n8K7qlbOHVdb7WQP8wFvXTVZ-05tokycbxV1cGRO28FuDzY.PHajb9NMTr5GPwoqXbNpcsDM1k9R2huqarjH9HWNRUc&dib_tag=se&keywords=laptop&qid=1752620912&sr=8-3
5,Amazon,laptop,B0D6PHQVSV,"ASUS Lightweight 15.5"" Full HD Laptop, Windows 11 Home OS, Intel Celeron Processor Up to 2.76GHz, 4GB LPDDR4, 128GB SSD, Backlit Keyboard, Star Black (Renewed)",178.99,ASUS,ASUS 15.5 Laptop,‎128 GB SSD,‎4 DDR4,‎1920 x 1080 pixels,‎Dark Gray,https://www.amazon.com/ASUS-Lightweight-15-5-Laptop-Processor/dp/B0D6PHQVSV/ref=sr_1_5?dib=eyJ2IjoiMSJ9.ZCMHXHdfm6kBmdEeYGdtSxyQRHbBURUoP_nJOLyf6Z-pOKC3m_xaH7eCjT81NgwNk7VvlALH81nsszHj7uEr9kywmbc7wXU1W0RjFDR_eY6oHrPurKOohusXjQW0Fin_5a8OKMHucGNparCsgiQpsISt5QcrmclsbSklKlpzVgpQHQ19a3zYKO6uzMA4n8K7qlbOHVdb7WQP8wFvXTVZ-05tokycbxV1cGRO28FuDzY.PHajb9NMTr5GPwoqXbNpcsDM1k9R2huqarjH9HWNRUc&dib_tag=se&keywords=laptop&qid=1752620912&sr=8-5
6,Amazon,laptop,B0CZKPF2QH,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",309.0,HP,HP Stream,‎128 GB Emmc,‎16 GB DDR4,‎1366 x 768 pixels,‎Silver,https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZKPF2QH/ref=sr_1_6?dib=eyJ2IjoiMSJ9.ZCMHXHdfm6kBmdEeYGdtSxyQRHbBURUoP_nJOLyf6Z-pOKC3m_xaH7eCjT81NgwNk7VvlALH81nsszHj7uEr9kywmbc7wXU1W0RjFDR_eY6oHrPurKOohusXjQW0Fin_5a8OKMHucGNparCsgiQpsISt5QcrmclsbSklKlpzVgpQHQ19a3zYKO6uzMA4n8K7qlbOHVdb7WQP8wFvXTVZ-05tokycbxV1cGRO28FuDzY.PHajb9NMTr5GPwoqXbNpcsDM1k9R2huqarjH9HWNRUc&dib_tag=se&keywords=laptop&qid=1752620912&sr=8-6
7,Amazon,laptop,B0DZQCTH92,"HP 15.6 inch Laptop, HD Touchscreen Display, AMD Ryzen 3 7320U, 8 GB RAM, 128 GB SSD, AMD Radeon Graphics, Windows 11 Home in S Mode, Natural Silver, 15- fc0099nr",371.29,HP,HP Laptop 15-fc0099nr,‎128 GB 128 GB PCIe NVMe M.2 SSD,‎LPDDR5,‎1366 x 768 pixels,‎Natural silver,https://www.amazon.com/HP-Touchscreen-Display-Graphics-fc0099nr/dp/B0DZQCTH92/ref=sr_1_7?dib=eyJ2IjoiMSJ9.ZCMHXHdfm6kBmdEeYGdtSxyQRHbBURUoP_nJOLyf6Z-pOKC3m_xaH7eCjT81NgwNk7VvlALH81nsszHj7uEr9kywmbc7wXU1W0RjFDR_eY6oHrPurKOohusXjQW0Fin_5a8OKMHucGNparCsgiQpsISt5QcrmclsbSklKlpzVgpQHQ19a3zYKO6uzMA4n8K7qlbOHVdb7WQP8wFvXTVZ-05tokycbxV1cGRO28FuDzY.PHajb9NMTr5GPwoqXbNpcsDM1k9R2huqarjH9HWNRUc&dib_tag=se&keywords=laptop&qid=1752620912&sr=8-7
8,Amazon,laptop,B0D76HDLJ2,"Laptop Computer 15.6'' HD Display, Intel UHD Graphics, Intel Celeron N5095 4-Core Processor, 12GB RAM, 512GB SSD up to Expandable 1TB, WiFi, 180°Open Angle, Windows 11 Laptop, Gray",249.99,ApoloMedia,TW-NJP1561P-2,‎512 GB SSD,‎12 GB LPDDR4,‎1920 x 1080 pixels,‎Gray,https://www.amazon.com/Computer-Graphics-Processor-Expandable-180%C2%B0Open/dp/B0D76HDLJ2/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ZCMHXHdfm6kBmdEeYGdtSxyQRHbBURUoP_nJOLyf6Z-pOKC3m_xaH7eCjT81NgwNk7VvlALH81nsszHj7uEr9kywmbc7wXU1W0RjFDR_eY6oHrPurKOohusXjQW0Fin_5a8OKMHucGNparCsgiQpsISt5QcrmclsbSklKlpzVgpQHQ19a3zYKO6uzMA4n8K7qlbOHVdb7WQP8wFvXTVZ-05tokycbxV1cGRO28FuDzY.PHajb9NMTr5GPwoqXbNpcsDM1k9R2huqarjH9HWNRUc&dib_tag=se&keywords=laptop&qid=1752620912&sr=8-8
9,Amazon,laptop,B0DM6ZR5ZG,"Acer Lightweight 11.5"" HD Anti-Glare Chromebook, Intel Dual-core Processor at 1.5GHz, 4GB Ram, 16GB Storage, Super-Fast WiFi, HDMI, Chrome OS, Dale Gray, Renewed",72.99,acer,Acer 11.5 Chromebook,‎32 GB SSD,‎DDR3,‎1366 x 768 pixels,‎Dale Gray,https://www.amazon.com/Acer-Lightweight-11-5-Anti-Glare-Chromebook/dp/B0DM6ZR5ZG/ref=sr_1_9?dib=eyJ2IjoiMSJ9.ZCMHXHdfm6kBmdEeYGdtSxyQRHbBURUoP_nJOLyf6Z-pOKC3m_xaH7eCjT81NgwNk7VvlALH81nsszHj7uEr9kywmbc7wXU1W0RjFDR_eY6oHrPurKOohusXjQW0Fin_5a8OKMHucGNparCsgiQpsISt5QcrmclsbSklKlpzVgpQHQ19a3zYKO6uzMA4n8K7qlbOHVdb7WQP8wFvXTVZ-05tokycbxV1cGRO28FuDzY.PHajb9NMTr5GPwoqXbNpcsDM1k9R2huqarjH9HWNRUc&dib_tag=se&keywords=laptop&qid=1752620912&sr=8-9
10,Amazon,laptop,‎B0DLHBGBW3,"Apple 2024 MacBook Pro Laptop with M4 Pro, 14‑core CPU, 20‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Space Black",2129.0,Apple,MacBook Pro,,,,,https://www.amazon.com/Apple-MacBook-Laptop-14%E2%80%91core-20%E2%80%91core/dp/B0DLHBGBW3/ref=sr_1_10?dib=eyJ2IjoiMSJ9.ZCMHXHdfm6kBmdEeYGdtSxyQRHbBURUoP_nJOLyf6Z-pOKC3m_xaH7eCjT81NgwNk7VvlALH81nsszHj7uEr9kywmbc7wXU1W0RjFDR_eY6oHrPurKOohusXjQW0Fin_5a8OKMHucGNparCsgiQpsISt5QcrmclsbSklKlpzVgpQHQ19a3zYKO6uzMA4n8K7qlbOHVdb7WQP8wFvXTVZ-05tokycbxV1cGRO28FuDzY.PHajb9NMTr5GPwoqXbNpcsDM1k9R2huqarjH9HWNRUc&dib_tag=se&keywords=laptop&qid=1752620912&sr=8-10
