id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",79.99,Seagate,‎Basic Portable Drive,2 TB,Portable,"Desktop, Laptop",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.rfRHnmaZOfK83-ltko-Ge9TrPnmJyoBltAv28Hjf-nhNkYmSlvFxT4S-PwWTAnVpQ0Z0g2uIo7RWNJ3KfXETmN1ldpDN1K812eCJg3i8Pt2LvyUy7sjFmRMu8pOqUbjT06u7ULr-W-5eN1rfQqicBXhgERLy_7zlP91HzAXSJyHZbo3mJOvbhQNxD2FNw6mn7HH_XHzBqNK5Fy4-vfep0EtprS1a40J1gBo7j15i9CU.2eUGXt9ktyc9nLxIR4TqRYxnX3D7ButzD_ZcagHgKR8&dib_tag=se&keywords=hard+drive&qid=1756767100&sr=8-1
2,Amazon,monitor,‎B0CHGT1KFJ,"Samsung 990 PRO SSD 4TB PCIe 4.0 M.2 2280 Internal Solid State Hard Drive, Seq. Read Speeds Up to 7,450 MB/s for High End Computing, Gaming, and Heavy Duty Workstations, MZ-V9P4T0B/AM",269.99,Samsung,‎990 PRO,4 TB,,"Laptop, Mac, PC",Internal Hard Drive,https://www.amazon.com/SAMSUNG-Computing-Workstations-MZ-V9P4T0B-AM/dp/B0CHGT1KFJ/ref=sr_1_2?dib=eyJ2IjoiMSJ9.rfRHnmaZOfK83-ltko-Ge9TrPnmJyoBltAv28Hjf-nhNkYmSlvFxT4S-PwWTAnVpQ0Z0g2uIo7RWNJ3KfXETmN1ldpDN1K812eCJg3i8Pt2LvyUy7sjFmRMu8pOqUbjT06u7ULr-W-5eN1rfQqicBXhgERLy_7zlP91HzAXSJyHZbo3mJOvbhQNxD2FNw6mn7HH_XHzBqNK5Fy4-vfep0EtprS1a40J1gBo7j15i9CU.2eUGXt9ktyc9nLxIR4TqRYxnX3D7ButzD_ZcagHgKR8&dib_tag=se&keywords=hard+drive&qid=1756767100&sr=8-2
3,Amazon,monitor,,"3 FT USB 3.0 External Hard Drive Cable, Compatible with WD My Passport, Seagate, Toshiba, Samsung, LaCie, Elements",4.98,UBoring,,,High Speed,Usb-A Devices,,https://www.amazon.com/External-Compatible-Passport-Seagate-Elements/dp/B0FB9MJJTN/ref=sr_1_3?dib=eyJ2IjoiMSJ9.rfRHnmaZOfK83-ltko-Ge9TrPnmJyoBltAv28Hjf-nhNkYmSlvFxT4S-PwWTAnVpQ0Z0g2uIo7RWNJ3KfXETmN1ldpDN1K812eCJg3i8Pt2LvyUy7sjFmRMu8pOqUbjT06u7ULr-W-5eN1rfQqicBXhgERLy_7zlP91HzAXSJyHZbo3mJOvbhQNxD2FNw6mn7HH_XHzBqNK5Fy4-vfep0EtprS1a40J1gBo7j15i9CU.2eUGXt9ktyc9nLxIR4TqRYxnX3D7ButzD_ZcagHgKR8&dib_tag=se&keywords=hard+drive&qid=1756767100&sr=8-3
4,Amazon,monitor,‎B07BCP3PYL,"Maxone 500GB Ultra Slim Portable External Hard Drive HDD USB 3.0 Compatible with PC, Laptop, Charcoal Grey",28.99,Maxone,‎Ultra Slim,500 GB,Portable,"Desktop, Laptop",External Hard Drive,https://www.amazon.com/Portable-External-Drive-Desktop-Chromebook/dp/B07BCP3PYL/ref=sr_1_5?dib=eyJ2IjoiMSJ9.rfRHnmaZOfK83-ltko-Ge9TrPnmJyoBltAv28Hjf-nhNkYmSlvFxT4S-PwWTAnVpQ0Z0g2uIo7RWNJ3KfXETmN1ldpDN1K812eCJg3i8Pt2LvyUy7sjFmRMu8pOqUbjT06u7ULr-W-5eN1rfQqicBXhgERLy_7zlP91HzAXSJyHZbo3mJOvbhQNxD2FNw6mn7HH_XHzBqNK5Fy4-vfep0EtprS1a40J1gBo7j15i9CU.2eUGXt9ktyc9nLxIR4TqRYxnX3D7ButzD_ZcagHgKR8&dib_tag=se&keywords=hard+drive&qid=1756767100&sr=8-5
5,Amazon,monitor,B0874XN4D8,"SAMSUNG T7 Portable SSD, 1TB External Solid State Drive, Speeds Up to 1,050MB/s, USB 3.2 Gen 2, Reliable Storage for Gaming, Students, Professionals, MU-PC1T0T/AM, Gray",89.95,SAMSUNG,,1 TB,,"Gaming Console, Mac, PC, Smartphone, Tablet",External Hard Drive,https://www.amazon.com/SAMSUNG-Portable-SSD-1TB-MU-PC1T0T/dp/B0874XN4D8/ref=sr_1_4?dib=eyJ2IjoiMSJ9.rfRHnmaZOfK83-ltko-Ge9TrPnmJyoBltAv28Hjf-nhNkYmSlvFxT4S-PwWTAnVpQ0Z0g2uIo7RWNJ3KfXETmN1ldpDN1K812eCJg3i8Pt2LvyUy7sjFmRMu8pOqUbjT06u7ULr-W-5eN1rfQqicBXhgERLy_7zlP91HzAXSJyHZbo3mJOvbhQNxD2FNw6mn7HH_XHzBqNK5Fy4-vfep0EtprS1a40J1gBo7j15i9CU.2eUGXt9ktyc9nLxIR4TqRYxnX3D7ButzD_ZcagHgKR8&dib_tag=se&keywords=hard+drive&qid=1756767100&sr=8-4
6,Amazon,monitor,B0FB5357Y2,Regal Head Cover Drive/Idler Front Black Include dust Cover Suitable for Lippert Components 643923,28.99,Audyefary,,,,,,https://www.amazon.com/Include-Suitable-Lippert-Components-643923/dp/B0FB5357Y2/ref=sr_1_7?dib=eyJ2IjoiMSJ9.rfRHnmaZOfK83-ltko-Ge9TrPnmJyoBltAv28Hjf-nhNkYmSlvFxT4S-PwWTAnVpQ0Z0g2uIo7RWNJ3KfXETmN1ldpDN1K812eCJg3i8Pt2LvyUy7sjFmRMu8pOqUbjT06u7ULr-W-5eN1rfQqicBXhgERLy_7zlP91HzAXSJyHZbo3mJOvbhQNxD2FNw6mn7HH_XHzBqNK5Fy4-vfep0EtprS1a40J1gBo7j15i9CU.2eUGXt9ktyc9nLxIR4TqRYxnX3D7ButzD_ZcagHgKR8&dib_tag=se&keywords=hard+drive&qid=1756767100&sr=8-7
7,Amazon,monitor,‎B08GTYFC37,"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",99.99,SanDisk,‎SanDisk Extreme Portable SSD,1 TB,"Water-resistant,dust-resistant,Portable","Desktop, Laptop, Tablet",,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08GTYFC37/ref=sr_1_6?dib=eyJ2IjoiMSJ9.rfRHnmaZOfK83-ltko-Ge9TrPnmJyoBltAv28Hjf-nhNkYmSlvFxT4S-PwWTAnVpQ0Z0g2uIo7RWNJ3KfXETmN1ldpDN1K812eCJg3i8Pt2LvyUy7sjFmRMu8pOqUbjT06u7ULr-W-5eN1rfQqicBXhgERLy_7zlP91HzAXSJyHZbo3mJOvbhQNxD2FNw6mn7HH_XHzBqNK5Fy4-vfep0EtprS1a40J1gBo7j15i9CU.2eUGXt9ktyc9nLxIR4TqRYxnX3D7ButzD_ZcagHgKR8&dib_tag=se&keywords=hard+drive&qid=1756767100&sr=8-6
8,Amazon,monitor,‎B0BQX6DVWY,"Toshiba Canvio Basics 1TB Portable External Hard Drive USB 3.0, Black - HDTB510XK3AA",57.44,TOSHIBA,‎Canvio Basics,1 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/Toshiba-Canvio-Basics-Portable-External/dp/B0BQX6DVWY/ref=sr_1_8?dib=eyJ2IjoiMSJ9.rfRHnmaZOfK83-ltko-Ge9TrPnmJyoBltAv28Hjf-nhNkYmSlvFxT4S-PwWTAnVpQ0Z0g2uIo7RWNJ3KfXETmN1ldpDN1K812eCJg3i8Pt2LvyUy7sjFmRMu8pOqUbjT06u7ULr-W-5eN1rfQqicBXhgERLy_7zlP91HzAXSJyHZbo3mJOvbhQNxD2FNw6mn7HH_XHzBqNK5Fy4-vfep0EtprS1a40J1gBo7j15i9CU.2eUGXt9ktyc9nLxIR4TqRYxnX3D7ButzD_ZcagHgKR8&dib_tag=se&keywords=hard+drive&qid=1756767100&sr=8-8
9,Amazon,monitor,‎B07H289S7C,"Seagate BarraCuda 8 TB Internal Hard Drive HDD – 3.5 Inch SATA 6 Gb/s, 5,400 RPM, 256 MB Cache for Computer Desktop PC (ST8000DMZ04/004)",134.99,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Desktop, Gaming Console",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_9?dib=eyJ2IjoiMSJ9.rfRHnmaZOfK83-ltko-Ge9TrPnmJyoBltAv28Hjf-nhNkYmSlvFxT4S-PwWTAnVpQ0Z0g2uIo7RWNJ3KfXETmN1ldpDN1K812eCJg3i8Pt2LvyUy7sjFmRMu8pOqUbjT06u7ULr-W-5eN1rfQqicBXhgERLy_7zlP91HzAXSJyHZbo3mJOvbhQNxD2FNw6mn7HH_XHzBqNK5Fy4-vfep0EtprS1a40J1gBo7j15i9CU.2eUGXt9ktyc9nLxIR4TqRYxnX3D7ButzD_ZcagHgKR8&dib_tag=se&keywords=hard+drive&qid=1756767100&sr=8-9
10,Amazon,monitor,‎B08MTDKSMN,"NRICO 500GB Portable External Hard Drive USB 3.0 HDD 2.5inch Storage Compatible for PC, Mac, Desktop,PS4 (500GB, Blue)",26.99,NRICO,‎H6,500 GB,Backward Compatible,"Desktop, Laptop",Plug In,https://www.amazon.com/NRICO-Portable-External-2-5inch-Compatible/dp/B08MTDKSMN/ref=sr_1_10?dib=eyJ2IjoiMSJ9.rfRHnmaZOfK83-ltko-Ge9TrPnmJyoBltAv28Hjf-nhNkYmSlvFxT4S-PwWTAnVpQ0Z0g2uIo7RWNJ3KfXETmN1ldpDN1K812eCJg3i8Pt2LvyUy7sjFmRMu8pOqUbjT06u7ULr-W-5eN1rfQqicBXhgERLy_7zlP91HzAXSJyHZbo3mJOvbhQNxD2FNw6mn7HH_XHzBqNK5Fy4-vfep0EtprS1a40J1gBo7j15i9CU.2eUGXt9ktyc9nLxIR4TqRYxnX3D7ButzD_ZcagHgKR8&dib_tag=se&keywords=hard+drive&qid=1756767100&sr=8-10
