id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,‎B0DZD9S5GC,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",849.0,Apple,MacBook Air,,,,,https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZD9S5GC/ref=sr_1_1?dib=eyJ2IjoiMSJ9.PKd1DNlkdKhO6Yb0PA9-I2jQuwO1TSIuc-qwBbcoROq72WKYvrLnKFYDpNmnwVYpxsBJbdwX7ejbj4LLUPF-w5sOce6dzHXxrPbKDmGsL_wLapa2gLXp-Ng-OzPPp63WpklHdquThjQLM_MbBLbmkPN8Zt1AIwvNzX09OVuqM9Y-0-jkLeQjhBrk6OuHo4qwiUIGfkZ4HAVbfL1ropx_dtRSaBcDqSeGC47kFynHucg.EjQyNMUbCWanvwiSlL4gbMcVRwylyy-O7ytirEd-Xdw&dib_tag=se&keywords=laptop&qid=1750201625&sr=8-1
2,Amazon,laptop,B0F8JBPNRB,"Dell 15.6-Inch Business&Student Laptop - Intel Core i7-1355U AI-Optimized, 15.6"" FHD 120Hz, Backlit KB, Fingerprint Reader w/Windows 11 Pro, Office Pro Lifetime & GAN Charging, 64GB RAM | 2TB SSD",1029.99,Dell,Dell 15.6-Inch Business&Student Laptop,‎2 TB SSD,‎DDR4,‎1920 x 1080 pixels,‎Silver,https://www.amazon.com/Dell-15-6-Inch-Business-Student-Laptop/dp/B0F8JBPNRB/ref=sr_1_2?dib=eyJ2IjoiMSJ9.PKd1DNlkdKhO6Yb0PA9-I2jQuwO1TSIuc-qwBbcoROq72WKYvrLnKFYDpNmnwVYpxsBJbdwX7ejbj4LLUPF-w5sOce6dzHXxrPbKDmGsL_wLapa2gLXp-Ng-OzPPp63WpklHdquThjQLM_MbBLbmkPN8Zt1AIwvNzX09OVuqM9Y-0-jkLeQjhBrk6OuHo4qwiUIGfkZ4HAVbfL1ropx_dtRSaBcDqSeGC47kFynHucg.EjQyNMUbCWanvwiSlL4gbMcVRwylyy-O7ytirEd-Xdw&dib_tag=se&keywords=laptop&qid=1750201625&sr=8-2
3,Amazon,laptop,B0CRDCXRK2,"ASUS ROG Strix G16 Gaming Laptop, 165Hz Display, NVIDIA® GeForce RTX™ 4060, Intel Core i7-13650HX, 16GB DDR5, 1TB PCIe Gen4 SSD, Wi-Fi 6E, Windows 11, G614JV-AS74",1399.99,ASUS,Strix G16,‎1 TB SSD,‎16 GB DDR5,‎1920 x 1200 pixels,‎Eclipse Gray,https://www.amazon.com/ASUS-Display-NVIDIA%C2%AE-i7-13650HX-G614JV-AS74/dp/B0CRDCXRK2/ref=sr_1_3?dib=eyJ2IjoiMSJ9.PKd1DNlkdKhO6Yb0PA9-I2jQuwO1TSIuc-qwBbcoROq72WKYvrLnKFYDpNmnwVYpxsBJbdwX7ejbj4LLUPF-w5sOce6dzHXxrPbKDmGsL_wLapa2gLXp-Ng-OzPPp63WpklHdquThjQLM_MbBLbmkPN8Zt1AIwvNzX09OVuqM9Y-0-jkLeQjhBrk6OuHo4qwiUIGfkZ4HAVbfL1ropx_dtRSaBcDqSeGC47kFynHucg.EjQyNMUbCWanvwiSlL4gbMcVRwylyy-O7ytirEd-Xdw&dib_tag=se&keywords=laptop&qid=1750201625&sr=8-3
4,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",181.85,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_4?dib=eyJ2IjoiMSJ9.PKd1DNlkdKhO6Yb0PA9-I2jQuwO1TSIuc-qwBbcoROq72WKYvrLnKFYDpNmnwVYpxsBJbdwX7ejbj4LLUPF-w5sOce6dzHXxrPbKDmGsL_wLapa2gLXp-Ng-OzPPp63WpklHdquThjQLM_MbBLbmkPN8Zt1AIwvNzX09OVuqM9Y-0-jkLeQjhBrk6OuHo4qwiUIGfkZ4HAVbfL1ropx_dtRSaBcDqSeGC47kFynHucg.EjQyNMUbCWanvwiSlL4gbMcVRwylyy-O7ytirEd-Xdw&dib_tag=se&keywords=laptop&qid=1750201625&sr=8-4
5,Amazon,laptop,B0F8N161W3,"15.6 Inch Laptop with Office 365, 4GB RAM, 128GB Storage Expandable 1TB, 5205U Processor, HD Display, Windows 11 Laptops Computer, Wi-Fi 5, BT4.2, Numpad, Type-C, for Business and Students.",199.99,jumper,EZbook S7-Hi,‎128 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Gray,https://www.amazon.com/Expandable-Processor-Computer-Business-Students/dp/B0F8N161W3/ref=sr_1_5?dib=eyJ2IjoiMSJ9.PKd1DNlkdKhO6Yb0PA9-I2jQuwO1TSIuc-qwBbcoROq72WKYvrLnKFYDpNmnwVYpxsBJbdwX7ejbj4LLUPF-w5sOce6dzHXxrPbKDmGsL_wLapa2gLXp-Ng-OzPPp63WpklHdquThjQLM_MbBLbmkPN8Zt1AIwvNzX09OVuqM9Y-0-jkLeQjhBrk6OuHo4qwiUIGfkZ4HAVbfL1ropx_dtRSaBcDqSeGC47kFynHucg.EjQyNMUbCWanvwiSlL4gbMcVRwylyy-O7ytirEd-Xdw&dib_tag=se&keywords=laptop&qid=1750201625&sr=8-5
6,Amazon,laptop,B0888FPFGK,Samsung Chromebook 4 Chrome OS 11.6-inch HD Intel Celeron Processor N4000 4GB RAM 32GB eMMC Gigabit Wi-Fi - XE310XBA-K01US (Renewed),74.25,Samsung,Samsung Chromebook,‎32 GB Emmc,‎4 GB LPDDR4,‎1366 x 768 pixels,‎Silver,https://www.amazon.com/Samsung-Chromebook-Celeron-Processor-Gigabit/dp/B0888FPFGK/ref=sr_1_7?dib=eyJ2IjoiMSJ9.PKd1DNlkdKhO6Yb0PA9-I2jQuwO1TSIuc-qwBbcoROq72WKYvrLnKFYDpNmnwVYpxsBJbdwX7ejbj4LLUPF-w5sOce6dzHXxrPbKDmGsL_wLapa2gLXp-Ng-OzPPp63WpklHdquThjQLM_MbBLbmkPN8Zt1AIwvNzX09OVuqM9Y-0-jkLeQjhBrk6OuHo4qwiUIGfkZ4HAVbfL1ropx_dtRSaBcDqSeGC47kFynHucg.EjQyNMUbCWanvwiSlL4gbMcVRwylyy-O7ytirEd-Xdw&dib_tag=se&keywords=laptop&qid=1750201625&sr=8-7
7,Amazon,laptop,B0D6PHQVSV,"ASUS Lightweight 15.5"" Full HD Laptop, Windows 11 Home OS, Intel Celeron Processor Up to 2.76GHz, 4GB LPDDR4, 128GB SSD, Backlit Keyboard, Dark Gray (Renewed)",174.99,ASUS,ASUS 15.5 Laptop,‎128 GB SSD,‎4 DDR4,‎1920 x 1080 pixels,‎Dark Gray,https://www.amazon.com/ASUS-Lightweight-15-5-Laptop-Processor/dp/B0D6PHQVSV/ref=sr_1_6?dib=eyJ2IjoiMSJ9.PKd1DNlkdKhO6Yb0PA9-I2jQuwO1TSIuc-qwBbcoROq72WKYvrLnKFYDpNmnwVYpxsBJbdwX7ejbj4LLUPF-w5sOce6dzHXxrPbKDmGsL_wLapa2gLXp-Ng-OzPPp63WpklHdquThjQLM_MbBLbmkPN8Zt1AIwvNzX09OVuqM9Y-0-jkLeQjhBrk6OuHo4qwiUIGfkZ4HAVbfL1ropx_dtRSaBcDqSeGC47kFynHucg.EjQyNMUbCWanvwiSlL4gbMcVRwylyy-O7ytirEd-Xdw&dib_tag=se&keywords=laptop&qid=1750201625&sr=8-6
8,Amazon,laptop,B0BS4BP8FB,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",299.99,acer,Laptop,‎128 GB SSD,‎8 GB LPDDR5,‎1920 x 1080 pixels,‎Silver,https://www.amazon.com/A315-24P-R7VH-Display-Quad-Core-Processor-Graphics/dp/B0BS4BP8FB/ref=sr_1_8?dib=eyJ2IjoiMSJ9.PKd1DNlkdKhO6Yb0PA9-I2jQuwO1TSIuc-qwBbcoROq72WKYvrLnKFYDpNmnwVYpxsBJbdwX7ejbj4LLUPF-w5sOce6dzHXxrPbKDmGsL_wLapa2gLXp-Ng-OzPPp63WpklHdquThjQLM_MbBLbmkPN8Zt1AIwvNzX09OVuqM9Y-0-jkLeQjhBrk6OuHo4qwiUIGfkZ4HAVbfL1ropx_dtRSaBcDqSeGC47kFynHucg.EjQyNMUbCWanvwiSlL4gbMcVRwylyy-O7ytirEd-Xdw&dib_tag=se&keywords=laptop&qid=1750201625&sr=8-8
9,Amazon,laptop,B0F8VBGW4C,"HP 2025 New Student Business Laptop, Intel N150 CPU(Beats N4120), 14 Inch LED, 16GB RAM, 384GB Storage(128GB UFS+256GB MSD), Wi-Fi 6, Copilot AI, Office Pro Lifetime, Windows 11 Pro, Sky Blue, w/Mouse",359.99,HP,HP 14 Inch Laptop,‎128 GB Emmc,‎DDR4,‎1366 x 768 pixels,‎Sky Blue,https://www.amazon.com/HP-Business-Laptop-14-Inch/dp/B0F8VBGW4C/ref=sr_1_9?dib=eyJ2IjoiMSJ9.PKd1DNlkdKhO6Yb0PA9-I2jQuwO1TSIuc-qwBbcoROq72WKYvrLnKFYDpNmnwVYpxsBJbdwX7ejbj4LLUPF-w5sOce6dzHXxrPbKDmGsL_wLapa2gLXp-Ng-OzPPp63WpklHdquThjQLM_MbBLbmkPN8Zt1AIwvNzX09OVuqM9Y-0-jkLeQjhBrk6OuHo4qwiUIGfkZ4HAVbfL1ropx_dtRSaBcDqSeGC47kFynHucg.EjQyNMUbCWanvwiSlL4gbMcVRwylyy-O7ytirEd-Xdw&dib_tag=se&keywords=laptop&qid=1750201625&sr=8-9
10,Amazon,laptop,B08NHSPCR6,"HP Chromebook 11A G8 Education Edition AMD A4-9120C 4GB DDR4-1866 SDRAM, 32GB eMMC 11.6-inch WLED HD Webcam Chrome OS (Renewed)",62.0,HP,HP Chromebook,‎32 GB SSD,‎4 GB DDR4,‎1366 x 768 pixels,‎Chalkboard Gray,https://www.amazon.com/HP-Chromebook-Education-A4-9120C-11-6-inch/dp/B08NHSPCR6/ref=sr_1_10?dib=eyJ2IjoiMSJ9.PKd1DNlkdKhO6Yb0PA9-I2jQuwO1TSIuc-qwBbcoROq72WKYvrLnKFYDpNmnwVYpxsBJbdwX7ejbj4LLUPF-w5sOce6dzHXxrPbKDmGsL_wLapa2gLXp-Ng-OzPPp63WpklHdquThjQLM_MbBLbmkPN8Zt1AIwvNzX09OVuqM9Y-0-jkLeQjhBrk6OuHo4qwiUIGfkZ4HAVbfL1ropx_dtRSaBcDqSeGC47kFynHucg.EjQyNMUbCWanvwiSlL4gbMcVRwylyy-O7ytirEd-Xdw&dib_tag=se&keywords=laptop&qid=1750201625&sr=8-10
