id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,B0FWCDN5YC,"Laptop, 2025 New Laptop Computer with Ιntel 12th Quad-Core Processor(Up to 3.4GHz), 16GB RAM 512GB NVMe SSD, 15.6"" FHD Display, Windοws 11/Student/Business Laptop, HDMI, USB3.2, Long Battery Life",399.99,ACEMAGIC,AX15,‎512 GB SSD,‎DDR4,,‎Grey Sliver,https://www.amazon.com/Computer-Quad-Core-Processor-Display-Business/dp/B0FWCDN5YC/ref=sr_1_2?dib=eyJ2IjoiMSJ9.BFjSsz9uO8PCwqiDg_1EIpM2KvGAuY-OdoywnWFEw3IpkZnmOxPscegpnlDWjkA7cguCx8n-Yo94lU3O1qI1IG8P3jcwgBxm9KL-ZOg6MxwSetUuxskt1Oopp4DaZLvUvHNrWqkcBRrX2oTqamJrJNl4S-vTGWxGiqsJHtqLP1vTnV26KPG10_jO0bLzupvEInDhDWupr1pUfYzuEUJELw-mdIgn7vN8mu1otAUiVlE.FF3_PvVCJK3ofAKXXEjQhAAWzCaT4PoC0oEeUJtJsV8&dib_tag=se&keywords=laptop&qid=1763766405&sr=8-2
2,Amazon,laptop,B0DZQCTH92,"HP 15.6 inch Laptop, HD Touchscreen Display, AMD Ryzen 3 7320U, 8 GB RAM, 128 GB SSD, AMD Radeon Graphics, Windows 11 Home in S Mode, Natural Silver, 15- fc0099nr",229.99,HP,HP Laptop 15-fc0099nr,‎128 GB 128 GB PCIe NVMe M.2 SSD,‎LPDDR5,‎1366 x 768 pixels,‎Natural silver,https://www.amazon.com/HP-Touchscreen-Display-Graphics-fc0099nr/dp/B0DZQCTH92/ref=sr_1_1?dib=eyJ2IjoiMSJ9.BFjSsz9uO8PCwqiDg_1EIpM2KvGAuY-OdoywnWFEw3IpkZnmOxPscegpnlDWjkA7cguCx8n-Yo94lU3O1qI1IG8P3jcwgBxm9KL-ZOg6MxwSetUuxskt1Oopp4DaZLvUvHNrWqkcBRrX2oTqamJrJNl4S-vTGWxGiqsJHtqLP1vTnV26KPG10_jO0bLzupvEInDhDWupr1pUfYzuEUJELw-mdIgn7vN8mu1otAUiVlE.FF3_PvVCJK3ofAKXXEjQhAAWzCaT4PoC0oEeUJtJsV8&dib_tag=se&keywords=laptop&qid=1763766405&sr=8-1
3,Amazon,laptop,B0F25BLQVL,"Lenovo IdeaPad Laptop with Microsoft Office, Intel High Performance CPU, 12GB RAM, 1TB Cloud & 256GB Storage, 11 Hour Battery, SD-Card Reader,Webcam + WiFi 6, Windows 11, WOWPC Recovery USB",239.99,Lenovo,IdeaPad,‎256 GB SSD,‎DDR4,‎1920 x 1080 pixels,‎Cloud Grey,https://www.amazon.com/Lenovo-ThinkPad-E14-5700U%EF%BC%88Up-Fingerprint/dp/B0F25BLQVL/ref=sr_1_3?dib=eyJ2IjoiMSJ9.BFjSsz9uO8PCwqiDg_1EIpM2KvGAuY-OdoywnWFEw3IpkZnmOxPscegpnlDWjkA7cguCx8n-Yo94lU3O1qI1IG8P3jcwgBxm9KL-ZOg6MxwSetUuxskt1Oopp4DaZLvUvHNrWqkcBRrX2oTqamJrJNl4S-vTGWxGiqsJHtqLP1vTnV26KPG10_jO0bLzupvEInDhDWupr1pUfYzuEUJELw-mdIgn7vN8mu1otAUiVlE.FF3_PvVCJK3ofAKXXEjQhAAWzCaT4PoC0oEeUJtJsV8&dib_tag=se&keywords=laptop&qid=1763766405&sr=8-3
4,Amazon,laptop,‎B0DZD9S5GC,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",749.0,Apple,MacBook Air,,,,,https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZD9S5GC/ref=sr_1_4?dib=eyJ2IjoiMSJ9.BFjSsz9uO8PCwqiDg_1EIpM2KvGAuY-OdoywnWFEw3IpkZnmOxPscegpnlDWjkA7cguCx8n-Yo94lU3O1qI1IG8P3jcwgBxm9KL-ZOg6MxwSetUuxskt1Oopp4DaZLvUvHNrWqkcBRrX2oTqamJrJNl4S-vTGWxGiqsJHtqLP1vTnV26KPG10_jO0bLzupvEInDhDWupr1pUfYzuEUJELw-mdIgn7vN8mu1otAUiVlE.FF3_PvVCJK3ofAKXXEjQhAAWzCaT4PoC0oEeUJtJsV8&dib_tag=se&keywords=laptop&qid=1763766405&sr=8-4
5,Amazon,laptop,B0FQJ3TFHM,Lenovo Touchscreen Laptop with Lifetime Office 365 for The Web - IdeaPad 3i - Intel Core i3 Processor - 15.6“ Full HD - 8GB RAM - 256GB SSD - Bluetooth - Webcam - Windows 11 no Mouse,379.99,Lenovo,Lenovo,‎256 GB SSD,‎DDR4,‎1920 x 1080 pixels,‎8GB RAM | 256GB Storage,https://www.amazon.com/Lenovo-Touchscreen-Laptop-Lifetime-Office/dp/B0FQJ3TFHM/ref=sr_1_5?dib=eyJ2IjoiMSJ9.BFjSsz9uO8PCwqiDg_1EIpM2KvGAuY-OdoywnWFEw3IpkZnmOxPscegpnlDWjkA7cguCx8n-Yo94lU3O1qI1IG8P3jcwgBxm9KL-ZOg6MxwSetUuxskt1Oopp4DaZLvUvHNrWqkcBRrX2oTqamJrJNl4S-vTGWxGiqsJHtqLP1vTnV26KPG10_jO0bLzupvEInDhDWupr1pUfYzuEUJELw-mdIgn7vN8mu1otAUiVlE.FF3_PvVCJK3ofAKXXEjQhAAWzCaT4PoC0oEeUJtJsV8&dib_tag=se&keywords=laptop&qid=1763766405&sr=8-5
6,Amazon,laptop,B0DWMMJS33,"HP 17.3 inch Laptop, FHD Display, Intel Core i5-1334U, 16 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Windows 11 Home, Natural Silver, 17-cn3399nr",449.99,HP,HP Laptop 17-cn3399nr,‎512 GB 512 GB PCIe NVMe M.2 SSD,‎DDR4,‎1920 x 1080 pixels,‎Natural silver,https://www.amazon.com/HP-Display-i5-1334U-Graphics-17-cn3399nr/dp/B0DWMMJS33/ref=sr_1_6?dib=eyJ2IjoiMSJ9.BFjSsz9uO8PCwqiDg_1EIpM2KvGAuY-OdoywnWFEw3IpkZnmOxPscegpnlDWjkA7cguCx8n-Yo94lU3O1qI1IG8P3jcwgBxm9KL-ZOg6MxwSetUuxskt1Oopp4DaZLvUvHNrWqkcBRrX2oTqamJrJNl4S-vTGWxGiqsJHtqLP1vTnV26KPG10_jO0bLzupvEInDhDWupr1pUfYzuEUJELw-mdIgn7vN8mu1otAUiVlE.FF3_PvVCJK3ofAKXXEjQhAAWzCaT4PoC0oEeUJtJsV8&dib_tag=se&keywords=laptop&qid=1763766405&sr=8-6
7,Amazon,laptop,B0F4GD28JM,"HP Chromebook 14 inch Laptop, HD Display, Intel Processor N100, 8 GB RAM, 128 GB UFS, Intel UHD Graphics, Chrome OS, Chalkboard Gray, 14a-nf0099nr",169.99,HP,HP Chromebook 14 inch 14a-nf0099nr,‎128 GB SSD,‎DDR5,‎1366 x 768 pixels,‎Black,https://www.amazon.com/HP-Chromebook-Processor-Chalkboard-14a-nf0099nr/dp/B0F4GD28JM/ref=sr_1_7?dib=eyJ2IjoiMSJ9.BFjSsz9uO8PCwqiDg_1EIpM2KvGAuY-OdoywnWFEw3IpkZnmOxPscegpnlDWjkA7cguCx8n-Yo94lU3O1qI1IG8P3jcwgBxm9KL-ZOg6MxwSetUuxskt1Oopp4DaZLvUvHNrWqkcBRrX2oTqamJrJNl4S-vTGWxGiqsJHtqLP1vTnV26KPG10_jO0bLzupvEInDhDWupr1pUfYzuEUJELw-mdIgn7vN8mu1otAUiVlE.FF3_PvVCJK3ofAKXXEjQhAAWzCaT4PoC0oEeUJtJsV8&dib_tag=se&keywords=laptop&qid=1763766405&sr=8-7
8,Amazon,laptop,B0FTT2GD5S,"HP 255 G10 Laptop for Home or Work - Lifetime Microsoft Office 365 for Web - 15.6"" Full HD - Ryzen 3 7330U (Beat Intel i5-1135G7) - 16GB RAM - 512GB SSD - HDMI - USB-C - Windows 11 w/o Mouse",399.99,HP,HP laptop,‎512 GB SSD,‎DDR4,‎1920x1080 Pixels,‎Silver,https://www.amazon.com/HP-255-Laptop-Home-Work/dp/B0FTT2GD5S/ref=sr_1_8?dib=eyJ2IjoiMSJ9.BFjSsz9uO8PCwqiDg_1EIpM2KvGAuY-OdoywnWFEw3IpkZnmOxPscegpnlDWjkA7cguCx8n-Yo94lU3O1qI1IG8P3jcwgBxm9KL-ZOg6MxwSetUuxskt1Oopp4DaZLvUvHNrWqkcBRrX2oTqamJrJNl4S-vTGWxGiqsJHtqLP1vTnV26KPG10_jO0bLzupvEInDhDWupr1pUfYzuEUJELw-mdIgn7vN8mu1otAUiVlE.FF3_PvVCJK3ofAKXXEjQhAAWzCaT4PoC0oEeUJtJsV8&dib_tag=se&keywords=laptop&qid=1763766405&sr=8-8
9,Amazon,laptop,B0DWPKQ3LH,"HP 15.6 inch Laptop, HD Touchscreen Display, AMD Ryzen 5 7520U, 8 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home, Natural Silver, 15-fc0499nr",329.99,HP,HP Laptop 15-fc0499nr,‎512 GB 512 GB PCIe NVMe M.2 SSD,‎LPDDR5,‎1366 x 768 pixels,‎Natural silver,https://www.amazon.com/HP-Touchscreen-Display-Graphics-15-fc0499nr/dp/B0DWPKQ3LH/ref=sr_1_9?dib=eyJ2IjoiMSJ9.BFjSsz9uO8PCwqiDg_1EIpM2KvGAuY-OdoywnWFEw3IpkZnmOxPscegpnlDWjkA7cguCx8n-Yo94lU3O1qI1IG8P3jcwgBxm9KL-ZOg6MxwSetUuxskt1Oopp4DaZLvUvHNrWqkcBRrX2oTqamJrJNl4S-vTGWxGiqsJHtqLP1vTnV26KPG10_jO0bLzupvEInDhDWupr1pUfYzuEUJELw-mdIgn7vN8mu1otAUiVlE.FF3_PvVCJK3ofAKXXEjQhAAWzCaT4PoC0oEeUJtJsV8&dib_tag=se&keywords=laptop&qid=1763766405&sr=8-9
10,Amazon,laptop,B0FM5KF2F5,HP Ultrabook Laptop with Copilot AI & Office 365 • Intel 4-Core CPU • 1.1TB Storage (1TB OneDrive and 128GB SSD) • 8GB RAM • Windows 11 w/o Earbuds,269.99,HP,UltraBook,‎1.1 TB SSD,‎8 GB DDR4,‎1366 x 768 pixels,‎Rose Gold,https://www.amazon.com/HP-Ultrabook-Copilot-Storage-OneDrive/dp/B0FM5KF2F5/ref=sr_1_10?dib=eyJ2IjoiMSJ9.BFjSsz9uO8PCwqiDg_1EIpM2KvGAuY-OdoywnWFEw3IpkZnmOxPscegpnlDWjkA7cguCx8n-Yo94lU3O1qI1IG8P3jcwgBxm9KL-ZOg6MxwSetUuxskt1Oopp4DaZLvUvHNrWqkcBRrX2oTqamJrJNl4S-vTGWxGiqsJHtqLP1vTnV26KPG10_jO0bLzupvEInDhDWupr1pUfYzuEUJELw-mdIgn7vN8mu1otAUiVlE.FF3_PvVCJK3ofAKXXEjQhAAWzCaT4PoC0oEeUJtJsV8&dib_tag=se&keywords=laptop&qid=1763766405&sr=8-10
