id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B08GTYFC37,"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",99.0,SanDisk,‎SanDisk Extreme Portable SSD,1 TB,"Water-resistant,dust-resistant,Portable","Laptop, Desktop, Tablet",,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08GTYFC37/ref=sr_1_2?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh-YWwaF1cHlv14ouB8kFg4RFW1flwrKHe4nYVBno_4i3gHn7nxwixEUyI0BRG1Zp-LeLi4Fct5R3yo9U3_utz2_3NJkiLI9erro5fhj259IjcBmPK-6fQ11wS14hyKL98tk_jmGjRnfQkuWqw4mKnHJasnEWxH6oQNM5fYJ4IffdrFkAk-lbAl1PXYW6ZqL7jbEgdCE4AharDUgsQ9Pg4EM.IpsagJ_qU3AxJXdnyz7mWnCpsFjgZqBBap_DYcwM7QA&dib_tag=se&keywords=hard+drive&qid=1754952715&sr=8-2
2,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",69.99,Seagate,‎Basic Portable Drive,2 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh-YWwaF1cHlv14ouB8kFg4RFW1flwrKHe4nYVBno_4i3gHn7nxwixEUyI0BRG1Zp-LeLi4Fct5R3yo9U3_utz2_3NJkiLI9erro5fhj259IjcBmPK-6fQ11wS14hyKL98tk_jmGjRnfQkuWqw4mKnHJasnEWxH6oQNM5fYJ4IffdrFkAk-lbAl1PXYW6ZqL7jbEgdCE4AharDUgsQ9Pg4EM.IpsagJ_qU3AxJXdnyz7mWnCpsFjgZqBBap_DYcwM7QA&dib_tag=se&keywords=hard+drive&qid=1754952715&sr=8-1
3,Amazon,monitor,‎B0F98MM59W,Avolusion PRO-T8 4TB USB 3.0 External Hard Drive for Windows OS Desktop PC/Laptop - 2 Year Warranty (Renewed),69.99,Avolusion,‎T8-BK-3TB-WIN-CR,4 TB,Backward Compatible,Desktop,External Hard Drive,https://www.amazon.com/Avolusion-PRO-T8-External-Windows-Desktop/dp/B0F98MM59W/ref=sr_1_3?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh-YWwaF1cHlv14ouB8kFg4RFW1flwrKHe4nYVBno_4i3gHn7nxwixEUyI0BRG1Zp-LeLi4Fct5R3yo9U3_utz2_3NJkiLI9erro5fhj259IjcBmPK-6fQ11wS14hyKL98tk_jmGjRnfQkuWqw4mKnHJasnEWxH6oQNM5fYJ4IffdrFkAk-lbAl1PXYW6ZqL7jbEgdCE4AharDUgsQ9Pg4EM.IpsagJ_qU3AxJXdnyz7mWnCpsFjgZqBBap_DYcwM7QA&dib_tag=se&keywords=hard+drive&qid=1754952715&sr=8-3
4,Amazon,monitor,‎B06W55K9N6,"WD 2TB Elements Portable External Hard Drive for Windows, USB 3.2 Gen 1/USB 3.0 for PC & Mac, Plug and Play Ready - WDBU6Y0020BBK-WESN",79.5,Western Digital,‎Elements Desktop,2 TB,Portable,"Desktop, Laptop, Gaming Console",External Hard Drive,https://www.amazon.com/Western-Digital-Elements-Portable-External/dp/B06W55K9N6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh-YWwaF1cHlv14ouB8kFg4RFW1flwrKHe4nYVBno_4i3gHn7nxwixEUyI0BRG1Zp-LeLi4Fct5R3yo9U3_utz2_3NJkiLI9erro5fhj259IjcBmPK-6fQ11wS14hyKL98tk_jmGjRnfQkuWqw4mKnHJasnEWxH6oQNM5fYJ4IffdrFkAk-lbAl1PXYW6ZqL7jbEgdCE4AharDUgsQ9Pg4EM.IpsagJ_qU3AxJXdnyz7mWnCpsFjgZqBBap_DYcwM7QA&dib_tag=se&keywords=hard+drive&qid=1754952715&sr=8-5
5,Amazon,monitor,‎B07H289S7C,"Seagate BarraCuda 8 TB Internal Hard Drive HDD – 3.5 Inch SATA 6 Gb/s, 5,400 RPM, 256 MB Cache for Computer Desktop PC (ST8000DMZ04/004)",132.18,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Gaming Console, Desktop",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_4?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh-YWwaF1cHlv14ouB8kFg4RFW1flwrKHe4nYVBno_4i3gHn7nxwixEUyI0BRG1Zp-LeLi4Fct5R3yo9U3_utz2_3NJkiLI9erro5fhj259IjcBmPK-6fQ11wS14hyKL98tk_jmGjRnfQkuWqw4mKnHJasnEWxH6oQNM5fYJ4IffdrFkAk-lbAl1PXYW6ZqL7jbEgdCE4AharDUgsQ9Pg4EM.IpsagJ_qU3AxJXdnyz7mWnCpsFjgZqBBap_DYcwM7QA&dib_tag=se&keywords=hard+drive&qid=1754952715&sr=8-4
6,Amazon,monitor,‎B091FV14V9,"UnionSine 1TB Ultra Slim Portable External Hard Drive HDD-USB 3.0 for PC, Mac, Laptop, PS4, Xbox one, Xbox 360-HD2510(Black)",47.94,UnionSine,‎HD2510,1 TB,"Portable, 3 Year Warranty","PS4, Laptop, Gaming Console, Xbox, Mac",External Hard Drive,https://www.amazon.com/UnionSine-Portable-External-Storage-Compatible/dp/B091FV14V9/ref=sr_1_6?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh-YWwaF1cHlv14ouB8kFg4RFW1flwrKHe4nYVBno_4i3gHn7nxwixEUyI0BRG1Zp-LeLi4Fct5R3yo9U3_utz2_3NJkiLI9erro5fhj259IjcBmPK-6fQ11wS14hyKL98tk_jmGjRnfQkuWqw4mKnHJasnEWxH6oQNM5fYJ4IffdrFkAk-lbAl1PXYW6ZqL7jbEgdCE4AharDUgsQ9Pg4EM.IpsagJ_qU3AxJXdnyz7mWnCpsFjgZqBBap_DYcwM7QA&dib_tag=se&keywords=hard+drive&qid=1754952715&sr=8-6
7,Amazon,monitor,B0DMLN3WMY,"Portable Docking Station External Hard Drive 500GB Storage Hub, Multiport USB-C Huc + HDD 7-in-1, USB 3.0, SD/TF Card, HDD for Windows, Mac, Android, TV, Phone, Laptop, Desktop, PC",37.99,YOTUO,,1 TB,"USB-C Hub, Docking Station External Hard Drive, HDD+ Hub","Laptop, Desktop Computer",External Hard Drive,https://www.amazon.com/YOTUO-External-Drive-Docking-Station/dp/B0DMLN3WMY/ref=sr_1_7?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh-YWwaF1cHlv14ouB8kFg4RFW1flwrKHe4nYVBno_4i3gHn7nxwixEUyI0BRG1Zp-LeLi4Fct5R3yo9U3_utz2_3NJkiLI9erro5fhj259IjcBmPK-6fQ11wS14hyKL98tk_jmGjRnfQkuWqw4mKnHJasnEWxH6oQNM5fYJ4IffdrFkAk-lbAl1PXYW6ZqL7jbEgdCE4AharDUgsQ9Pg4EM.IpsagJ_qU3AxJXdnyz7mWnCpsFjgZqBBap_DYcwM7QA&dib_tag=se&keywords=hard+drive&qid=1754952715&sr=8-7
8,Amazon,monitor,B0874XN4D8,"SAMSUNG T7 Portable SSD, 1TB External Solid State Drive, Speeds Up to 1,050MB/s, USB 3.2 Gen 2, Reliable Storage for Gaming, Students, Professionals, MU-PC1T0T/AM, Gray",89.99,SAMSUNG,,1 TB,,"PC, Gaming Console, Tablet, Smartphone, Mac",External Hard Drive,https://www.amazon.com/SAMSUNG-Portable-SSD-1TB-MU-PC1T0T/dp/B0874XN4D8/ref=sr_1_8?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh-YWwaF1cHlv14ouB8kFg4RFW1flwrKHe4nYVBno_4i3gHn7nxwixEUyI0BRG1Zp-LeLi4Fct5R3yo9U3_utz2_3NJkiLI9erro5fhj259IjcBmPK-6fQ11wS14hyKL98tk_jmGjRnfQkuWqw4mKnHJasnEWxH6oQNM5fYJ4IffdrFkAk-lbAl1PXYW6ZqL7jbEgdCE4AharDUgsQ9Pg4EM.IpsagJ_qU3AxJXdnyz7mWnCpsFjgZqBBap_DYcwM7QA&dib_tag=se&keywords=hard+drive&qid=1754952715&sr=8-8
9,Amazon,monitor,‎B07C812LHQ,"Maxone 1TB Ultra Slim Portable External Hard Drive HDD USB 3.0 Compatible with PC, Laptop, Charcoal Grey",47.28,Maxone,‎Ultra Slim,1 TB,"3 Years Warranty, Portable hard drive","Laptop, Desktop",External Hard Drive,https://www.amazon.com/1000GB-Portable-External-Desktop-Chromebook/dp/B07C812LHQ/ref=sr_1_9?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh-YWwaF1cHlv14ouB8kFg4RFW1flwrKHe4nYVBno_4i3gHn7nxwixEUyI0BRG1Zp-LeLi4Fct5R3yo9U3_utz2_3NJkiLI9erro5fhj259IjcBmPK-6fQ11wS14hyKL98tk_jmGjRnfQkuWqw4mKnHJasnEWxH6oQNM5fYJ4IffdrFkAk-lbAl1PXYW6ZqL7jbEgdCE4AharDUgsQ9Pg4EM.IpsagJ_qU3AxJXdnyz7mWnCpsFjgZqBBap_DYcwM7QA&dib_tag=se&keywords=hard+drive&qid=1754952715&sr=8-9
10,Amazon,monitor,‎B00IRV005E,"LaCie Rugged Mini 2TB External Hard Drive Portable HDD - USB 3.0/ 2.0 Compatible, Drop Shock Dust Rain Resistant Shuttle Drive, For Mac And PC Computer (LAC9000298), orange",99.99,LaCie,‎LaCie Rugged Mini,2 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/LaCie-Rugged-External-Portable-LAC9000298/dp/B00IRV005E/ref=sr_1_10?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh-YWwaF1cHlv14ouB8kFg4RFW1flwrKHe4nYVBno_4i3gHn7nxwixEUyI0BRG1Zp-LeLi4Fct5R3yo9U3_utz2_3NJkiLI9erro5fhj259IjcBmPK-6fQ11wS14hyKL98tk_jmGjRnfQkuWqw4mKnHJasnEWxH6oQNM5fYJ4IffdrFkAk-lbAl1PXYW6ZqL7jbEgdCE4AharDUgsQ9Pg4EM.IpsagJ_qU3AxJXdnyz7mWnCpsFjgZqBBap_DYcwM7QA&dib_tag=se&keywords=hard+drive&qid=1754952715&sr=8-10
