id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,B0F7HJJN7Z,"Lenovo IdeaPad 1 Laptop Computer for Home and Business Student, 32GB DDR4 RAM, 1TB PCIe SSD, 15.6"" FHD, Intel Dual-Core Processor, WiFi 6, Bluetooth, Type-C, HDMI, Windows 11 Pro, Wendbo",429.0,Lenovo,IdeaPad,‎1 TB SSD,‎32 GB DDR4,‎1920 x 1080 Pixels,‎Cloud Grey,https://www.amazon.com/Lenovo-Computer-Dual-Core-Processor-Bluetooth/dp/B0F7HJJN7Z/ref=sr_1_1?dib=eyJ2IjoiMSJ9.5q_H7wBxJs793UANJQGtOGZTi7VwdwyX9MRHeD14KR-72WKYvrLnKFYDpNmnwVYp3We7fDTL9qAvqRgYcLenBZBH--rJ7jqTLr1N4uYJqUdtNDdPfod3btY50IhE6wjo6JWiSEdp5n1mF3DsGYU9aquY91eGg0p4Ac-8slOzPEydXz25K37imPD7Pj8-r2Kc8IU6dOFLO2X7U4o6AFtIYLAO_IJS6vIkCbXUY_ojjjc.bDKLUAnZbFRVUbF3Cnbu2Nk5dKG-u5xnuYMocjia4-M&dib_tag=se&keywords=laptop&qid=1748819162&sr=8-1
2,Amazon,laptop,B0BS4BP8FB,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",299.99,acer,Laptop,‎128 GB SSD,‎8 GB LPDDR5,‎1920 x 1080 pixels,‎Silver,https://www.amazon.com/A315-24P-R7VH-Display-Quad-Core-Processor-Graphics/dp/B0BS4BP8FB/ref=sr_1_2?dib=eyJ2IjoiMSJ9.5q_H7wBxJs793UANJQGtOGZTi7VwdwyX9MRHeD14KR-72WKYvrLnKFYDpNmnwVYp3We7fDTL9qAvqRgYcLenBZBH--rJ7jqTLr1N4uYJqUdtNDdPfod3btY50IhE6wjo6JWiSEdp5n1mF3DsGYU9aquY91eGg0p4Ac-8slOzPEydXz25K37imPD7Pj8-r2Kc8IU6dOFLO2X7U4o6AFtIYLAO_IJS6vIkCbXUY_ojjjc.bDKLUAnZbFRVUbF3Cnbu2Nk5dKG-u5xnuYMocjia4-M&dib_tag=se&keywords=laptop&qid=1748819162&sr=8-2
3,Amazon,laptop,B0F7577RSP,"HP 15 15.6"" FHD Laptop Computer Student and Business, Intel Quad-Core Processor (Beat i3-1115G4), 16GB DDR4 RAM, 512GB PCIe SSD, WiFi 6E, Bluetooth 5.3, HDMI, Type-C, Silver, Windows 11 Pro, Wendbo",379.0,HP,Laptop,‎512 GB SSD,‎16 GB DDR4,‎1920 x 1080 Pixels,‎Natural Silver,https://www.amazon.com/HP-15-Quad-Core-Processor-i3-1115G4/dp/B0F7577RSP/ref=sr_1_3?dib=eyJ2IjoiMSJ9.5q_H7wBxJs793UANJQGtOGZTi7VwdwyX9MRHeD14KR-72WKYvrLnKFYDpNmnwVYp3We7fDTL9qAvqRgYcLenBZBH--rJ7jqTLr1N4uYJqUdtNDdPfod3btY50IhE6wjo6JWiSEdp5n1mF3DsGYU9aquY91eGg0p4Ac-8slOzPEydXz25K37imPD7Pj8-r2Kc8IU6dOFLO2X7U4o6AFtIYLAO_IJS6vIkCbXUY_ojjjc.bDKLUAnZbFRVUbF3Cnbu2Nk5dKG-u5xnuYMocjia4-M&dib_tag=se&keywords=laptop&qid=1748819162&sr=8-3
4,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",179.0,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_4?dib=eyJ2IjoiMSJ9.5q_H7wBxJs793UANJQGtOGZTi7VwdwyX9MRHeD14KR-72WKYvrLnKFYDpNmnwVYp3We7fDTL9qAvqRgYcLenBZBH--rJ7jqTLr1N4uYJqUdtNDdPfod3btY50IhE6wjo6JWiSEdp5n1mF3DsGYU9aquY91eGg0p4Ac-8slOzPEydXz25K37imPD7Pj8-r2Kc8IU6dOFLO2X7U4o6AFtIYLAO_IJS6vIkCbXUY_ojjjc.bDKLUAnZbFRVUbF3Cnbu2Nk5dKG-u5xnuYMocjia4-M&dib_tag=se&keywords=laptop&qid=1748819162&sr=8-4
5,Amazon,laptop,B0F8N161W3,"15.6 Inch Laptop with Office 365, 4GB RAM, 128GB Storage Expandable 1TB, 5205U Processor, HD Display, Windows 11 Laptops Computer, Wi-Fi 5, BT4.2, Numpad, Type-C, for Business and Students.",199.99,jumper,EZbook S7-Hi,‎128 GB Emmc,‎DDR4,‎1366 x 768 pixels,‎Gray,https://www.amazon.com/Expandable-Processor-Computer-Business-Students/dp/B0F8N161W3/ref=sr_1_5?dib=eyJ2IjoiMSJ9.5q_H7wBxJs793UANJQGtOGZTi7VwdwyX9MRHeD14KR-72WKYvrLnKFYDpNmnwVYp3We7fDTL9qAvqRgYcLenBZBH--rJ7jqTLr1N4uYJqUdtNDdPfod3btY50IhE6wjo6JWiSEdp5n1mF3DsGYU9aquY91eGg0p4Ac-8slOzPEydXz25K37imPD7Pj8-r2Kc8IU6dOFLO2X7U4o6AFtIYLAO_IJS6vIkCbXUY_ojjjc.bDKLUAnZbFRVUbF3Cnbu2Nk5dKG-u5xnuYMocjia4-M&dib_tag=se&keywords=laptop&qid=1748819162&sr=8-5
6,Amazon,laptop,B0F4RG657B,"SGIN Laptop Computer 15.6 Inch, Windows 11 Laptops with 4GB RAM 128GB SSD, Celeron N4000 Processor Notebook, BT4.2.0, HDMI, 7000mah, WiFi, UHD Graphics 600, Type-C, 2.4/5G WiFi",189.99,SGIN,M15,,‎4 GB,,,https://www.amazon.com/SGIN-Computer-Processor-Notebook-Graphics/dp/B0F4RG657B/ref=sr_1_6?dib=eyJ2IjoiMSJ9.5q_H7wBxJs793UANJQGtOGZTi7VwdwyX9MRHeD14KR-72WKYvrLnKFYDpNmnwVYp3We7fDTL9qAvqRgYcLenBZBH--rJ7jqTLr1N4uYJqUdtNDdPfod3btY50IhE6wjo6JWiSEdp5n1mF3DsGYU9aquY91eGg0p4Ac-8slOzPEydXz25K37imPD7Pj8-r2Kc8IU6dOFLO2X7U4o6AFtIYLAO_IJS6vIkCbXUY_ojjjc.bDKLUAnZbFRVUbF3Cnbu2Nk5dKG-u5xnuYMocjia4-M&dib_tag=se&keywords=laptop&qid=1748819162&sr=8-6
7,Amazon,laptop,B0CZL2SLCJ,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Gold",293.55,HP,HP Stream,‎128 GB Emmc,‎16 GB DDR4,‎1366 x 768 pixels,‎Gold,https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZL2SLCJ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.5q_H7wBxJs793UANJQGtOGZTi7VwdwyX9MRHeD14KR-72WKYvrLnKFYDpNmnwVYp3We7fDTL9qAvqRgYcLenBZBH--rJ7jqTLr1N4uYJqUdtNDdPfod3btY50IhE6wjo6JWiSEdp5n1mF3DsGYU9aquY91eGg0p4Ac-8slOzPEydXz25K37imPD7Pj8-r2Kc8IU6dOFLO2X7U4o6AFtIYLAO_IJS6vIkCbXUY_ojjjc.bDKLUAnZbFRVUbF3Cnbu2Nk5dKG-u5xnuYMocjia4-M&dib_tag=se&keywords=laptop&qid=1748819162&sr=8-7
8,Amazon,laptop,B0DSF8R1P6,"HP Flagship 14"" HD Laptop with 1 Year Office 365 | 16GB RAM | 1.28TB Storage(128GB EMMC & 160GB Docking Station Set & 1TB Cloud Storage) | Intel 4-Core Processor | Webcam | Wi-Fi | Windows 11 | Black",298.99,HP,HP Stream,‎128 GB Emmc,‎16 GB DDR4,‎1366 x 768 pixels,‎‎‎Jet Black,https://www.amazon.com/HP-Flagship-Storage-Docking-Processor/dp/B0DSF8R1P6/ref=sr_1_8?dib=eyJ2IjoiMSJ9.5q_H7wBxJs793UANJQGtOGZTi7VwdwyX9MRHeD14KR-72WKYvrLnKFYDpNmnwVYp3We7fDTL9qAvqRgYcLenBZBH--rJ7jqTLr1N4uYJqUdtNDdPfod3btY50IhE6wjo6JWiSEdp5n1mF3DsGYU9aquY91eGg0p4Ac-8slOzPEydXz25K37imPD7Pj8-r2Kc8IU6dOFLO2X7U4o6AFtIYLAO_IJS6vIkCbXUY_ojjjc.bDKLUAnZbFRVUbF3Cnbu2Nk5dKG-u5xnuYMocjia4-M&dib_tag=se&keywords=laptop&qid=1748819162&sr=8-8
9,Amazon,laptop,B0DCSYTVDD,"HP 255 G10 Laptop for Home or Work, 16GB RAM, 1TB SSD, 15.6"" Full HD, Ryzen 3 7330U (Beat Intel i5-1135G7), HDMI, USB-C, Windows 11 Pro, Business and Fun Ready",449.99,HP,G10,‎1 TB SSD,‎16 GB DDR4,‎1920 x 1080 pixels,‎Silver,https://www.amazon.com/HP-255-i5-1135G7-Windows-Business/dp/B0DCSYTVDD/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5q_H7wBxJs793UANJQGtOGZTi7VwdwyX9MRHeD14KR-72WKYvrLnKFYDpNmnwVYp3We7fDTL9qAvqRgYcLenBZBH--rJ7jqTLr1N4uYJqUdtNDdPfod3btY50IhE6wjo6JWiSEdp5n1mF3DsGYU9aquY91eGg0p4Ac-8slOzPEydXz25K37imPD7Pj8-r2Kc8IU6dOFLO2X7U4o6AFtIYLAO_IJS6vIkCbXUY_ojjjc.bDKLUAnZbFRVUbF3Cnbu2Nk5dKG-u5xnuYMocjia4-M&dib_tag=se&keywords=laptop&qid=1748819162&sr=8-9
10,Amazon,laptop,‎B0DZDC3WW5,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue",837.19,Apple,MacBook Air,,,,,https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZDC3WW5/ref=sr_1_10?dib=eyJ2IjoiMSJ9.5q_H7wBxJs793UANJQGtOGZTi7VwdwyX9MRHeD14KR-72WKYvrLnKFYDpNmnwVYp3We7fDTL9qAvqRgYcLenBZBH--rJ7jqTLr1N4uYJqUdtNDdPfod3btY50IhE6wjo6JWiSEdp5n1mF3DsGYU9aquY91eGg0p4Ac-8slOzPEydXz25K37imPD7Pj8-r2Kc8IU6dOFLO2X7U4o6AFtIYLAO_IJS6vIkCbXUY_ojjjc.bDKLUAnZbFRVUbF3Cnbu2Nk5dKG-u5xnuYMocjia4-M&dib_tag=se&keywords=laptop&qid=1748819162&sr=8-10
