id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B08GTYFC37,"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",99.9,SanDisk,‎SanDisk Extreme Portable SSD,1 TB,"Water-resistant,dust-resistant,Portable","Laptop, Desktop, Tablet",,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08GTYFC37/ref=sr_1_2?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh0JeHennKtQGKgnklwcWIPSeT1yzqY1L8e4eCvnKKw5lJ577JkmjgsK80UxqHF-A4hnqHZ1pIYF-EIHk3TG20ixziP4za1r-jidbB71_5mNKDDwbpHIfTx3XGIvXM_Re3_gojnOL6hFoYgVvHhUEJKEAXOIZ2vAjzV2hIzrfK_kV9xXumzBW4FyPT8RrSMtmpA2M1N2DcFAV6qPCwV_Yp0k.Lywcqy5VPH1OLYhnqr1Cm5l6Qq-dblCyO2TV1Id0JvI&dib_tag=se&keywords=hard+drive&qid=1750719152&sr=8-2
2,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",69.99,Seagate,‎Basic Portable Drive,2 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh0JeHennKtQGKgnklwcWIPSeT1yzqY1L8e4eCvnKKw5lJ577JkmjgsK80UxqHF-A4hnqHZ1pIYF-EIHk3TG20ixziP4za1r-jidbB71_5mNKDDwbpHIfTx3XGIvXM_Re3_gojnOL6hFoYgVvHhUEJKEAXOIZ2vAjzV2hIzrfK_kV9xXumzBW4FyPT8RrSMtmpA2M1N2DcFAV6qPCwV_Yp0k.Lywcqy5VPH1OLYhnqr1Cm5l6Qq-dblCyO2TV1Id0JvI&dib_tag=se&keywords=hard+drive&qid=1750719152&sr=8-1
3,Amazon,monitor,‎B089FTJ33D,"Seagate Expansion STEA5000402 5 TB Hard Drive - 2.5"" External - USB 3.0 (Renewed)",165.0,Seagate,‎Seagate Expansion,5 TB,,"Laptop, Desktop",,https://www.amazon.com/Seagate-Expansion-STEA5000402-Hard-Drive/dp/B089FTJ33D/ref=sr_1_3?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh0JeHennKtQGKgnklwcWIPSeT1yzqY1L8e4eCvnKKw5lJ577JkmjgsK80UxqHF-A4hnqHZ1pIYF-EIHk3TG20ixziP4za1r-jidbB71_5mNKDDwbpHIfTx3XGIvXM_Re3_gojnOL6hFoYgVvHhUEJKEAXOIZ2vAjzV2hIzrfK_kV9xXumzBW4FyPT8RrSMtmpA2M1N2DcFAV6qPCwV_Yp0k.Lywcqy5VPH1OLYhnqr1Cm5l6Qq-dblCyO2TV1Id0JvI&dib_tag=se&keywords=hard+drive&qid=1750719152&sr=8-3
4,Amazon,monitor,‎B091FS79T8,"UnionSine 500GB 2.5"" Ultra Slim Portable External Hard Drive HDD-USB 3.0 for PC, Mac, Laptop, PS4, Xbox one,Xbox 360-HD-2510(Black)",28.28,UnionSine,‎HD2510,500 GB,"3 Years Warranty, portable hard drive","PS4, Laptop, Desktop, xbox",External Hard Drive,https://www.amazon.com/UnionSine-Portable-External-Storage-Compatible/dp/B091FS79T8/ref=sr_1_4?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh0JeHennKtQGKgnklwcWIPSeT1yzqY1L8e4eCvnKKw5lJ577JkmjgsK80UxqHF-A4hnqHZ1pIYF-EIHk3TG20ixziP4za1r-jidbB71_5mNKDDwbpHIfTx3XGIvXM_Re3_gojnOL6hFoYgVvHhUEJKEAXOIZ2vAjzV2hIzrfK_kV9xXumzBW4FyPT8RrSMtmpA2M1N2DcFAV6qPCwV_Yp0k.Lywcqy5VPH1OLYhnqr1Cm5l6Qq-dblCyO2TV1Id0JvI&dib_tag=se&keywords=hard+drive&qid=1750719152&sr=8-4
5,Amazon,monitor,‎B07D5V2ZXD,"Western Digital 8TB Elements Desktop External Hard Drive, USB 3.0 external hard drive for plug-and-play storage - Western DigitalBWLG0080HBK-NESN, Black",139.99,WD,‎Elements Desktop,8 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Western-Digital-Elements-External-external/dp/B07D5V2ZXD/ref=sr_1_5?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh0JeHennKtQGKgnklwcWIPSeT1yzqY1L8e4eCvnKKw5lJ577JkmjgsK80UxqHF-A4hnqHZ1pIYF-EIHk3TG20ixziP4za1r-jidbB71_5mNKDDwbpHIfTx3XGIvXM_Re3_gojnOL6hFoYgVvHhUEJKEAXOIZ2vAjzV2hIzrfK_kV9xXumzBW4FyPT8RrSMtmpA2M1N2DcFAV6qPCwV_Yp0k.Lywcqy5VPH1OLYhnqr1Cm5l6Qq-dblCyO2TV1Id0JvI&dib_tag=se&keywords=hard+drive&qid=1750719152&sr=8-5
6,Amazon,monitor,‎B07H289S7C,Seagate BarraCuda 8TB Internal Hard Drive HDD – 3.5 Inch Sata 6 Gb/s 5400 RPM 256MB Cache for Computer Desktop PC (ST8000DMZ04/004),129.39,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Gaming Console, Desktop",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_6?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh0JeHennKtQGKgnklwcWIPSeT1yzqY1L8e4eCvnKKw5lJ577JkmjgsK80UxqHF-A4hnqHZ1pIYF-EIHk3TG20ixziP4za1r-jidbB71_5mNKDDwbpHIfTx3XGIvXM_Re3_gojnOL6hFoYgVvHhUEJKEAXOIZ2vAjzV2hIzrfK_kV9xXumzBW4FyPT8RrSMtmpA2M1N2DcFAV6qPCwV_Yp0k.Lywcqy5VPH1OLYhnqr1Cm5l6Qq-dblCyO2TV1Id0JvI&dib_tag=se&keywords=hard+drive&qid=1750719152&sr=8-6
7,Amazon,monitor,‎B0DJNXP1NY,"ORICO DataMatrix 9TB Hybrid Storage Solution, 1TB SSD for Data Process + 8TB HDD for Data Backup, 1GbE, 10Gbps USB C & USB A, All-in-One Storage & Hub, DM102",1599.99,ORICO,,9 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/ORICO-DataMatrix-Storage-Solution-Process/dp/B0DJNXP1NY/ref=sr_1_7?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh0JeHennKtQGKgnklwcWIPSeT1yzqY1L8e4eCvnKKw5lJ577JkmjgsK80UxqHF-A4hnqHZ1pIYF-EIHk3TG20ixziP4za1r-jidbB71_5mNKDDwbpHIfTx3XGIvXM_Re3_gojnOL6hFoYgVvHhUEJKEAXOIZ2vAjzV2hIzrfK_kV9xXumzBW4FyPT8RrSMtmpA2M1N2DcFAV6qPCwV_Yp0k.Lywcqy5VPH1OLYhnqr1Cm5l6Qq-dblCyO2TV1Id0JvI&dib_tag=se&keywords=hard+drive&qid=1750719152&sr=8-7
8,Amazon,monitor,‎B0BQX6DVWY,"Toshiba Canvio Basics 1TB Portable External Hard Drive USB 3.0, Black - HDTB510XK3AA",58.88,TOSHIBA,‎Canvio Basics,1 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/Toshiba-Canvio-Basics-Portable-External/dp/B0BQX6DVWY/ref=sr_1_8?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh0JeHennKtQGKgnklwcWIPSeT1yzqY1L8e4eCvnKKw5lJ577JkmjgsK80UxqHF-A4hnqHZ1pIYF-EIHk3TG20ixziP4za1r-jidbB71_5mNKDDwbpHIfTx3XGIvXM_Re3_gojnOL6hFoYgVvHhUEJKEAXOIZ2vAjzV2hIzrfK_kV9xXumzBW4FyPT8RrSMtmpA2M1N2DcFAV6qPCwV_Yp0k.Lywcqy5VPH1OLYhnqr1Cm5l6Qq-dblCyO2TV1Id0JvI&dib_tag=se&keywords=hard+drive&qid=1750719152&sr=8-8
9,Amazon,monitor,‎B00IRV005E,"LaCie Rugged Mini 2TB External Hard Drive Portable HDD - USB 3.0/ 2.0 Compatible, Drop Shock Dust Rain Resistant Shuttle Drive, For Mac And PC Computer (LAC9000298), orange",84.99,LaCie,‎LaCie Rugged Mini,2 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/LaCie-Rugged-External-Portable-LAC9000298/dp/B00IRV005E/ref=sr_1_9?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh0JeHennKtQGKgnklwcWIPSeT1yzqY1L8e4eCvnKKw5lJ577JkmjgsK80UxqHF-A4hnqHZ1pIYF-EIHk3TG20ixziP4za1r-jidbB71_5mNKDDwbpHIfTx3XGIvXM_Re3_gojnOL6hFoYgVvHhUEJKEAXOIZ2vAjzV2hIzrfK_kV9xXumzBW4FyPT8RrSMtmpA2M1N2DcFAV6qPCwV_Yp0k.Lywcqy5VPH1OLYhnqr1Cm5l6Qq-dblCyO2TV1Id0JvI&dib_tag=se&keywords=hard+drive&qid=1750719152&sr=8-9
10,Amazon,monitor,‎B07C812LHQ,"Maxone 1TB Ultra Slim Portable External Hard Drive HDD USB 3.0 Compatible with PC, Laptop, Charcoal Grey",47.69,Maxone,‎Ultra Slim,1 TB,"3 Years Warranty, Portable hard drive","Laptop, Desktop",External Hard Drive,https://www.amazon.com/1000GB-Portable-External-Desktop-Chromebook/dp/B07C812LHQ/ref=sr_1_10?dib=eyJ2IjoiMSJ9.OtIs0-TwzvdNcHT81vPKh0JeHennKtQGKgnklwcWIPSeT1yzqY1L8e4eCvnKKw5lJ577JkmjgsK80UxqHF-A4hnqHZ1pIYF-EIHk3TG20ixziP4za1r-jidbB71_5mNKDDwbpHIfTx3XGIvXM_Re3_gojnOL6hFoYgVvHhUEJKEAXOIZ2vAjzV2hIzrfK_kV9xXumzBW4FyPT8RrSMtmpA2M1N2DcFAV6qPCwV_Yp0k.Lywcqy5VPH1OLYhnqr1Cm5l6Qq-dblCyO2TV1Id0JvI&dib_tag=se&keywords=hard+drive&qid=1750719152&sr=8-10
