id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,B0DRVV3H89,"15.6-FHD-Laptop Student-Laptop, 16GB RAM 1TB SSD, Intel Pentium Quad-Core N100 Processor (Up to 3.4GHz) Backlit Keyboard Fingerprint WiFi 6 BT5.2 Business-Laptop, 2 Years Warranty Windows 11 Laptop",299.99,NIMO,16GB RAM|1TB SSD,1024 GB,,,,https://www.amazon.com/15-6-FHD-Laptop-Student-Laptop-Quad-Core-Fingerprint-Business-Laptop/dp/B0DRVV3H89/ref=sr_1_2?dib=eyJ2IjoiMSJ9.E0lbbYvx8cSHA4Gc8S0y2KD-yFaV_yyTyTlNf8CYRKG0Bw5-B-ryOlhlaVGkJMX_8hjUyJSqi8TplTMx6O_4Wbk_phU7ycqj9sHsAwc1Pp_x8R3hM481wwsPzrGG9RC_YHrFzLeSq0VNTyRj1HOP_UBmRW5O1Fz9P1aAcmsmkFqQ1EFWO47BoFNoVKxJT2TiUcF1R4wTKSduElrMd2gaJITi7IDuFJORKpVAHIJ_6-E.79S2BlcdlnMcOckkiGU4tZfo24tS1lU1-IayUbKbSdM&dib_tag=se&keywords=laptop&qid=1744067342&sr=8-2
2,Amazon,laptop,B0F1N3ZDB6,"Lenovo IdeaPad Laptop Computer for Business and Student, Intel Dual Core Processor, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.2, 15.6"" FHD, Type-C, HDMI, Cloud Grey, Windows 11 Pro, AZ-XUT",399.0,Lenovo,IdeaPad,‎1 TB SSD,‎32 GB DDR4,‎1920 x 1080 Pixels,‎Cloud Grey,https://www.amazon.com/Lenovo-Computer-Business-Processor-Bluetooth/dp/B0F1N3ZDB6/ref=sr_1_1?dib=eyJ2IjoiMSJ9.E0lbbYvx8cSHA4Gc8S0y2KD-yFaV_yyTyTlNf8CYRKG0Bw5-B-ryOlhlaVGkJMX_8hjUyJSqi8TplTMx6O_4Wbk_phU7ycqj9sHsAwc1Pp_x8R3hM481wwsPzrGG9RC_YHrFzLeSq0VNTyRj1HOP_UBmRW5O1Fz9P1aAcmsmkFqQ1EFWO47BoFNoVKxJT2TiUcF1R4wTKSduElrMd2gaJITi7IDuFJORKpVAHIJ_6-E.79S2BlcdlnMcOckkiGU4tZfo24tS1lU1-IayUbKbSdM&dib_tag=se&keywords=laptop&qid=1744067342&sr=8-1
3,Amazon,laptop,B0B2D77YB8,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core, 8GB RAM, 192GB Storage(64GB eMMC+128GB Ghost Manta SD Card), 1 Year Office 365, USB C, Win 11 S",265.99,HP,HP Laptop,‎64 GB SSD,‎8 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Students-Business-Quad-Core-Storage/dp/B0B2D77YB8/ref=sr_1_3?dib=eyJ2IjoiMSJ9.E0lbbYvx8cSHA4Gc8S0y2KD-yFaV_yyTyTlNf8CYRKG0Bw5-B-ryOlhlaVGkJMX_8hjUyJSqi8TplTMx6O_4Wbk_phU7ycqj9sHsAwc1Pp_x8R3hM481wwsPzrGG9RC_YHrFzLeSq0VNTyRj1HOP_UBmRW5O1Fz9P1aAcmsmkFqQ1EFWO47BoFNoVKxJT2TiUcF1R4wTKSduElrMd2gaJITi7IDuFJORKpVAHIJ_6-E.79S2BlcdlnMcOckkiGU4tZfo24tS1lU1-IayUbKbSdM&dib_tag=se&keywords=laptop&qid=1744067342&sr=8-3
4,Amazon,laptop,B09VZR2BGN,"HP 14"" HD Laptop, Windows 11, Intel Celeron Dual-Core Processor Up to 2.60GHz, 4GB RAM, 64GB SSD, Webcam, Dale Blue (Renewed)",166.99,HP,HP 14inch Laptop,‎64 GB SSD,‎4 GB DDR4,‎1366 x 768 pixels,‎Dale Blue,https://www.amazon.com/HP-14-Laptop-Dual-Core-Processor/dp/B09VZR2BGN/ref=sr_1_5?dib=eyJ2IjoiMSJ9.E0lbbYvx8cSHA4Gc8S0y2KD-yFaV_yyTyTlNf8CYRKG0Bw5-B-ryOlhlaVGkJMX_8hjUyJSqi8TplTMx6O_4Wbk_phU7ycqj9sHsAwc1Pp_x8R3hM481wwsPzrGG9RC_YHrFzLeSq0VNTyRj1HOP_UBmRW5O1Fz9P1aAcmsmkFqQ1EFWO47BoFNoVKxJT2TiUcF1R4wTKSduElrMd2gaJITi7IDuFJORKpVAHIJ_6-E.79S2BlcdlnMcOckkiGU4tZfo24tS1lU1-IayUbKbSdM&dib_tag=se&keywords=laptop&qid=1744067342&sr=8-5
5,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",180.38,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_4?dib=eyJ2IjoiMSJ9.E0lbbYvx8cSHA4Gc8S0y2KD-yFaV_yyTyTlNf8CYRKG0Bw5-B-ryOlhlaVGkJMX_8hjUyJSqi8TplTMx6O_4Wbk_phU7ycqj9sHsAwc1Pp_x8R3hM481wwsPzrGG9RC_YHrFzLeSq0VNTyRj1HOP_UBmRW5O1Fz9P1aAcmsmkFqQ1EFWO47BoFNoVKxJT2TiUcF1R4wTKSduElrMd2gaJITi7IDuFJORKpVAHIJ_6-E.79S2BlcdlnMcOckkiGU4tZfo24tS1lU1-IayUbKbSdM&dib_tag=se&keywords=laptop&qid=1744067342&sr=8-4
6,Amazon,laptop,B0CF62H34N,"Lenovo IdeaPad 1 Student Laptop, 15.6"" FHD Display, Intel Dual Core Processor, 12GB RAM, 512GB SSD + 128GB eMMC, 1 Year Office 365, Wi-Fi 6, Webcam, Bluetooth, SD Card Reader, Windows 11 Home, Grey",288.15,Lenovo,IdeaPad 1 15IJL7,‎512 GB SSD,‎12 GB DDR4,‎1920 x 1080 pixels,‎Gray,https://www.amazon.com/Lenovo-IdeaPad-Student-Processor-Bluetooth/dp/B0CF62H34N/ref=sr_1_7?dib=eyJ2IjoiMSJ9.E0lbbYvx8cSHA4Gc8S0y2KD-yFaV_yyTyTlNf8CYRKG0Bw5-B-ryOlhlaVGkJMX_8hjUyJSqi8TplTMx6O_4Wbk_phU7ycqj9sHsAwc1Pp_x8R3hM481wwsPzrGG9RC_YHrFzLeSq0VNTyRj1HOP_UBmRW5O1Fz9P1aAcmsmkFqQ1EFWO47BoFNoVKxJT2TiUcF1R4wTKSduElrMd2gaJITi7IDuFJORKpVAHIJ_6-E.79S2BlcdlnMcOckkiGU4tZfo24tS1lU1-IayUbKbSdM&dib_tag=se&keywords=laptop&qid=1744067342&sr=8-7
7,Amazon,laptop,B0DW9JFQH9,"HP Business 17.3"" Touchscreen Laptop, 8-Cores Intel Core i3-N305, 32GB RAM, 128GB eMMC + 1TB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Pro, Silver",799.0,HP,TPN-I139,‎1 TB SSD,‎32 GB DDR4,‎1600 x 900 pixels,‎Silver,https://www.amazon.com/HP-Business-Touchscreen-8-Cores-i3-N305/dp/B0DW9JFQH9/ref=sr_1_6?dib=eyJ2IjoiMSJ9.E0lbbYvx8cSHA4Gc8S0y2KD-yFaV_yyTyTlNf8CYRKG0Bw5-B-ryOlhlaVGkJMX_8hjUyJSqi8TplTMx6O_4Wbk_phU7ycqj9sHsAwc1Pp_x8R3hM481wwsPzrGG9RC_YHrFzLeSq0VNTyRj1HOP_UBmRW5O1Fz9P1aAcmsmkFqQ1EFWO47BoFNoVKxJT2TiUcF1R4wTKSduElrMd2gaJITi7IDuFJORKpVAHIJ_6-E.79S2BlcdlnMcOckkiGU4tZfo24tS1lU1-IayUbKbSdM&dib_tag=se&keywords=laptop&qid=1744067342&sr=8-6
8,Amazon,laptop,B0CZKPF2QH,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",309.0,HP,HP Stream,‎128 GB Emmc,‎16 GB DDR4,‎1366 x 768 pixels,‎Silver,https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZKPF2QH/ref=sr_1_9?dib=eyJ2IjoiMSJ9.E0lbbYvx8cSHA4Gc8S0y2KD-yFaV_yyTyTlNf8CYRKG0Bw5-B-ryOlhlaVGkJMX_8hjUyJSqi8TplTMx6O_4Wbk_phU7ycqj9sHsAwc1Pp_x8R3hM481wwsPzrGG9RC_YHrFzLeSq0VNTyRj1HOP_UBmRW5O1Fz9P1aAcmsmkFqQ1EFWO47BoFNoVKxJT2TiUcF1R4wTKSduElrMd2gaJITi7IDuFJORKpVAHIJ_6-E.79S2BlcdlnMcOckkiGU4tZfo24tS1lU1-IayUbKbSdM&dib_tag=se&keywords=laptop&qid=1744067342&sr=8-9
9,Amazon,laptop,B09SVSBVP1,"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)",171.0,HP,Chromebook 14a-na0226nr,‎64 GB SSD,‎4 GB DDR4,‎1366 x 768,‎Mineral Silver,https://www.amazon.com/HP-Chromebook-Graphics-Keyboard-14a-na0226nr/dp/B09SVSBVP1/ref=sr_1_8?dib=eyJ2IjoiMSJ9.E0lbbYvx8cSHA4Gc8S0y2KD-yFaV_yyTyTlNf8CYRKG0Bw5-B-ryOlhlaVGkJMX_8hjUyJSqi8TplTMx6O_4Wbk_phU7ycqj9sHsAwc1Pp_x8R3hM481wwsPzrGG9RC_YHrFzLeSq0VNTyRj1HOP_UBmRW5O1Fz9P1aAcmsmkFqQ1EFWO47BoFNoVKxJT2TiUcF1R4wTKSduElrMd2gaJITi7IDuFJORKpVAHIJ_6-E.79S2BlcdlnMcOckkiGU4tZfo24tS1lU1-IayUbKbSdM&dib_tag=se&keywords=laptop&qid=1744067342&sr=8-8
10,Amazon,laptop,B0DWYJL2PF,"Lenovo V15 Business Laptop | Intel 4-core Processor | Intel UHD Graphics | 15.6"" FHD (1920 x 1080) | 32GB RAM | 1TB SSD | Ethernet RJ-45 | Military Durability | Windows 11 Pro",459.99,Lenovo,V15,‎1 TB SSD,‎DDR4,‎1920 x 1080 pixels,‎Black,https://www.amazon.com/Lenovo-V15-Business-Processor-Durability/dp/B0DWYJL2PF/ref=sr_1_10?dib=eyJ2IjoiMSJ9.E0lbbYvx8cSHA4Gc8S0y2KD-yFaV_yyTyTlNf8CYRKG0Bw5-B-ryOlhlaVGkJMX_8hjUyJSqi8TplTMx6O_4Wbk_phU7ycqj9sHsAwc1Pp_x8R3hM481wwsPzrGG9RC_YHrFzLeSq0VNTyRj1HOP_UBmRW5O1Fz9P1aAcmsmkFqQ1EFWO47BoFNoVKxJT2TiUcF1R4wTKSduElrMd2gaJITi7IDuFJORKpVAHIJ_6-E.79S2BlcdlnMcOckkiGU4tZfo24tS1lU1-IayUbKbSdM&dib_tag=se&keywords=laptop&qid=1744067342&sr=8-10
