id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,‎B0DZDC3WW5,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue",799.0,Apple,MacBook Air,,,,,https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZDC3WW5/ref=sr_1_1?dib=eyJ2IjoiMSJ9.JSfuNnUE0Aaka_uROAVpX2rzeoCGLNmWop23oy5s3PEwV5GiEiHk6H4eP-tJvuW6l646cU4wEbHn_rgZc1iZ7WTUwbw_DXzGCiKGd9OpfOXrFcxmrbeA0BWbrYDimLGvwzuAourEFO9GOp8BtpIHsDeHBslU-c1FhxPNkm6IM1mr55XuvXjE3MdmGhXwCq11VxWQv82XyI7Wn5CF-6KtPF7ZafcTKgoz0K4-9PWBR9s.s0eFCetSedvP43nFwvRdU4z55xO0maToGcvqMih5vXY&dib_tag=se&keywords=laptop&qid=1756767923&sr=8-1
2,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",172.16,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_2?dib=eyJ2IjoiMSJ9.JSfuNnUE0Aaka_uROAVpX2rzeoCGLNmWop23oy5s3PEwV5GiEiHk6H4eP-tJvuW6l646cU4wEbHn_rgZc1iZ7WTUwbw_DXzGCiKGd9OpfOXrFcxmrbeA0BWbrYDimLGvwzuAourEFO9GOp8BtpIHsDeHBslU-c1FhxPNkm6IM1mr55XuvXjE3MdmGhXwCq11VxWQv82XyI7Wn5CF-6KtPF7ZafcTKgoz0K4-9PWBR9s.s0eFCetSedvP43nFwvRdU4z55xO0maToGcvqMih5vXY&dib_tag=se&keywords=laptop&qid=1756767923&sr=8-2
3,Amazon,laptop,B0FL7ZNZF7,"HP Laptop Computer for Home Student Study, 1-Year Office 365, 4GB RAM, 256GB Storage (128GB UFS + 128GB Hub Docking Set), 14 Inch, Intel Processor (Beat i3-1115G4), WiFi 6, Bluetooth 5.4, Windows 11 S",299.99,HP,HP Laptop,‎128 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Natural Silver,https://www.amazon.com/HP-Touchscreen-Processor-14-Bluetooth/dp/B0FL7ZNZF7/ref=sr_1_3?dib=eyJ2IjoiMSJ9.JSfuNnUE0Aaka_uROAVpX2rzeoCGLNmWop23oy5s3PEwV5GiEiHk6H4eP-tJvuW6l646cU4wEbHn_rgZc1iZ7WTUwbw_DXzGCiKGd9OpfOXrFcxmrbeA0BWbrYDimLGvwzuAourEFO9GOp8BtpIHsDeHBslU-c1FhxPNkm6IM1mr55XuvXjE3MdmGhXwCq11VxWQv82XyI7Wn5CF-6KtPF7ZafcTKgoz0K4-9PWBR9s.s0eFCetSedvP43nFwvRdU4z55xO0maToGcvqMih5vXY&dib_tag=se&keywords=laptop&qid=1756767923&sr=8-3
4,Amazon,laptop,B0FHPQ9VHQ,"15.6 Inch Laptop with Office 365, 4GB RAM, 128GB Storage Expandable 1TB, 5205U Processor, HD Display, Windows 11 Laptops Computer, Wi-Fi 5, BT4.2, Numpad, Type-C, for Business and Students.",209.99,jumper,EZbook S7Hi,‎128 GB SSD,‎DDR4,‎1366 x 768 pixels,,https://www.amazon.com/Expandable-Processor-Computer-Business-Students/dp/B0FHPQ9VHQ/ref=sr_1_4?dib=eyJ2IjoiMSJ9.JSfuNnUE0Aaka_uROAVpX2rzeoCGLNmWop23oy5s3PEwV5GiEiHk6H4eP-tJvuW6l646cU4wEbHn_rgZc1iZ7WTUwbw_DXzGCiKGd9OpfOXrFcxmrbeA0BWbrYDimLGvwzuAourEFO9GOp8BtpIHsDeHBslU-c1FhxPNkm6IM1mr55XuvXjE3MdmGhXwCq11VxWQv82XyI7Wn5CF-6KtPF7ZafcTKgoz0K4-9PWBR9s.s0eFCetSedvP43nFwvRdU4z55xO0maToGcvqMih5vXY&dib_tag=se&keywords=laptop&qid=1756767923&sr=8-4
5,Amazon,laptop,B0FHKKKQM4,"HP Touchscreen Laptop Computer for College Student Home Study & Business, 32GB DDR4 RAM, 1TB PCIe SSD, Intel 8-Core Processor, 15.6"", WiFi 6, BT 5.4, HDMI, Moonlight Blue, Windows 11 Pro, Type-C HUB",598.99,HP,Laptop,‎1 TB SSD,‎32 GB DDR4,‎1920x1080 Pixels,‎Moonlight Blue,https://www.amazon.com/HP-Touchscreen-Computer-Processor-Moonlight/dp/B0FHKKKQM4/ref=sr_1_6?dib=eyJ2IjoiMSJ9.JSfuNnUE0Aaka_uROAVpX2rzeoCGLNmWop23oy5s3PEwV5GiEiHk6H4eP-tJvuW6l646cU4wEbHn_rgZc1iZ7WTUwbw_DXzGCiKGd9OpfOXrFcxmrbeA0BWbrYDimLGvwzuAourEFO9GOp8BtpIHsDeHBslU-c1FhxPNkm6IM1mr55XuvXjE3MdmGhXwCq11VxWQv82XyI7Wn5CF-6KtPF7ZafcTKgoz0K4-9PWBR9s.s0eFCetSedvP43nFwvRdU4z55xO0maToGcvqMih5vXY&dib_tag=se&keywords=laptop&qid=1756767923&sr=8-6
6,Amazon,laptop,B0DNPH4G3Z,"HP Chromebook 14 Laptop (14"" HD, Intel 4-Core Celeron N4120, 4GB RAM, 64GB SSD, UHD Graphics 600) for Home & Student, Light Weight & 14-Hr Battery Life, Webcam, Wi-Fi, IST HUB, Chrome OS, Grey",219.99,ist computers,Chromebook 14,‎64 GB Storage,‎LPDDR4,‎1366 x 768 pixels,‎Gray,https://www.amazon.com/Chromebook-14-Celeron-Graphics-Student/dp/B0DNPH4G3Z/ref=sr_1_5?dib=eyJ2IjoiMSJ9.JSfuNnUE0Aaka_uROAVpX2rzeoCGLNmWop23oy5s3PEwV5GiEiHk6H4eP-tJvuW6l646cU4wEbHn_rgZc1iZ7WTUwbw_DXzGCiKGd9OpfOXrFcxmrbeA0BWbrYDimLGvwzuAourEFO9GOp8BtpIHsDeHBslU-c1FhxPNkm6IM1mr55XuvXjE3MdmGhXwCq11VxWQv82XyI7Wn5CF-6KtPF7ZafcTKgoz0K4-9PWBR9s.s0eFCetSedvP43nFwvRdU4z55xO0maToGcvqMih5vXY&dib_tag=se&keywords=laptop&qid=1756767923&sr=8-5
7,Amazon,laptop,B0FLKNZJ1H,"HP Student and Home Laptop with Free Microsoft 365, 16GB RAM, 1.1TB Storage (64GB SSD with 64GB External and 1TB Cloud Storage), Fast Intel Core, Win 11 w/o Earbuds – Perfect for Work & Play",279.99,HP,hp laptop,‎64 GB SSD,‎DDR4,‎1368 x 768 pixels,‎Neutral,https://www.amazon.com/HP-Student-Microsoft-Storage-External/dp/B0FLKNZJ1H/ref=sr_1_7?dib=eyJ2IjoiMSJ9.JSfuNnUE0Aaka_uROAVpX2rzeoCGLNmWop23oy5s3PEwV5GiEiHk6H4eP-tJvuW6l646cU4wEbHn_rgZc1iZ7WTUwbw_DXzGCiKGd9OpfOXrFcxmrbeA0BWbrYDimLGvwzuAourEFO9GOp8BtpIHsDeHBslU-c1FhxPNkm6IM1mr55XuvXjE3MdmGhXwCq11VxWQv82XyI7Wn5CF-6KtPF7ZafcTKgoz0K4-9PWBR9s.s0eFCetSedvP43nFwvRdU4z55xO0maToGcvqMih5vXY&dib_tag=se&keywords=laptop&qid=1756767923&sr=8-7
8,Amazon,laptop,B0FMFF5QRF,"Laptop, Laptop Computer with Intel N97 Processor(Up to 3.6GHz), 16GB DDR4 512GB SSD Windows 11 Laptop for Home Business and Student, 1080P, USB3.2,Long Battery Life",369.0,KAIGERR,LX15,‎512 GB SSD,‎DDR4,‎1920x1080 Pixels,‎Gray Sliver,https://www.amazon.com/KAIGERR-Computer-Processor-Windows-Business/dp/B0FMFF5QRF/ref=sr_1_8?dib=eyJ2IjoiMSJ9.JSfuNnUE0Aaka_uROAVpX2rzeoCGLNmWop23oy5s3PEwV5GiEiHk6H4eP-tJvuW6l646cU4wEbHn_rgZc1iZ7WTUwbw_DXzGCiKGd9OpfOXrFcxmrbeA0BWbrYDimLGvwzuAourEFO9GOp8BtpIHsDeHBslU-c1FhxPNkm6IM1mr55XuvXjE3MdmGhXwCq11VxWQv82XyI7Wn5CF-6KtPF7ZafcTKgoz0K4-9PWBR9s.s0eFCetSedvP43nFwvRdU4z55xO0maToGcvqMih5vXY&dib_tag=se&keywords=laptop&qid=1756767923&sr=8-8
9,Amazon,laptop,B0FKG4M4X8,"Lenovo Laptop Computers for Home Business Student Study, 15.6"" FHD, Intel Processor, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.2, Type-C, Webcam, Numeric Keypad, Cloud Grey, Windows 11 Pro",449.99,Lenovo,IdeaPad,‎1 TB SSD,‎32 GB DDR4,‎1920 x 1080 pixels,‎Cloud Grey,https://www.amazon.com/Lenovo-Computers-Business-Processor-Bluetooth/dp/B0FKG4M4X8/ref=sr_1_10?dib=eyJ2IjoiMSJ9.JSfuNnUE0Aaka_uROAVpX2rzeoCGLNmWop23oy5s3PEwV5GiEiHk6H4eP-tJvuW6l646cU4wEbHn_rgZc1iZ7WTUwbw_DXzGCiKGd9OpfOXrFcxmrbeA0BWbrYDimLGvwzuAourEFO9GOp8BtpIHsDeHBslU-c1FhxPNkm6IM1mr55XuvXjE3MdmGhXwCq11VxWQv82XyI7Wn5CF-6KtPF7ZafcTKgoz0K4-9PWBR9s.s0eFCetSedvP43nFwvRdU4z55xO0maToGcvqMih5vXY&dib_tag=se&keywords=laptop&qid=1756767923&sr=8-10
10,Amazon,laptop,B0BS4BP8FB,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD | AMD Ryzen 3 7320U Quad-Core | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home",314.0,acer,Laptop,‎128 GB SSD,‎8 GB LPDDR5,‎1920 x 1080 pixels,‎Silver,https://www.amazon.com/Aspire-A315-24P-R7VH-Quad-Core-Graphics-Windows/dp/B0BS4BP8FB/ref=sr_1_9?dib=eyJ2IjoiMSJ9.JSfuNnUE0Aaka_uROAVpX2rzeoCGLNmWop23oy5s3PEwV5GiEiHk6H4eP-tJvuW6l646cU4wEbHn_rgZc1iZ7WTUwbw_DXzGCiKGd9OpfOXrFcxmrbeA0BWbrYDimLGvwzuAourEFO9GOp8BtpIHsDeHBslU-c1FhxPNkm6IM1mr55XuvXjE3MdmGhXwCq11VxWQv82XyI7Wn5CF-6KtPF7ZafcTKgoz0K4-9PWBR9s.s0eFCetSedvP43nFwvRdU4z55xO0maToGcvqMih5vXY&dib_tag=se&keywords=laptop&qid=1756767923&sr=8-9
