id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,B0BS4BP8FB,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",299.99,acer,Laptop,‎128 GB SSD,‎8 GB LPDDR5,‎1920 x 1080 pixels,‎Silver,https://www.amazon.com/A315-24P-R7VH-Display-Quad-Core-Processor-Graphics/dp/B0BS4BP8FB/ref=sr_1_1?dib=eyJ2IjoiMSJ9.iBCtzwnCm6CE8Bx8hKmQ8aPD2Pzy3Iea93OSwEy4QXxVy9UmR9dD5O8qmmChu5cpoZv-xwy6ofp_5XSZCULAlJq_vGg1oPinXPTbMgWyKw3C5DziTDQG7svM7O8dK1rVgkzFFT6GsjFVzxcWbfFFRl3mr1tIBhoIpc6sdrB9neY33zk5ZlnjCve1q_iJDRt08UK5l_84WaqfsV6CiHRisnRiUR0LZLe8jBCumU75em4.4pxnyqJJHtAwjaGLRki1AOsN-yNcEau2oZ_uYf4-qHQ&dib_tag=se&keywords=laptop&qid=1748387244&sr=8-1
2,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",185.0,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_2?dib=eyJ2IjoiMSJ9.iBCtzwnCm6CE8Bx8hKmQ8aPD2Pzy3Iea93OSwEy4QXxVy9UmR9dD5O8qmmChu5cpoZv-xwy6ofp_5XSZCULAlJq_vGg1oPinXPTbMgWyKw3C5DziTDQG7svM7O8dK1rVgkzFFT6GsjFVzxcWbfFFRl3mr1tIBhoIpc6sdrB9neY33zk5ZlnjCve1q_iJDRt08UK5l_84WaqfsV6CiHRisnRiUR0LZLe8jBCumU75em4.4pxnyqJJHtAwjaGLRki1AOsN-yNcEau2oZ_uYf4-qHQ&dib_tag=se&keywords=laptop&qid=1748387244&sr=8-2
3,Amazon,laptop,B0F7HJJN7Z,"Lenovo IdeaPad 1 Laptop Computer for Home and Business Student, 32GB DDR4 RAM, 1TB PCIe SSD, 15.6"" FHD, Intel Dual-Core Processor, WiFi 6, Bluetooth, Type-C, HDMI, Windows 11 Pro, Wendbo",399.0,Lenovo,IdeaPad,‎1 TB SSD,‎32 GB DDR4,‎1920 x 1080 Pixels,‎Cloud Grey,https://www.amazon.com/Lenovo-Computer-Dual-Core-Processor-Bluetooth/dp/B0F7HJJN7Z/ref=sr_1_3?dib=eyJ2IjoiMSJ9.iBCtzwnCm6CE8Bx8hKmQ8aPD2Pzy3Iea93OSwEy4QXxVy9UmR9dD5O8qmmChu5cpoZv-xwy6ofp_5XSZCULAlJq_vGg1oPinXPTbMgWyKw3C5DziTDQG7svM7O8dK1rVgkzFFT6GsjFVzxcWbfFFRl3mr1tIBhoIpc6sdrB9neY33zk5ZlnjCve1q_iJDRt08UK5l_84WaqfsV6CiHRisnRiUR0LZLe8jBCumU75em4.4pxnyqJJHtAwjaGLRki1AOsN-yNcEau2oZ_uYf4-qHQ&dib_tag=se&keywords=laptop&qid=1748387244&sr=8-3
4,Amazon,laptop,B0CPKS65P5,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 16GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",204.0,HP,TPN-Q221,‎64 GB SSD,‎16 GB DDR4,‎1366 x 768 pixels,‎Silver,https://www.amazon.com/HP-Portable-Student-Business-Quad-Core/dp/B0CPKS65P5/ref=sr_1_5?dib=eyJ2IjoiMSJ9.iBCtzwnCm6CE8Bx8hKmQ8aPD2Pzy3Iea93OSwEy4QXxVy9UmR9dD5O8qmmChu5cpoZv-xwy6ofp_5XSZCULAlJq_vGg1oPinXPTbMgWyKw3C5DziTDQG7svM7O8dK1rVgkzFFT6GsjFVzxcWbfFFRl3mr1tIBhoIpc6sdrB9neY33zk5ZlnjCve1q_iJDRt08UK5l_84WaqfsV6CiHRisnRiUR0LZLe8jBCumU75em4.4pxnyqJJHtAwjaGLRki1AOsN-yNcEau2oZ_uYf4-qHQ&dib_tag=se&keywords=laptop&qid=1748387244&sr=8-5
5,Amazon,laptop,B09YRY6QCX,ASUS E410 Intel Celeron N4020 4GB 64GB 14-Inch HD LED Win 10 Laptop (Star Black),156.0,ASUS,Asus,‎64 GB Emmc,‎4 GB SDRAM,‎1366 x 768 pixels,‎Black,https://www.amazon.com/Intel-Celeron-N4020-14-Inch-Laptop/dp/B09YRY6QCX/ref=sr_1_4?dib=eyJ2IjoiMSJ9.iBCtzwnCm6CE8Bx8hKmQ8aPD2Pzy3Iea93OSwEy4QXxVy9UmR9dD5O8qmmChu5cpoZv-xwy6ofp_5XSZCULAlJq_vGg1oPinXPTbMgWyKw3C5DziTDQG7svM7O8dK1rVgkzFFT6GsjFVzxcWbfFFRl3mr1tIBhoIpc6sdrB9neY33zk5ZlnjCve1q_iJDRt08UK5l_84WaqfsV6CiHRisnRiUR0LZLe8jBCumU75em4.4pxnyqJJHtAwjaGLRki1AOsN-yNcEau2oZ_uYf4-qHQ&dib_tag=se&keywords=laptop&qid=1748387244&sr=8-4
6,Amazon,laptop,B0B2D77YB8,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core, 8GB RAM, 192GB Storage(64GB eMMC+128GB Ghost Manta SD Card), 1 Year Office 365, USB C, Win 11 S",249.99,HP,HP Laptop,‎64 GB SSD,‎8 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Students-Business-Quad-Core-Storage/dp/B0B2D77YB8/ref=sr_1_6?dib=eyJ2IjoiMSJ9.iBCtzwnCm6CE8Bx8hKmQ8aPD2Pzy3Iea93OSwEy4QXxVy9UmR9dD5O8qmmChu5cpoZv-xwy6ofp_5XSZCULAlJq_vGg1oPinXPTbMgWyKw3C5DziTDQG7svM7O8dK1rVgkzFFT6GsjFVzxcWbfFFRl3mr1tIBhoIpc6sdrB9neY33zk5ZlnjCve1q_iJDRt08UK5l_84WaqfsV6CiHRisnRiUR0LZLe8jBCumU75em4.4pxnyqJJHtAwjaGLRki1AOsN-yNcEau2oZ_uYf4-qHQ&dib_tag=se&keywords=laptop&qid=1748387244&sr=8-6
7,Amazon,laptop,B0CPGKT77T,"HP 15.6"" Portable Laptop (Include 1 Year Microsoft 365), HD Display, Intel Quad-Core N200 Processor, 16GB RAM, 128GB Storage, Wi-Fi 5, Webcam, HDMI, Numeric Keypad, Windows 11 Home, Red",319.0,HP,TPN-Q284_632**AV,‎128 GB SSD,‎16 GB DDR4,‎1366 x 768 pixels,‎Red,https://www.amazon.com/HP-Portable-Microsoft-Quad-Core-Processor/dp/B0CPGKT77T/ref=sr_1_7?dib=eyJ2IjoiMSJ9.iBCtzwnCm6CE8Bx8hKmQ8aPD2Pzy3Iea93OSwEy4QXxVy9UmR9dD5O8qmmChu5cpoZv-xwy6ofp_5XSZCULAlJq_vGg1oPinXPTbMgWyKw3C5DziTDQG7svM7O8dK1rVgkzFFT6GsjFVzxcWbfFFRl3mr1tIBhoIpc6sdrB9neY33zk5ZlnjCve1q_iJDRt08UK5l_84WaqfsV6CiHRisnRiUR0LZLe8jBCumU75em4.4pxnyqJJHtAwjaGLRki1AOsN-yNcEau2oZ_uYf4-qHQ&dib_tag=se&keywords=laptop&qid=1748387244&sr=8-7
8,Amazon,laptop,B0F4RG657B,"Laptop Computer 15.6 Inch, Windows 11 Laptops with 4GB RAM 128GB SSD, Celeron N4000 Processor Notebook, BT4.2.0, HDMI, 7000mah, WiFi, UHD Graphics 600, Type-C, 2.4/5G WiFi",189.99,SGIN,,,‎4 GB,,,https://www.amazon.com/SGIN-Computer-Processor-Notebook-Graphics/dp/B0F4RG657B/ref=sr_1_8?dib=eyJ2IjoiMSJ9.iBCtzwnCm6CE8Bx8hKmQ8aPD2Pzy3Iea93OSwEy4QXxVy9UmR9dD5O8qmmChu5cpoZv-xwy6ofp_5XSZCULAlJq_vGg1oPinXPTbMgWyKw3C5DziTDQG7svM7O8dK1rVgkzFFT6GsjFVzxcWbfFFRl3mr1tIBhoIpc6sdrB9neY33zk5ZlnjCve1q_iJDRt08UK5l_84WaqfsV6CiHRisnRiUR0LZLe8jBCumU75em4.4pxnyqJJHtAwjaGLRki1AOsN-yNcEau2oZ_uYf4-qHQ&dib_tag=se&keywords=laptop&qid=1748387244&sr=8-8
9,Amazon,laptop,B0DQJ9Y4JL,"ASUS 14"" FHD Laptop, Intel Pentium N6000 Processor, 4GB RAM, 224GB Storage(64GB eMMC+160GB Docking Station Set), Intel UHD Graphics, Webcam, Bluetooth, Win 11, Star Black",239.0,ASUS,ASUS,‎64 GB SSD,‎4 GB DDR4,‎1920 x 1080 pixels,‎Black,https://www.amazon.com/ASUS-Pentium-Processor-Graphics-Bluetooth/dp/B0DQJ9Y4JL/ref=sr_1_9?dib=eyJ2IjoiMSJ9.iBCtzwnCm6CE8Bx8hKmQ8aPD2Pzy3Iea93OSwEy4QXxVy9UmR9dD5O8qmmChu5cpoZv-xwy6ofp_5XSZCULAlJq_vGg1oPinXPTbMgWyKw3C5DziTDQG7svM7O8dK1rVgkzFFT6GsjFVzxcWbfFFRl3mr1tIBhoIpc6sdrB9neY33zk5ZlnjCve1q_iJDRt08UK5l_84WaqfsV6CiHRisnRiUR0LZLe8jBCumU75em4.4pxnyqJJHtAwjaGLRki1AOsN-yNcEau2oZ_uYf4-qHQ&dib_tag=se&keywords=laptop&qid=1748387244&sr=8-9
10,Amazon,laptop,B0F2QZGDLL,"HP 2025 Lightweight Chromebook, 14'' HD IPS Display, Intel N Processor Up to 3.69GHz, 4GB LPDDR5 Ram, 128GB SSD, Super-Fast 6th Gen WiFi, Chrome OS, Dale Silver, Renewed",169.99,HP,"HP 14"" Chromebook",‎128 GB SSD,‎LPDDR5,‎1366 x 768 pixels,‎Dale Silver,https://www.amazon.com/HP-Lightweight-Chromebook-14-Super-Fast/dp/B0F2QZGDLL/ref=sr_1_10?dib=eyJ2IjoiMSJ9.iBCtzwnCm6CE8Bx8hKmQ8aPD2Pzy3Iea93OSwEy4QXxVy9UmR9dD5O8qmmChu5cpoZv-xwy6ofp_5XSZCULAlJq_vGg1oPinXPTbMgWyKw3C5DziTDQG7svM7O8dK1rVgkzFFT6GsjFVzxcWbfFFRl3mr1tIBhoIpc6sdrB9neY33zk5ZlnjCve1q_iJDRt08UK5l_84WaqfsV6CiHRisnRiUR0LZLe8jBCumU75em4.4pxnyqJJHtAwjaGLRki1AOsN-yNcEau2oZ_uYf4-qHQ&dib_tag=se&keywords=laptop&qid=1748387244&sr=8-10
