id,website,category,asin,title,price,brand,model_name,hard_drive,ram,screen_resolution,color,link
1,Amazon,laptop,‎B0DZD9S5GC,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",898.0,Apple,MacBook Air,,,,,https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZD9S5GC/ref=sr_1_3?dib=eyJ2IjoiMSJ9.MbSDRdrG7tbF9-CM_ppLCiUpeoOeEje0B7oFgmrLjTQ26P5RwDpF5_nIm4z6mO-30Wj8JmSx0TwOFgkBHAy7efoHyQOgEuu8uPJnrY-ddkJ-oSJVASIyHncwiY_-FnkIA2zVoQrF9R84N-PlAwIg7_3d_aa-lRIhTQ3RRlqYMFvfD53hdj4hOHJtkUAg-m3-9d5eYYIII-WObqjcEBamX39Gis71cssC_aYc2QUu0aE.p5Kb6IyUrTa5_4krgE2NroRLkLfV-uEMjWOvW1IgbO4&dib_tag=se&keywords=laptop&qid=1762903020&sr=8-3
2,Amazon,laptop,B0FCTFGTPY,"Dell 15 Laptop DC15255-15.6-inch FHD 120Hz Display, AMD Ryzen 5-7520U, 8GB LPDDR5 RAM, 512GB SSD, AMD Radeon 610M Graphics, Windows 11 Home, Onsite Service - Carbon Black",299.99,Dell,Dell 15 DC15255 Laptop,‎SSD,‎8 GB LPDDR5,‎1920 x 1080 pixels,‎Carbon Black,https://www.amazon.com/Dell-DC15255-15-6-inch-Display-5-7520U-Graphics/dp/B0FCTFGTPY/ref=sr_1_4?dib=eyJ2IjoiMSJ9.MbSDRdrG7tbF9-CM_ppLCiUpeoOeEje0B7oFgmrLjTQ26P5RwDpF5_nIm4z6mO-30Wj8JmSx0TwOFgkBHAy7efoHyQOgEuu8uPJnrY-ddkJ-oSJVASIyHncwiY_-FnkIA2zVoQrF9R84N-PlAwIg7_3d_aa-lRIhTQ3RRlqYMFvfD53hdj4hOHJtkUAg-m3-9d5eYYIII-WObqjcEBamX39Gis71cssC_aYc2QUu0aE.p5Kb6IyUrTa5_4krgE2NroRLkLfV-uEMjWOvW1IgbO4&dib_tag=se&keywords=laptop&qid=1762903020&sr=8-4
3,Amazon,laptop,B0DZQCTH92,"HP 15.6 inch Laptop, HD Touchscreen Display, AMD Ryzen 3 7320U, 8 GB RAM, 128 GB SSD, AMD Radeon Graphics, Windows 11 Home in S Mode, Natural Silver, 15- fc0099nr",299.99,HP,HP Laptop 15-fc0099nr,‎128 GB 128 GB PCIe NVMe M.2 SSD,‎LPDDR5,‎1366 x 768 pixels,‎Natural silver,https://www.amazon.com/HP-Touchscreen-Display-Graphics-fc0099nr/dp/B0DZQCTH92/ref=sr_1_5?dib=eyJ2IjoiMSJ9.MbSDRdrG7tbF9-CM_ppLCiUpeoOeEje0B7oFgmrLjTQ26P5RwDpF5_nIm4z6mO-30Wj8JmSx0TwOFgkBHAy7efoHyQOgEuu8uPJnrY-ddkJ-oSJVASIyHncwiY_-FnkIA2zVoQrF9R84N-PlAwIg7_3d_aa-lRIhTQ3RRlqYMFvfD53hdj4hOHJtkUAg-m3-9d5eYYIII-WObqjcEBamX39Gis71cssC_aYc2QUu0aE.p5Kb6IyUrTa5_4krgE2NroRLkLfV-uEMjWOvW1IgbO4&dib_tag=se&keywords=laptop&qid=1762903020&sr=8-5
4,Amazon,laptop,B0FRMLQ9BF,"Lenovo Laptop Computer for Business and Home Student Study, 15.6"" FHD, Intel Dual Core Processor, 16GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.2, HDMI, Type-C, Ethernet, Black",499.0,Lenovo,V15,‎1 TB SSD,‎16 GB SO-DIMM,‎1920 x 1080 pixels,‎Black,https://www.amazon.com/Lenovo-Computer-Business-Processor-Bluetooth/dp/B0FRMLQ9BF/ref=sr_1_6?dib=eyJ2IjoiMSJ9.MbSDRdrG7tbF9-CM_ppLCiUpeoOeEje0B7oFgmrLjTQ26P5RwDpF5_nIm4z6mO-30Wj8JmSx0TwOFgkBHAy7efoHyQOgEuu8uPJnrY-ddkJ-oSJVASIyHncwiY_-FnkIA2zVoQrF9R84N-PlAwIg7_3d_aa-lRIhTQ3RRlqYMFvfD53hdj4hOHJtkUAg-m3-9d5eYYIII-WObqjcEBamX39Gis71cssC_aYc2QUu0aE.p5Kb6IyUrTa5_4krgE2NroRLkLfV-uEMjWOvW1IgbO4&dib_tag=se&keywords=laptop&qid=1762903020&sr=8-6
5,Amazon,laptop,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",171.43,HP,14-dq0040nr,‎64 GB Emmc,‎4 GB DDR4,‎1366 x 768 pixels,‎Snowflake White,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_8?dib=eyJ2IjoiMSJ9.MbSDRdrG7tbF9-CM_ppLCiUpeoOeEje0B7oFgmrLjTQ26P5RwDpF5_nIm4z6mO-30Wj8JmSx0TwOFgkBHAy7efoHyQOgEuu8uPJnrY-ddkJ-oSJVASIyHncwiY_-FnkIA2zVoQrF9R84N-PlAwIg7_3d_aa-lRIhTQ3RRlqYMFvfD53hdj4hOHJtkUAg-m3-9d5eYYIII-WObqjcEBamX39Gis71cssC_aYc2QUu0aE.p5Kb6IyUrTa5_4krgE2NroRLkLfV-uEMjWOvW1IgbO4&dib_tag=se&keywords=laptop&qid=1762903020&sr=8-8
6,Amazon,laptop,B0DWMMJS33,"HP 17.3 inch Laptop, FHD Display, Intel Core i5-1334U, 16 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Windows 11 Home, Natural Silver, 17-cn3399nr",499.99,HP,HP Laptop 17-cn3399nr,‎512 GB 512 GB PCIe NVMe M.2 SSD,‎DDR4,‎1920 x 1080 pixels,‎Natural silver,https://www.amazon.com/HP-Display-i5-1334U-Graphics-17-cn3399nr/dp/B0DWMMJS33/ref=sr_1_9?dib=eyJ2IjoiMSJ9.MbSDRdrG7tbF9-CM_ppLCiUpeoOeEje0B7oFgmrLjTQ26P5RwDpF5_nIm4z6mO-30Wj8JmSx0TwOFgkBHAy7efoHyQOgEuu8uPJnrY-ddkJ-oSJVASIyHncwiY_-FnkIA2zVoQrF9R84N-PlAwIg7_3d_aa-lRIhTQ3RRlqYMFvfD53hdj4hOHJtkUAg-m3-9d5eYYIII-WObqjcEBamX39Gis71cssC_aYc2QUu0aE.p5Kb6IyUrTa5_4krgE2NroRLkLfV-uEMjWOvW1IgbO4&dib_tag=se&keywords=laptop&qid=1762903020&sr=8-9
7,Amazon,laptop,B0FWFWXZ2J,Lenovo V15 Business Laptop | 2025/2026 Edition | Intel Pentium 4-Core Series Processor | 15.6 FHD Screen (1920 x 1080) | 16GB RAM | 512GB PCIe SSD | WiFi-6 | Ethernet RJ-45 | Windows 11 Pro,379.99,Lenovo,Business Laptop,‎512 GB SSD,‎16 GB DDR4,‎1920x1080 Pixels,‎Black,https://www.amazon.com/Lenovo-Business-Laptop-Processor-Ethernet/dp/B0FWFWXZ2J/ref=sr_1_11?dib=eyJ2IjoiMSJ9.MbSDRdrG7tbF9-CM_ppLCiUpeoOeEje0B7oFgmrLjTQ26P5RwDpF5_nIm4z6mO-30Wj8JmSx0TwOFgkBHAy7efoHyQOgEuu8uPJnrY-ddkJ-oSJVASIyHncwiY_-FnkIA2zVoQrF9R84N-PlAwIg7_3d_aa-lRIhTQ3RRlqYMFvfD53hdj4hOHJtkUAg-m3-9d5eYYIII-WObqjcEBamX39Gis71cssC_aYc2QUu0aE.p5Kb6IyUrTa5_4krgE2NroRLkLfV-uEMjWOvW1IgbO4&dib_tag=se&keywords=laptop&qid=1762903020&sr=8-11
8,Amazon,laptop,B0FS79DW41,"15.6'' IPS FHD-Laptop, 16GB RAM 512GB SSD AMD Ryzen 5(Beat i5-1135G7, 4 Cores Up to 3.7GHz) Student Computer with 65W Type-C, 2 Years Warranty, Fingerprint, Backlit Keyboard, BT5.2, Numpad, Black",349.99,NIMO,NIMO N152,‎512 GB SSD,‎16 GB DDR4,‎1920 x 1080 pixels,‎Black,https://www.amazon.com/FHD-Laptop-i5-1135G7-Computer-Warranty-Fingerprint/dp/B0FS79DW41/ref=sr_1_10?dib=eyJ2IjoiMSJ9.MbSDRdrG7tbF9-CM_ppLCiUpeoOeEje0B7oFgmrLjTQ26P5RwDpF5_nIm4z6mO-30Wj8JmSx0TwOFgkBHAy7efoHyQOgEuu8uPJnrY-ddkJ-oSJVASIyHncwiY_-FnkIA2zVoQrF9R84N-PlAwIg7_3d_aa-lRIhTQ3RRlqYMFvfD53hdj4hOHJtkUAg-m3-9d5eYYIII-WObqjcEBamX39Gis71cssC_aYc2QUu0aE.p5Kb6IyUrTa5_4krgE2NroRLkLfV-uEMjWOvW1IgbO4&dib_tag=se&keywords=laptop&qid=1762903020&sr=8-10
9,Amazon,laptop,B0DWMLHYJ5,"HP 15.6 inch Laptop, HD Touchscreen Display, AMD Ryzen 3 7320U, 8 GB RAM, 256 GB SSD, AMD Radeon Graphics, Windows 11 Home, Natural Silver, 15-fc0399nr",295.95,HP,HP Laptop 15-fc0399nr,‎256 GB 256 GB PCIe NVMe M.2 SSD,‎LPDDR5,‎1366 x 768 pixels,‎Natural silver,https://www.amazon.com/HP-Touchscreen-Display-Graphics-15-fc0399nr/dp/B0DWMLHYJ5/ref=sr_1_13?dib=eyJ2IjoiMSJ9.MbSDRdrG7tbF9-CM_ppLCiUpeoOeEje0B7oFgmrLjTQ26P5RwDpF5_nIm4z6mO-30Wj8JmSx0TwOFgkBHAy7efoHyQOgEuu8uPJnrY-ddkJ-oSJVASIyHncwiY_-FnkIA2zVoQrF9R84N-PlAwIg7_3d_aa-lRIhTQ3RRlqYMFvfD53hdj4hOHJtkUAg-m3-9d5eYYIII-WObqjcEBamX39Gis71cssC_aYc2QUu0aE.p5Kb6IyUrTa5_4krgE2NroRLkLfV-uEMjWOvW1IgbO4&dib_tag=se&keywords=laptop&qid=1762903020&sr=8-13
10,Amazon,laptop,B0FP2JYKRN,"15.6 Inch Laptop with Office 365, 4GB RAM, 128GB Storage Expandable 1TB, 5205U Processor, HD Display, Windows 11 Laptops Computer, Wi-Fi 5, BT4.2, Numpad, Type-C, for Business and Students.",219.99,jumper,EZbook S7Hi,‎128 GB SSD,‎DDR4,‎1366 x 768 pixels,,https://www.amazon.com/Expandable-Processor-Computer-Business-Students/dp/B0FP2JYKRN/ref=sr_1_14?dib=eyJ2IjoiMSJ9.MbSDRdrG7tbF9-CM_ppLCiUpeoOeEje0B7oFgmrLjTQ26P5RwDpF5_nIm4z6mO-30Wj8JmSx0TwOFgkBHAy7efoHyQOgEuu8uPJnrY-ddkJ-oSJVASIyHncwiY_-FnkIA2zVoQrF9R84N-PlAwIg7_3d_aa-lRIhTQ3RRlqYMFvfD53hdj4hOHJtkUAg-m3-9d5eYYIII-WObqjcEBamX39Gis71cssC_aYc2QUu0aE.p5Kb6IyUrTa5_4krgE2NroRLkLfV-uEMjWOvW1IgbO4&dib_tag=se&keywords=laptop&qid=1762903020&sr=8-14
