id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",79.99,Seagate,‎Basic Portable Drive,2 TB,Portable,"Desktop, Laptop",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_3?dib=eyJ2IjoiMSJ9.PW91Tqm95FRFjeuca1LjOdHutJTi2J1ztz7macoizrLFEwSzxeIBQN9o2ndGh6ns4oJkV-sLbPUYL5nrkjfum027E1ITDkY4e-_weapgo4qQSYbYbi6qwImklNaQYV5fR-HpAwkCyoa3dUIjQPJnhiIpD8gGuzjTVaxNjoNdBJBdNp2iSCFCpPMue3RBziDoe-VBTb1oaCQa0h5jzCDyGqKQ_5_iVznivb8p8zTmacA.bCDHByKY-f9eeV_V8AY2Kie8yoJKk-xpIVhXeGIfEZE&dib_tag=se&keywords=hard+drive&qid=1762555900&sr=8-3
2,Amazon,monitor,‎B07CRG7BBH,"Seagate Portable 1TB External Hard Drive HDD – USB 3.0 for PC, Mac, PlayStation, & Xbox, 1-Year Rescue Service (STGX1000400) , Black",59.99,Seagate,‎STGX1000400,1 TB,Portable,"Desktop,Laptop,Gaming Console",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG7BBH/ref=sr_1_4?dib=eyJ2IjoiMSJ9.PW91Tqm95FRFjeuca1LjOdHutJTi2J1ztz7macoizrLFEwSzxeIBQN9o2ndGh6ns4oJkV-sLbPUYL5nrkjfum027E1ITDkY4e-_weapgo4qQSYbYbi6qwImklNaQYV5fR-HpAwkCyoa3dUIjQPJnhiIpD8gGuzjTVaxNjoNdBJBdNp2iSCFCpPMue3RBziDoe-VBTb1oaCQa0h5jzCDyGqKQ_5_iVznivb8p8zTmacA.bCDHByKY-f9eeV_V8AY2Kie8yoJKk-xpIVhXeGIfEZE&dib_tag=se&keywords=hard+drive&qid=1762555900&sr=8-4
3,Amazon,monitor,‎B0FX7C95ZN,Avolusion PRO-G2 18TB USB 3.2 Gen 2 (10Gbps) USB-C External Hard Drive for Windows/MacOS (Silver),299.99,Avolusion,‎PROG2GY-18TB-WIN,18 TB,Backward Compatible,Desktop,External Hard Drive,https://www.amazon.com/Avolusion-PRO-G2-10Gbps-External-Windows/dp/B0FX7C95ZN/ref=sr_1_5?dib=eyJ2IjoiMSJ9.PW91Tqm95FRFjeuca1LjOdHutJTi2J1ztz7macoizrLFEwSzxeIBQN9o2ndGh6ns4oJkV-sLbPUYL5nrkjfum027E1ITDkY4e-_weapgo4qQSYbYbi6qwImklNaQYV5fR-HpAwkCyoa3dUIjQPJnhiIpD8gGuzjTVaxNjoNdBJBdNp2iSCFCpPMue3RBziDoe-VBTb1oaCQa0h5jzCDyGqKQ_5_iVznivb8p8zTmacA.bCDHByKY-f9eeV_V8AY2Kie8yoJKk-xpIVhXeGIfEZE&dib_tag=se&keywords=hard+drive&qid=1762555900&sr=8-5
4,Amazon,monitor,‎B07VS8QCXC,"Seagate Portable 5TB External Hard Drive HDD – USB 3.0 for PC, Mac, PS4, & Xbox - 1-Year Rescue Service (STGX5000400), Black",129.99,Seagate,‎Expansion Amazon Exclusive Edition,5 TB,Hardware Encryption,"Desktop, Gaming Console",Plug In,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07VS8QCXC/ref=sr_1_6?dib=eyJ2IjoiMSJ9.PW91Tqm95FRFjeuca1LjOdHutJTi2J1ztz7macoizrLFEwSzxeIBQN9o2ndGh6ns4oJkV-sLbPUYL5nrkjfum027E1ITDkY4e-_weapgo4qQSYbYbi6qwImklNaQYV5fR-HpAwkCyoa3dUIjQPJnhiIpD8gGuzjTVaxNjoNdBJBdNp2iSCFCpPMue3RBziDoe-VBTb1oaCQa0h5jzCDyGqKQ_5_iVznivb8p8zTmacA.bCDHByKY-f9eeV_V8AY2Kie8yoJKk-xpIVhXeGIfEZE&dib_tag=se&keywords=hard+drive&qid=1762555900&sr=8-6
5,Amazon,monitor,‎B0BHJJ9Y77,"SAMSUNG 990 PRO SSD 2TB NVMe M.2 PCIe Gen4, M.2 2280 Internal Solid State Hard Drive, Seq. Read Speeds Up to 7,450 MB/s for High End Computing, Gaming, and Heavy Duty Workstations, MZ-V9P2T0B/AM",189.97,Samsung,‎2TB,2 TB,,"Laptop, Mac, PC",Internal Hard Drive,https://www.amazon.com/SAMSUNG-Internal-Expansion-MZ-V9P2T0B-AM/dp/B0BHJJ9Y77/ref=sr_1_8?dib=eyJ2IjoiMSJ9.PW91Tqm95FRFjeuca1LjOdHutJTi2J1ztz7macoizrLFEwSzxeIBQN9o2ndGh6ns4oJkV-sLbPUYL5nrkjfum027E1ITDkY4e-_weapgo4qQSYbYbi6qwImklNaQYV5fR-HpAwkCyoa3dUIjQPJnhiIpD8gGuzjTVaxNjoNdBJBdNp2iSCFCpPMue3RBziDoe-VBTb1oaCQa0h5jzCDyGqKQ_5_iVznivb8p8zTmacA.bCDHByKY-f9eeV_V8AY2Kie8yoJKk-xpIVhXeGIfEZE&dib_tag=se&keywords=hard+drive&qid=1762555900&sr=8-8
6,Amazon,monitor,‎B08HN37XC1,"SanDisk 2TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-2T00-G25",159.99,SanDisk,‎Extreme Portable SSD,2 TB,"Dust Resistant, Water Resistant, Portable, Hardware Encryption","Desktop, Laptop, Tablet",,https://www.amazon.com/SanDisk-2TB-Extreme-Portable-SDSSDE61-2T00-G25/dp/B08HN37XC1/ref=sr_1_9?dib=eyJ2IjoiMSJ9.PW91Tqm95FRFjeuca1LjOdHutJTi2J1ztz7macoizrLFEwSzxeIBQN9o2ndGh6ns4oJkV-sLbPUYL5nrkjfum027E1ITDkY4e-_weapgo4qQSYbYbi6qwImklNaQYV5fR-HpAwkCyoa3dUIjQPJnhiIpD8gGuzjTVaxNjoNdBJBdNp2iSCFCpPMue3RBziDoe-VBTb1oaCQa0h5jzCDyGqKQ_5_iVznivb8p8zTmacA.bCDHByKY-f9eeV_V8AY2Kie8yoJKk-xpIVhXeGIfEZE&dib_tag=se&keywords=hard+drive&qid=1762555900&sr=8-9
7,Amazon,monitor,‎B0FGDDKK65,"ORICO Mini Pro 4TB Thunderbolt 5 SSD, 80Gbps NVMe External Hard Drive, Ultimate High-Capacity Storage for Creators/Professionals, Aluminum Enclosure with TB5 Cable (MST5P-4T)",399.99,ORICO,‎4T,,,Desktop,,https://www.amazon.com/ORICO-Thunderbolt-High-Capacity-Professionals-Enclosure/dp/B0FGDDKK65/ref=sr_1_10?dib=eyJ2IjoiMSJ9.PW91Tqm95FRFjeuca1LjOdHutJTi2J1ztz7macoizrLFEwSzxeIBQN9o2ndGh6ns4oJkV-sLbPUYL5nrkjfum027E1ITDkY4e-_weapgo4qQSYbYbi6qwImklNaQYV5fR-HpAwkCyoa3dUIjQPJnhiIpD8gGuzjTVaxNjoNdBJBdNp2iSCFCpPMue3RBziDoe-VBTb1oaCQa0h5jzCDyGqKQ_5_iVznivb8p8zTmacA.bCDHByKY-f9eeV_V8AY2Kie8yoJKk-xpIVhXeGIfEZE&dib_tag=se&keywords=hard+drive&qid=1762555900&sr=8-10
8,Amazon,monitor,‎B00IRV005E,"LaCie Rugged Mini 2TB External Hard Drive Portable HDD - USB 3.0/ 2.0 Compatible, Drop Shock Dust Rain Resistant Shuttle Drive, For Mac And PC Computer (LAC9000298), orange",83.16,LaCie,‎LaCie Rugged Mini,2 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/LaCie-Rugged-External-Portable-LAC9000298/dp/B00IRV005E/ref=sr_1_11?dib=eyJ2IjoiMSJ9.PW91Tqm95FRFjeuca1LjOdHutJTi2J1ztz7macoizrLFEwSzxeIBQN9o2ndGh6ns4oJkV-sLbPUYL5nrkjfum027E1ITDkY4e-_weapgo4qQSYbYbi6qwImklNaQYV5fR-HpAwkCyoa3dUIjQPJnhiIpD8gGuzjTVaxNjoNdBJBdNp2iSCFCpPMue3RBziDoe-VBTb1oaCQa0h5jzCDyGqKQ_5_iVznivb8p8zTmacA.bCDHByKY-f9eeV_V8AY2Kie8yoJKk-xpIVhXeGIfEZE&dib_tag=se&keywords=hard+drive&qid=1762555900&sr=8-11
9,Amazon,monitor,‎B06W55K9N6,"WD 2TB Elements Portable External Hard Drive for Windows, USB 3.2 Gen 1/USB 3.0 for PC & Mac, Plug and Play Ready - WDBU6Y0020BBK-WESN",69.99,WD,‎Elements Desktop,2 TB,Portable,"Desktop, Laptop, Gaming Console",External Hard Drive,https://www.amazon.com/Western-Digital-Elements-Portable-External/dp/B06W55K9N6/ref=sr_1_13?dib=eyJ2IjoiMSJ9.PW91Tqm95FRFjeuca1LjOdHutJTi2J1ztz7macoizrLFEwSzxeIBQN9o2ndGh6ns4oJkV-sLbPUYL5nrkjfum027E1ITDkY4e-_weapgo4qQSYbYbi6qwImklNaQYV5fR-HpAwkCyoa3dUIjQPJnhiIpD8gGuzjTVaxNjoNdBJBdNp2iSCFCpPMue3RBziDoe-VBTb1oaCQa0h5jzCDyGqKQ_5_iVznivb8p8zTmacA.bCDHByKY-f9eeV_V8AY2Kie8yoJKk-xpIVhXeGIfEZE&dib_tag=se&keywords=hard+drive&qid=1762555900&sr=8-13
10,Amazon,monitor,‎B07H289S7C,"Seagate BarraCuda 8 TB Internal Hard Drive HDD – 3.5 Inch SATA 6 Gb/s, 5,400 RPM, 256 MB Cache for Computer Desktop PC (ST8000DMZ04/004)",139.97,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Desktop, Gaming Console",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_14?dib=eyJ2IjoiMSJ9.PW91Tqm95FRFjeuca1LjOdHutJTi2J1ztz7macoizrLFEwSzxeIBQN9o2ndGh6ns4oJkV-sLbPUYL5nrkjfum027E1ITDkY4e-_weapgo4qQSYbYbi6qwImklNaQYV5fR-HpAwkCyoa3dUIjQPJnhiIpD8gGuzjTVaxNjoNdBJBdNp2iSCFCpPMue3RBziDoe-VBTb1oaCQa0h5jzCDyGqKQ_5_iVznivb8p8zTmacA.bCDHByKY-f9eeV_V8AY2Kie8yoJKk-xpIVhXeGIfEZE&dib_tag=se&keywords=hard+drive&qid=1762555900&sr=8-14
